nPsoRun,n_iter,S,fgbest,optDes
161,3371,300,0.5942451244843914,[1.0 -0.6309363495795001 1.0; 0.006315222181333158 0.1921773369989654 0.1304979339555139; -0.9749926768205569 0.15845384370101925 0.13492228258519193; 0.8570452234522392 0.9778579559012907 0.9999999992477421; -0.999999987814074 -0.9694894720451003 0.9999999999738518; 0.9999999999981646 -0.9999999998967902 -0.6845127624021858; -0.9999999999682266 -0.9999999994928975 -0.9332630999821999; 0.049439725627328616 -0.9523252139086569 0.46935549222470074; 0.2808398688597179 0.9999999996704366 -0.9999999997099307; -0.17094661919387508 -0.208056941068839 -0.8356128610391689; -0.9295315362309975 0.9999999995074792 0.9999999997729039; -0.999999999804781 0.9999999603600433 -0.9999979569772834; 0.9999999991121663 0.999999986988708 -0.14540345446598973; 0.9999999968323258 0.1485491225765688 -0.9999999973753103]
162,3337,300,0.5902038054912765,[-0.9999812494757796 -0.17190770664046723 0.9999997387129289; -0.07211464111614009 -0.002010536407778659 0.11736971832907284; 0.9999928080831608 -0.862830200802231 0.9999988634271693; -0.1129883536220593 -0.9999989618058379 0.9999981946031407; 0.9999576792348845 0.9999962712191289 -0.9999999839647833; 0.9379742522267572 -0.9999884294793286 -0.9999987759289047; 0.2008322685642325 0.37824513226271805 -0.9999456145433561; -0.885640322106236 -0.7774741375187604 -0.9999999991054532; 0.9998791613983744 0.990237755326006 0.9999999547536864; -0.9999999744780619 0.9999999960919498 -0.9593598983450827; -0.9999988259582749 0.9999811116543428 0.9947429461269699; -0.9999911655575231 -0.9999993873638677 0.20071751421777614; 0.9996509017312869 -0.27886251339063584 -0.15657313072112602; -0.028889642457713985 0.8836571152124937 0.1724122063890481]
163,2151,300,0.5360453774661421,[0.006308857621935833 0.0041668686139963275 0.9949208345629742; 0.9999999114064154 -0.999994793922416 -0.9999999224314537; -0.9999999810054689 -0.9999999999605047 1.0; 0.008307697370230134 0.00698293833683341 -0.996447902917577; 0.9974868584578418 0.012493876570734412 -0.005066415269236912; 0.005073746704456577 -0.993979360560402 -0.0003154830410192964; -1.0 1.0 0.999999763399643; 0.008306136026965633 0.9973274848330171 -0.003988694754118332; -0.999999803332935 -1.0 -0.9999999672859492; 1.0 0.9999995139462354 -0.9999999504701184; 0.9999999988776777 0.9999998342855396 1.0; 0.9999999999995945 -0.9999999953684552 0.9999998638057163; -0.9938633577687713 0.003309211890920687 -0.0025225051275646875; -0.9999998477797268 0.9999988736381985 -1.0]
164,2487,300,0.5841045184531246,[-0.9999973030389373 -0.9999989666921838 0.6724706904495245; 0.999997642059181 0.5450890295163091 -1.0; 0.9600976180224657 -0.6411494738946725 0.21077986718141678; -0.19506635849854792 -0.1269431434839321 -0.4506727267206784; 0.9999932701927867 0.5990266988965155 0.9999996367521566; -0.832944681841144 0.9853379592039817 -0.9999981702128343; -0.05656192124326385 0.9999955562094578 0.999997673019868; 0.47827455382147566 -0.9999963111513535 0.9999999971450149; -0.9999999453509949 0.9948161420591696 0.1822676317181862; 0.4133612781910695 0.9999849326790057 -0.2093167209353639; -0.11536189959208183 -0.14033479915820857 -0.13321575757144166; -0.7180971033536099 0.01752797897936891 0.9999999512335664; -0.99945441768832 -0.9638554297755975 -0.999999842505521; 0.8503983684738352 -0.9999974328222013 -0.9999952625055244]
165,1579,300,0.5735156399666048,[-0.19380385942538825 1.0 -0.9999942653849706; 0.062024521314228295 -0.8792621366321397 -0.7872962427225023; -0.9999993012519274 -0.6046402722411479 -0.9999968869580168; 0.9999917213351299 0.173396520077963 -0.9999994676507883; 0.00330642823144898 0.010327145410370714 0.017166417948010104; -1.0 0.7905862553946564 -0.18357322140482485; -0.9999905986354957 0.19549380242616057 0.9999933697333044; 0.19675891652460503 -1.0 0.9854454167011364; 0.9998496243219744 0.9999942540897078 0.19103762526171697; -1.0 -0.9999927466854208 0.2350397625125395; 0.9999968512799164 -0.9999977937326179 -0.43460899147830395; 1.0 -0.12246979235385588 0.9959821085044789; -0.06419596268802845 0.9999995279293911 0.9999998552978334; 0.009790476489749216 0.012449584446633738 0.016444812668163614]
166,2017,300,0.6059187136634162,[0.9999822137256228 -0.9999987433439177 -0.9999921126677512; -0.9993774273533217 1.0 -0.9999418706825259; 0.301042013015364 -1.0 0.13128927364804505; -0.999976208012116 -0.26787086779255964 0.9999984719763706; 0.2786857352102991 1.0 -0.9999919373977881; -0.6254771280461541 -0.9084977271316015 -0.9999999988420186; 0.0442987261786582 0.38303260468484096 0.921029395490848; -0.9348926030573717 0.0367724424268872 -0.24944026306686198; -0.9917869578968409 -1.0 0.44999295021685937; -0.9999775758328119 0.9999902968185871 0.6797877662218723; 0.9999986496836973 0.49967855051510557 -0.4353506643411098; -0.02483971179173764 0.06753605784923733 -0.05917209837566792; 1.0 1.0 0.9998932055904627; 0.9999957990129982 -0.6994159707798072 0.9999901601044888]
167,1658,300,0.5733784695142929,[0.18357105109493152 -0.16840281061728138 0.9999967066457693; 0.999997528320575 -0.999999322375102 0.6448819128650225; 0.9284143130479986 0.9999992837237103 -0.9884293098818824; -0.9999983508205771 -0.7924688797430715 -0.8950922903429732; 0.9999970312694416 0.9910144529952164 0.9999954889173414; -0.2583783861386983 0.9999999901678553 0.45818748859736996; 0.34697624913952146 -0.30844315766503344 -0.9999991540652551; -0.9520573262988695 0.9663335527237132 -0.9999953064824961; -0.27548017790180185 -0.9999984217371821 -0.0200131964355542; 0.9999917865292546 -0.999999978887402 -0.9999998362232294; 0.05320923110837633 0.021403516048403157 -0.03684835227381112; -0.999999481530202 0.4891242188165836 0.4227940685629441; 0.9999985957845029 0.22517729426884686 0.0029946434787548565; -0.9984688888216631 -0.929248205241301 0.9999995965164069]
168,1856,300,0.5361029522370017,[-0.0026623340607823042 -0.00023082400692603312 0.9998673615742348; 0.9999999466589764 0.9999999602274149 -0.9999999987085464; 0.9999997959291608 -0.9999999499126484 0.9999999733637942; -0.9999900000748256 0.0032003854055554304 0.0024499656167234346; -0.9999999996347119 0.9999999484819924 -0.999999933231676; 0.9999999406838661 0.9999999957305576 0.9999999935852775; -0.0006797602632308116 -0.999260514611718 -0.0017210274262752716; -0.9999999920666794 0.9999999972578665 0.9999999792872236; 0.0009038982321960527 0.9999994683541138 0.0008190766875519797; -0.9999999593774124 -0.9999999937745905 -0.9999999870813023; 0.9992766477536544 -0.0007581687561246963 0.0022374998917191833; 0.9999999999792156 -0.9999999871147073 -0.9999998653350091; -0.0029994487088795215 0.0035626374838550025 -0.9994015146914774; -0.9999999941303205 -0.9999999995470197 0.999999998343999]
169,3295,300,0.5360844202230546,[0.9999999714217528 0.9999999981223133 0.9999999974797145; -0.00335222169234385 -0.9984094530069318 -0.002622060506685753; -0.9999999997326726 0.9999999731984917 0.9999999942931064; -0.9999394658521157 0.0029934129171836307 -0.003653110657114282; -0.9999999979674403 -0.9999999847488393 -0.9999999954864592; -0.003744512864395392 -0.00022167791121314597 0.9980590618475135; -0.9999999998964647 0.9999999998127594 -0.999999986430587; -0.007171085359703905 0.0010483798299647626 -0.9995636551561098; 0.9999999952033718 -0.9999999707218015 0.9999999872642984; 0.9999999951962283 0.9999999852352455 -0.999999987231635; -0.0036472545101477963 0.999206879376353 -0.001370625928330605; 0.9976648738003314 0.002502648762163075 -0.0037906387759513885; -0.9999999908585306 -0.9999999998784205 0.9999999914315952; 0.9999999998347606 -0.9999999991221491 -0.9999999928248624]
170,3228,300,0.5737618625224552,[0.10120140730361772 0.14907640867154717 0.11222589457818424; 0.9999999999934829 -0.5826466628122601 0.9999999998782243; -0.7203009036763564 0.9999999275281402 0.9999999999982199; 0.09534211127349042 0.13506819120164656 0.11596898935676601; -0.4679733983381985 -0.9999999999988277 -0.9999999999522223; -0.9999999999580945 -0.6556568389170081 0.9999999999994617; -0.5449602147815157 0.9604770650922004 -1.0; 0.9999999999936705 0.9941981358640465 0.9999999999954537; -0.9999999999314341 -0.3043733681385245 -0.5150889857050928; 0.9999999999989823 -0.9999999999999446 -0.31924138543442715; -0.9999999999903033 0.9999999999999547 -0.08216749277872751; 0.9999999999121236 0.9999999999981323 -0.7499720484578646; -0.12417767388933489 -0.9999999998735781 0.5883339410260372; 0.7245110324059065 -0.12760622348297354 -0.9999999999679993]
171,1255,300,0.5937428037477704,[-0.9999952343911376 1.0 0.05724606556280795; 0.9999999923457248 0.9999965823659684 -0.8912459629711104; -0.0539740312301066 -0.9999993058294052 0.043212871017343744; -0.04439005964972155 -0.008831912897804063 0.03571755832256965; -0.2918126233842925 0.9999950363019571 -0.9910516722230043; -0.8826537870629124 -0.9898689766604896 0.9999648396272468; 0.1753881161036212 -0.19481039624533197 -0.9960533128415845; -0.9999942724309544 0.2945537539389253 -0.9999998175750471; -0.9987423294705675 -0.9999999667265875 -0.9999893403663599; 0.9972410140537278 -0.03538924905022103 0.2214014019805219; -0.6773941052514472 0.6827686718526368 0.9999998488495836; 0.88758058243907 0.9996768304294791 0.9999999576364543; 0.9334016272993443 -0.9998755736906785 0.9999977104528025; 1.0 -0.9999655505606999 -0.9989155508361809]
172,5410,300,0.5409561780252088,[0.010717939723086026 0.9999989734376874 0.002603511604394292; -0.9999999842382133 -0.9999995919061753 -0.9999999943534306; -0.8203353050810366 0.9999999038545969 -0.9999999999771818; -0.9946779444313442 0.013325614289040628 -0.013373975365170543; -0.9999999908981281 0.9999998975089129 0.9999999453172254; 0.8624807164079661 0.9999999985290707 0.999999972310616; 0.9999999997462334 0.9999999930063767 -0.9999993383571824; 0.9999999929890234 -0.9999999670770467 0.9999999850933109; -0.00670803447712135 -0.948172198234174 -0.0016095769419982539; 0.8636496086184146 -0.9999999959729423 -0.9999999982913212; -0.00559352842466528 -0.00011692339959262008 0.9485490051567803; 0.9999582251459372 0.006778163801797509 -0.010023194085640376; 0.0014704584488996347 -0.0008414932239596621 -0.9994146377371644; -0.893824553373437 -0.9999999964820779 0.9999999962605245]
173,3490,300,0.5882619110965303,[0.9999824091386375 0.17947976345735786 -0.9999998525652984; -0.9994579977847245 -1.0 0.9999998597976585; -1.0 0.9999999102425171 0.982027303349657; -0.9999999999290947 0.24090582215259884 -0.05171505178821608; -0.9999999987171834 -0.9990793605259238 -0.3682969146809336; 0.9999999772100916 0.9999999629553364 -0.3727440826855168; -0.2009463249191375 -0.7810359667972898 -0.9999998881446178; 0.14911014063490688 -0.10088021390789066 0.1001794933120029; -0.13026253389578407 1.0 -0.3290688530363866; -0.060253638642168664 -0.005612543661584354 0.7498679130458342; 0.999999895510532 -0.9999997641920744 0.999999703993895; 0.9999992039580436 0.9999999988215291 0.9999999990507704; -0.9998319472258499 0.9387971874327145 -0.9999999958113291; 0.9999989892963759 -0.9999999608528662 -0.6831553325600337]
174,3487,300,0.5796025349626427,[0.9999999918466179 0.409772571335821 1.0; -0.9999734083852463 -0.8666787501813846 0.9999999685833004; -0.07863906289827478 -0.1149634487635626 0.12447845568357628; -0.07599200999365176 -0.11900625245161653 0.12447187183059513; -0.10419344236310595 0.9999999918516577 -0.9999999895396264; -0.999999990762655 -0.9999999299734693 -0.6377261992198068; -0.7518593084310332 0.7979304094193923 0.999999994469821; 0.3832953943449223 0.9999999862462821 0.3170912444509239; 0.7547942162318796 -0.9999999975802342 0.9999999987038373; 0.9999999996309982 0.6727642328012293 -0.9998709352842413; 0.4122836395152562 -0.999999999877785 -0.9999999994672396; 0.9999869831221686 -0.7009068936989002 -0.2478308341415085; -0.7465642555497205 0.00855570975005507 -0.9999995418632275; -0.9999999973916801 0.9999999945077933 -0.1785537718625564]
175,1315,300,0.612387316963716,[-1.0 -0.9999998809643514 0.6447707033823691; -0.5677543763821276 -0.999999368195379 -0.9999999995321394; -0.3441862937938049 0.4345304636728075 0.336086397894591; 0.9999931303629007 -0.254433098585282 1.0; -0.9999967984857916 0.999982774350424 0.9762540034522933; 0.16099857307461346 0.9999955707566938 -0.633105543624294; 0.9556796209753021 -0.9999928559303549 0.3406682258792082; -0.2645417931989122 -0.48183430716531184 0.9999976545630015; 0.1318514187907698 -0.10425463420928614 -0.21428898289800918; 0.9130732119344612 0.9999997459866291 0.8458311084002168; 1.0 0.5657018462749575 -0.9444990296612549; -0.9999982560111875 -0.2148088925681306 -0.22722978790953519; 0.9771834720749493 -0.9990320061725507 -0.9999999339503374; -0.999997742795697 0.8783145085622321 -1.0]
176,878,300,0.5360319265669914,[-0.009650207100678878 -0.9909025607258868 -0.00478541018179617; 0.9999982961193739 -0.9999999181879635 0.999999544060439; -0.9999919020643436 -0.9999989738634689 0.9999996859214313; 0.999977983148264 0.9999973620299301 0.9999895966402327; -0.9925664207244553 -0.0020057204550864745 -0.0070613729457206145; -0.004119854764568444 0.9911374749024119 -0.0052217384489321814; 0.9999857863187792 -0.9999994527210053 -0.9999995052475702; -0.00943229535254793 0.002183548266111724 -0.9924021461076958; -0.004222432561441583 0.0006623322230824954 0.9896024395946957; 0.9894094300618961 0.0017431586516459456 -0.0064810844452347725; -0.9999868354829805 -0.9999773666126672 -0.9999880096580728; -0.9999880145663795 0.9999991948998664 -0.9999993366132605; -0.9999982663265934 0.9999973697877127 0.9999799756151149; 0.9999894147262571 0.9999994134587196 -0.999984208606603]
177,2151,300,0.5875308807279377,[1.0 -1.0 -0.22412565683695523; -0.9981590854974829 -0.1723157466686755 0.06556176016439061; 0.9999999979691906 0.9999999991033998 -0.9999998851451609; 0.07149718653900898 -0.019342416153734766 -0.1469311619435006; 1.0 -0.16780066234161073 -0.9999999978404419; 0.11763548362661917 0.9942361896260496 -0.08459783550982666; -1.0 0.9999999993718774 0.9999999994647601; -0.9999999989998785 -1.0 0.9999999999906158; 0.8342255267342462 -0.8181416674661611 0.9999999992212821; -0.9999999998738976 0.9999999995557988 -0.9999999999934998; -0.9999999989493764 -0.8537718613910311 -0.9999999999684545; 1.0 0.9999999991208424 0.9999999997884663; 0.12347989135063822 -1.0 -1.0; -0.20732989421420076 0.2756928600271753 0.9999999949197449]
178,6984,300,0.578745376098366,[-0.10669141576182466 0.1526724094973427 0.10112336259538207; -0.9999975133082978 0.9999987018707052 -0.7456492712552734; 0.42979445386331855 1.0 -0.9999999491214611; -0.008676991122934657 -0.999999962440583 0.7499658885445505; -0.9999999534918489 -0.630433585533752 0.9999999410247045; -0.8471394930294287 0.9999997742313881 0.9659309317191302; -0.10430031153790217 0.15496105765292886 0.10076717555669298; 0.9999999994387588 -0.9999999994938421 0.11791835040179885; 1.0 0.3276554268525981 -0.41961204908528543; 0.6722267524465115 -0.9999999736058008 -0.9999999916723945; -0.6868846949118705 -0.25597696166159667 -1.0; 0.8770011196041434 0.9999999999096486 0.7952376186809997; -1.0 -1.0 -0.414867419765073; 1.0 -0.19506626560221418 0.999999999510305]
179,2689,300,0.5720062889723693,[-0.0566294080672423 0.999999987215487 -0.6695963067159848; -0.9999998905427746 0.9999999915347924 0.5098962436785658; -0.7732051349237579 -0.9999991146310067 -0.9999852511121717; 0.9999999261939536 0.10059126923626448 0.9999942135978178; -0.5355956863614527 -0.9999999997522698 0.9999999791715546; 0.9879595656365788 -0.9999936649192729 0.7118974481387886; -0.9999998308187229 -0.4901247938247537 0.33439846060868694; 0.8776394356052505 -0.9999997799312528 -0.9999984258505086; -0.9999997870591889 0.3629086616829089 -0.9999994889461914; 0.999999740777085 0.6344642873343113 -0.9999995972790896; -0.21768639170250784 0.5707709350511487 0.9999992220263428; 0.10384895532626043 -0.12783996817497423 -0.12094703761517665; 0.09148066218945518 -0.13595990101472355 -0.12470226337526953; 0.9999999853952221 0.9999998504014163 0.3664801899871421]
180,971,300,0.6310939859557626,[0.8223898721479531 -0.9998928609602875 0.9911970564326942; 1.0 0.12469279705271595 -0.8617004632797731; -0.9999832976812622 0.38376175578756433 -0.9998219866157005; 0.9998357316604557 0.9999850649475382 -0.28416188987866603; -0.03585574275843043 -0.2203575664868587 0.12064925340137111; 0.09225886395769886 0.9993649238730168 -0.9999968400054667; 0.01675082147495454 0.9970278054522844 -0.33779512068271744; -0.8314921566555579 -0.999914427191319 0.9999910951684059; 0.971479157411488 0.5230766177749082 0.9998303707846434; -0.7914138666586596 0.6214525375579002 1.0; 0.7964162894422292 -0.9999911324686958 -0.7972802214684191; -0.999975580155993 0.9901204656411507 -0.03314203922187563; -0.9998066897054261 -0.9999939310819977 -0.7648058584354726; -0.04924206083418045 -0.22235402235003832 0.11731544301279755]
