nPsoRun,n_iter,S,fgbest,optDes
339,2482,300,-18.964534101162926,[-0.45434865973638766 0.9998934465017415; -0.999999999999773 0.5300594603912543; 0.9850081701261327 -0.592666904047889; 1.0 -0.9999999999998281; -0.38225607745626405 -0.9826500943256274; 0.9999999999999402 0.999999999999913; -0.9999999999999972 -0.9719204143438084; 0.7997621890968705 0.6449582197156931]
340,2647,300,-20.64174853193983,[0.9999999999999994 1.0; 0.5186977635656546 0.9999647405053682; 0.9999999999999952 -1.0; -0.9999633620223407 0.5186442760305773; 0.9998008919364902 -0.5187804571293975; -1.0 -0.9999999999999989; -0.9999999999999993 0.9999999999999999; -0.5187003792460412 -0.9998507371701969]
341,2012,300,-20.639367778649437,[-0.9992009922480519 -0.5205139619512507; 0.5209059348136464 -0.9979933583868115; -0.5196150326599115 0.9999999853479228; -0.9999999999999953 -0.9999999999999931; 0.9987839578952497 0.519986217339384; 0.9999999999999984 -1.0; -1.0 0.9999999999999992; 0.9999999999999957 1.0]
342,1132,300,-17.21612610096197,[1.0 0.9999999999968878; -0.0731316823001116 -0.9999999999727824; 0.9999999999939148 -0.07313168224383043; 1.0 -0.9999999999861444; -0.9999999999921207 0.9999999999915862; -0.9999999999932228 -1.0; 0.0731316823499359 0.9999999999684773; -0.9999999999985242 0.07313168229073135]
343,2930,300,-20.396401057991234,[0.9999999999863213 0.9999999985046142; 0.5418090069714083 0.9925944557904873; -0.9999999999240597 -0.999999999797389; 0.9469942832036208 -0.5688901868998087; -0.5419947566071363 -0.997260560369729; -0.941018218710505 0.573346886695195; 0.9999999998356975 -0.9999999998851249; -0.999999999246926 0.999999999686894]
344,3057,300,-20.641949141810592,[0.5185475183988 0.999981090736714; -0.9999999999999999 -0.9999999999999996; 0.9999945224885053 -0.5185430302708702; -0.5185528568079483 -0.9999865865557515; -0.999999999999999 0.9999999999999996; 0.9999999999999992 -0.9999999999999997; 0.9999999999999996 0.9999999999999997; -0.9999724429112289 0.5185577169701977]
345,5085,300,-18.872512077881364,[0.9999999999999801 1.0; -0.9999576735217365 -0.44133598341300895; 0.5908668671425918 0.977939065964949; -0.594392398438583 0.8316562706665113; -0.5110772503669525 -0.999999999999718; 0.9999998948771329 -0.3582640883513512; 0.9998327535223213 -1.0; -0.999999999685989 0.9999999998436435]
346,1462,300,-20.641974807208292,[0.5185340063434228 0.9999932580308037; 0.9999999999999969 0.9999999999230399; -0.9999999999993076 -0.999999999998588; 0.9999999999035297 -0.9999999999709671; -0.9999999998610942 0.9999999999602552; 0.999994441294505 -0.5185342649800169; -0.5185361479816352 -0.9999913612143317; -0.9999916756947427 0.5185351129972128]
347,1521,300,-19.00719805384314,[0.535415799707867 -0.9999999999166999; 0.9999999999228781 0.9999999996303937; -0.9991261024829148 -0.3726513804539872; -0.999999999879405 0.9999999994220626; -0.9990652125184178 -0.9999999999162155; -0.574706703407409 0.999647997559589; 0.6721995991668424 0.7642540437721526; 0.9999240536557069 -0.4789862932233182]
348,2555,300,-20.641927585242968,[0.9999999999999961 0.9999999999999994; 0.999962607021792 -0.5185668169678527; 0.9999999999999977 -0.9999999999999989; 0.5185842748882502 0.9999533447079849; -0.9999999999999999 0.9999999999999999; -0.999993745979532 0.518562280183749; -0.5185527252718953 -0.9999877624540235; -0.9999999999999998 -0.9999999999999997]
349,4106,300,-20.64121093604775,[0.9999999999999999 0.9999999999999959; -0.9995887975379888 0.5190690766963895; 0.999986245896114 -0.5189454590315987; -1.0 0.9999999999999615; -0.9999999999999951 -0.9999999999999917; -0.519258969651784 -0.9994607466899594; 0.9999999999999921 -0.9999999999999212; 0.518955273595855 0.9997275030336511]
350,2778,300,-18.839815894621672,[1.0 0.9999999999999994; -0.9999999999999468 0.9999999999999571; 0.9910452249435684 -0.4362344697428559; -0.599883765728922 0.9738895322699573; -0.9999999994206483 -1.0; 0.5100404000570942 -0.9999999999999984; -0.9999527418038502 -0.3569066511571607; 0.5870369099655284 0.843415169020904]
351,1829,300,-20.641386048759063,[0.9999999999999998 0.9999999999999938; -0.9999999999999989 0.9999999999999978; -0.9999999999999996 -0.9999999999999934; -0.9999033787676089 -0.5189021261299064; 0.9999999999999969 -0.9999999999999998; 0.9997072023835735 0.5188459166447644; -0.5187298840395328 0.9999904049392363; 0.5190541342560797 -0.9995523301179111]
352,1667,300,-20.637834664371546,[0.9999999999999998 0.9999999999999997; -0.9999999999999998 0.9999999999999999; 0.5221639993872098 -0.9969174658640111; -0.9999999999999993 -0.9999999999999999; 0.9980398160852202 0.5207235126376463; -0.9991348616037347 -0.5212759827031151; 0.9999999999999992 -0.9999999999999998; -0.5200170199171497 1.0]
353,2640,300,-18.99418104010564,[0.9999999999999976 -0.529209099181731; -0.9999999999999967 0.9999999999999999; 0.465832181057008 -1.0; 0.9999999999999999 0.9985995044168695; 0.37185217916549806 0.9951382225870835; -0.9999998686713626 0.5733596043299737; -0.778197547686969 -0.6557395926259122; -0.9999999999999998 -0.9999999999999998]
354,1816,300,-20.64052391243989,[-0.9999999999999992 -0.9999999999999974; 0.999999999999998 -0.9999999999999427; -0.9999933514544282 -0.5192195923178172; 0.519740170013055 -0.9989602760736043; 0.999999999999999 0.9999999999999989; 0.9992733588121928 0.5192362245223595; -0.9999999999999917 1.0; -0.5188831852432695 0.9999852637821249]
355,2157,300,-19.12200607498487,[-0.6924334247388505 0.6617465511709248; -0.9999999999998158 0.9999999999998849; 0.9999808312818813 0.511842782560892; 0.5241179613495375 0.9999999999998487; -0.9999999999999738 -0.5133824461482518; 0.6801662138472353 -0.6744527661844393; -0.5250836279720358 -0.999978611971613; 0.9999999999999235 -0.9999999999995475]
356,2224,300,-20.63869803971373,[-1.0 -0.9999999999999997; -0.5200931469888825 -0.9999800543322263; 0.9999999999999992 -0.9999999999999961; -0.9976690768369478 0.5212544274709155; 0.9999643221589984 -0.5193435923572661; 0.5201306756973066 0.9983653933088524; 0.999999999999994 0.9999999999999998; -0.9999999999999988 0.9999999999999983]
357,833,300,-20.64184866954871,[1.0 -0.999999999967854; 0.9999999945589646 0.999999999926892; -0.9998475597135539 0.5187393009641847; -0.9999999987825455 -1.0; 0.9999504989999791 -0.5186793249454191; 0.5186932792628953 0.9998920389297707; -0.9999999959952344 0.9999999938348915; -0.5187306830630267 -0.9998956614667518]
358,1773,300,-20.634504650303665,[0.9999999999999999 -0.9999999999999998; -0.9969491770718698 -0.524075530357802; 0.9999999999999895 1.0; -0.5266908717359806 0.9933700207508002; -0.9999999999999999 0.9999999999999958; 0.9929494107344077 0.5286913857745259; 0.5246079486955305 -0.9999146835860145; -0.9999999999999859 -0.9999999999999997]
359,1547,300,-20.640846788538873,[0.9999999999995851 -0.9999999999928039; -0.9999999999998599 -0.9999999999804873; -0.5200243454799862 0.999023184270692; -0.9999999999971245 0.9999999999954681; 0.9999999999959749 0.9999999999995297; -0.9989785484626212 -0.5197797365883489; 0.5193676100396891 -0.9995070174474069; 0.999981327077078 0.5193967460492621]
360,1120,300,-20.63607754842339,[-0.9999999994996966 0.999999999432802; 0.9999999982610009 -0.9999999990558971; 0.5247319255066852 -0.996377030655332; 0.9999999956921171 0.9999999999315327; -0.5223560566667061 0.997384378080643; 0.9951257850947383 0.5244417547788086; -1.0 -0.999999998717541; -0.9999773721054975 -0.5221338091648929]
361,1828,300,-20.637994675989734,[-0.5236832964793227 0.9965610432004385; 0.9999999999999964 1.0; -0.9999999999999943 -0.9999999999999961; -0.9999999999999991 0.9999999999999998; 0.5213640295835924 -0.998354505983922; 0.9999999612467569 0.5215201378326804; 0.9999999999999982 -0.9999999999999979; -0.996502968484676 -0.5227921366341799]
362,3822,300,-19.046187064941577,[-0.9982247235734775 0.3627635706534142; -0.5932044884477312 -0.996613194685074; -0.9999999999999593 -0.9999999999999987; 1.0 -0.9999999999999971; 0.9995538291065794 0.42947805631004904; -0.9764960618206977 0.9999999999999832; 0.538313307578065 0.9999999999990478; 0.6707635089095094 -0.781798980637661]
363,761,300,-20.63983157587936,[0.9999999334774211 -0.9999998819585777; 0.5198122720439027 -0.9989651142701147; 0.9999997876925761 1.0; -0.9999999485223284 -0.5192145288425313; -1.0 0.9999997269471875; 0.9994043551596954 0.5193981866551135; -0.5193565772248716 0.999366725659922; -0.9999999007619365 -0.9999999941568367]
364,2446,300,-20.63409855894113,[-0.9936028830394568 0.526337840761027; -0.9999999999999998 0.9999999999999982; 0.9998578287227236 -0.523026190095696; 0.9999999999999976 -0.9999999999999982; 0.5235881454600801 0.9963026213682322; 0.9999999999999885 0.9999999999999539; -0.5260970508117975 -0.995969762645449; -0.9999999999999979 -0.9999999999999966]
365,863,300,-20.64170373533116,[0.999999999989001 -0.9999999994821072; -0.9999999998977189 -1.0; 0.9999999987686555 0.9999999999734269; -0.999867237459775 0.5186550663925915; 0.9999852884231136 -0.5186598213113439; -1.0 0.9999999984122868; 0.5185929088235045 0.9999979444999906; -0.5187450407055008 -0.9998102348655727]
366,2614,300,-20.64184942952264,[0.9999999999999983 -0.9999999999999788; -0.9999671997710021 0.5185676768221772; 0.9999442867122403 -0.5185862480290909; -0.9999999999996819 0.9999999999838572; -0.5185624152534678 -0.9999760280997053; 0.5185630082770585 0.9999904158290165; 0.9999999999999993 0.9999999999515758; -0.9999999999997495 -1.0]
367,2349,300,-20.64149070460468,[0.5189561496256794 0.9996327958957834; 1.0 -0.9999999999999988; -1.0 -0.9999999999999933; -1.0 0.9999999999999986; 0.9999999999999988 0.9999999999999971; -0.5186921644017636 -0.9999958025086174; 0.9997635225681223 -0.5187844356158049; -0.9999135726883077 0.5188381391013105]
368,1762,300,-20.641223927719096,[-0.5188794013982826 -0.9999989540532729; -1.0 -0.9999999999999978; 0.9999999999999994 -0.9999999999999993; 0.5188877235479972 0.999625231949035; -0.999461867757479 0.5191502168996104; 0.9999949647922705 -0.5187039603757264; 0.9999999999999979 0.9999999999999989; -0.9999999999999997 0.9999999999999993]
369,1792,300,-20.641601268885857,[-0.9998867827256099 0.518843155385057; 1.0 0.9999999999999998; -1.0 -1.0; -0.9999999999999993 0.9999999999999982; 0.5189418940561281 0.99986009368832; 0.9996139186815073 -0.519057984231729; -0.5189260728750105 -0.9997041597071232; 0.9999999999999997 -0.9999999999999977]
370,2759,300,-20.640237341697258,[-0.9999999999999981 0.9999999999999887; 0.999154832736449 -0.5193686553389073; -0.999919922626754 0.5194105235694556; -0.5189750609543199 -0.9999999933833772; 0.5199732729023379 0.9987550018114894; 0.9999999999999957 0.9999999999999929; 0.9999999999999846 -0.9999999999999445; -1.0 -0.9999999999999958]
371,1720,300,-20.641572919258927,[-0.9999738743771562 -0.5187402772369316; 0.9997990611202419 0.5187278870822382; 1.0 0.999999999999999; -0.5186365710195686 0.999995876677169; 0.9999999999999984 -0.9999999999999992; -1.0 0.999999999999993; -0.9999999999999992 -1.0; 0.518869698170913 -0.9997039610971727]
372,1931,300,-20.64119711981683,[-0.5191805455091194 -0.9999950457490109; 0.5193958628442962 0.9992869054059865; 0.9999999999999998 0.9999999999999999; -1.0 0.9999999999999997; -0.9992054155385645 0.5196597318977528; -1.0 -0.999999999999998; 0.9996927258405501 -0.5191125776297292; 0.9999999999999997 -0.9999999999999997]
373,2056,300,-20.64196803036961,[-0.9999956868560148 -0.5185275034704645; -0.5185310597865842 0.9999916845527462; -0.999999999999998 -1.0; 0.9999937364748702 0.5185317992245734; 0.9999999999999992 -1.0; 0.5185270783713805 -0.9999999856910874; -0.9999999999999982 1.0; 0.9999999999999917 0.9999999999999998]
374,1864,300,-20.62653856602173,[0.9999999999999998 -0.9999999999999973; 1.0 1.0; 0.5342516899360232 0.9877216999464962; -0.9999999789292041 0.5278566349159449; -0.9999999999999998 -0.9999999999999997; 0.990042289736242 -0.5296588077911676; -0.9999999999999992 0.9999999999999999; -0.525430792088613 -0.9973580906334985]
375,1352,300,-20.641679879446926,[-0.9999999979792007 0.9999999997333414; 0.9999999994791123 0.9999999995459856; -0.9999999999949492 -0.9999999998658597; 0.9999999996933528 -1.0; -0.9997740963426295 0.5187957872735838; 0.5186925772358889 0.9998397866037847; -0.5186911512936607 -0.9999829115070036; 0.9999829096656333 -0.5186220590675094]
376,1178,300,-17.178117816087777,[0.05071896625656435 -0.9999999999999986; -0.9999999999999998 0.999999999999999; -0.0507189662565635 1.0; -0.9999999999999988 -0.9999999999999993; 0.9999999999999992 -0.9999999999999992; 0.9999999999999999 0.9999999999999998; -0.9999999999999999 -0.05071896625656481; 0.9999999999999998 0.050718966256563504]
377,2620,300,-20.64095606963898,[-0.5205293761885649 0.998675802064199; 0.5198945112793145 -0.9993719155791612; 1.0 0.9999999999999997; -1.0 0.999999999999997; 0.9999999999999998 -0.9999999999999997; -0.9999999999999986 -1.0; -0.998860849058231 -0.5201789911525532; 0.9994957187728265 0.5200854568217745]
378,6095,300,-20.637744074757382,[-0.9999999999999867 -0.9999999999996552; 0.9999999999521948 0.9999999999999719; -0.5205566223032574 0.9979117243406623; -0.9999999999993358 1.0; 0.9999999999995518 -0.9999999999999646; -0.9999714304362152 -0.519543465923382; 0.5205015238053167 -0.9999999998569103; 0.9970220709923974 0.521998428090756]
379,1555,300,-20.636291125449073,[0.999999998555571 -0.9999999990915982; 0.5199390045841168 -0.9985011368303692; 0.999920823417353 0.5191782598128516; 0.9999999919094651 0.9999999984769664; -0.9999999993357315 -1.0; -0.9999999989732654 0.9999999975545055; -0.519883848818667 0.9985498090880444; -0.9999928622058535 -0.5191561998333795]
380,2426,300,-20.64159400290725,[-0.5188393788333955 0.9997267625161085; 0.9999910984897152 0.5187089845729146; -1.0 0.9999999999999976; -0.9998127051562368 -0.5187058045634574; 0.5186155009675676 -0.9999999598653639; -0.9999999999997446 -0.9999999999999886; 0.9999999999999634 -0.9999999999999999; 0.9999999999998644 1.0]
381,1964,300,-20.637855394462722,[-0.998033810237047 0.5209073048554546; 1.0 1.0; -0.5223503139076525 -0.9968070045417735; -0.9999999999999941 0.9999999999999989; 0.5203274156125681 0.999956576382696; 0.9987115133060703 -0.5217183733871857; 0.9999999999999998 -1.0; -1.0 -0.9999999999999974]
382,793,300,-20.63639376410198,[-0.9999915588744176 0.9999710713862041; -0.999999860278276 -0.9999918034430673; 0.5204899421599108 -0.9987914141508083; -0.5221411709042593 0.9972221285529269; 0.9999220100917062 0.9999999598203563; -0.9979458488299127 -0.5211286919063859; 0.9999999999978799 0.5205550538511274; 0.9999951188890908 -0.9999979338787122]
383,1777,300,-20.641967028221806,[0.9999998711286132 -0.5185237159056688; -0.9999999999999999 -0.9999999999999996; 0.5185263764917158 0.9999945572755247; -0.9999922139833078 0.51853015674809; 0.9999999999999996 0.9999999999999978; 0.9999999999999984 -0.9999999999999978; -0.9999999999999966 0.9999999999999971; -0.5185262276679227 -0.9999999741063015]
384,1556,300,-20.630089674442313,[0.9913863004671705 -0.5289501032489398; 0.5245591347796015 0.9999940199780006; -0.9992603385767278 0.5222291339953338; -0.5251541569195503 -0.9935643692045997; -0.9999999999999997 -0.9999999999999999; 0.9999999999999992 1.0; 1.0 -0.9999999999999992; -0.9999999999999997 0.999999999999999]
385,2805,300,-17.398664709433778,[-0.1368304100027056 -0.9999999994412085; -0.9999999999579067 -0.9999999995816571; -0.9999999995322054 0.9999999588766727; 0.13683056809077127 0.9999999999638767; 0.9999999988657557 1.0; 0.999999995962796 -0.9999999962757028; -1.0 0.13683044306887493; 0.9999999102294995 -0.13683053366435147]
386,2446,300,-20.641528043805764,[-0.9999999999999869 0.9999999999994816; 0.9997046035432087 0.5190223433349128; 0.5188035696063266 -0.9999999454672192; -0.999999999989287 -0.9999999999999776; -0.5189828004839276 0.9996180190886634; 0.9999999999991297 0.9999999999999485; 0.9999999999997783 -0.9999999999979303; -0.9998035690134037 -0.5188198247122676]
387,1756,300,-20.641907615778607,[0.9996773875286483 0.5191010310856018; -0.9997344820510199 -0.5190693448634589; 0.9999999999999992 -0.9999999999999988; 0.5190988052402066 -0.9997008108764617; 0.9999999999999698 0.9999999999999997; -0.5190758512518214 0.999702766965033; -0.9999999999999961 -1.0; -0.9999999999999997 0.9999999999999974]
388,10000,300,-19.003856559249563,[0.8423263492221172 0.6140521569526824; 0.9999999993509072 -0.9999999995122199; -0.9999999996093667 -0.9611203710338504; -0.38036458409581675 -0.9967924123200633; -0.9990154764069636 0.5373764456859004; 0.9999999997741859 0.9999999999999871; 0.9344260324908162 -0.6450988027647425; -0.4598261151657455 0.9999987325914813]
389,2355,300,-20.611712859462447,[-0.5366177434468158 -0.9957859015452802; -0.9999999999999987 -1.0; 1.0 0.9999999999999983; 0.9984314735429266 -0.5303355217136316; -0.9999999999999927 0.9999999999999994; 0.9999999999999998 -0.9999999999999981; 0.535548064117069 0.9843407341339062; -0.9786274395238532 0.5445138827950314]
390,2548,300,-20.6419521843494,[0.5187591700752194 -0.999887647871016; -0.5187667695276776 0.9998638856863908; -0.9999999999999986 -0.9999999999999971; 0.9999999999999999 0.9999999999999997; -1.0 1.0; -0.9998771926136221 -0.5187572872018618; 0.9998617368002755 0.5187751877431688; 0.9999999999999982 -1.0]
391,264,300,-20.481751889668995,[-0.9998686110184205 0.9999999432605566; -0.5293470343679723 -0.9979287941348641; 0.5259549138969491 0.9939453798125241; 0.9970834285630583 -0.9999854790334689; 0.9999962850888887 -0.5184466199297126; -0.9863433509527785 0.5281157777971062; -0.9997497780075798 -0.9999228547602332; 0.99997501962338 0.9973429857723933]
392,1713,300,-20.637634189390898,[0.5223423343683636 0.996789612222597; -0.5199648726847452 -0.9999212338803777; -0.9999999999999981 0.9999999999999977; 0.9999999999999843 0.9999999999999952; -0.9994657772609767 0.5211194914869091; 0.9978363120341404 -0.5208482216839615; -0.9999999999999946 -0.9999999999999977; 0.9999999999999997 -0.999999999999998]
393,984,300,-20.639726723828005,[-0.9999909513663032 -0.5193634649462681; 0.9999999928092766 -0.9999999994022198; 1.0 0.9999999879704151; 0.5200691275884741 -0.999495604617047; -0.5197458945051827 0.9989284597992869; -1.0 -0.9999999806753994; 0.9983007618639571 0.5205351619646519; -1.0 0.9999999984131488]
394,2015,300,-20.641858063358843,[-0.9999999999999973 -0.9999999999999984; 0.9999996487983653 -0.5185513774675001; -0.9999139616727559 0.5186214996757385; 0.9999999999999997 -0.9999999999999986; 0.9999999999999997 0.9999999999999997; 0.5185795553891067 0.9999411148587999; -0.9999999999999997 1.0; -0.5185807632237024 -0.9999966913873837]
395,1449,300,-20.641964129956325,[-0.518527954211687 0.9999999999997049; 0.5185284366546824 -0.9999926794374326; 0.9999999999979602 -0.9999999999547674; 0.9999994506004141 0.5185249318760456; -0.9999999999836268 -0.9999999999991902; -0.9999999999998156 0.9999999999980612; 0.9999999999715841 0.9999999999912367; -0.9999898357350911 -0.5185332184191687]
396,1878,300,-20.625348598316915,[0.9873571805460504 -0.5343080475927429; -1.0 0.9999999999999999; -0.9981164135051922 0.5252193351783635; 1.0 -0.9999999999999998; -0.9999999999999974 -0.9999999999999998; -0.5292309948964403 -0.9902388909034594; 0.5283117502879244 0.9992911972177642; 0.9999999999999988 0.9999999999999983]
397,1748,300,-20.641845204542204,[0.5187731631649366 0.9998244684890056; 0.9998939436041488 -0.5187241428761573; 0.9999999999999968 -0.9999999999999972; -1.0 1.0; 0.9999999999999992 0.9999999999999969; -0.999811257071508 0.518818389513079; -0.9999999999999993 -1.0; -0.5187347732170934 -0.99994762056214]
398,2244,300,-20.641410048768034,[-0.5188646550494568 -0.9999976497954269; 0.9997473169090655 -0.5188941754218913; 0.9999999999999688 -0.9999999999999999; 0.5190992436824696 0.9995219263999278; -0.9999999999999977 -0.9999999999999756; 0.9999999999999941 0.9999999999999883; -0.9996539810050958 0.5191293000702355; -0.9999999999999879 0.9999999999999918]
399,5658,300,-20.6412436357068,[-0.9999999999999859 1.0; -0.9997779645666746 -0.5188090339832977; -0.999999999999992 -0.9999999999999895; -0.5188103384887756 0.9998121238537; 0.9999999999988062 0.9999999999999997; 0.5187540178393867 -0.9999930329196127; 0.9996564905644764 0.5189474576914458; 0.9999999999999921 -0.9999999999999981]
400,2037,300,-20.622135505477786,[0.9999999999999996 -0.9999999999999947; 0.5342092678706849 -0.9866264499715441; -0.999999999999997 -0.9999999999999999; 0.9902761529763172 0.5281017159168796; -0.9999999999999999 0.9999999999999993; 0.999999999999998 0.9999999999999994; -0.5236883126912893 0.9995794756919304; -0.9999010071708859 -0.5276684542149316]
401,1677,300,-20.64193829980022,[0.9999999999127577 0.999999999353272; 0.9999999995236497 -0.9999999999614272; -0.9999999999848924 -0.999999999999999; 0.9999621053569236 -0.5185701589752899; -0.9999999996185324 0.9999999999202179; 0.518583085370008 0.9999578985209167; -0.51855673479914 -0.9999809477717377; -0.9999965848833614 0.5185593588707044]
402,2431,300,-19.01637333325812,[-0.9911870321532403 -0.5876280328493741; -0.9999999999999996 1.0; 0.9999999999999991 -0.9868961325309594; -0.9999999999999839 -0.9999999999999981; 0.4836350822029182 0.9999999999982617; 0.999999999999999 0.5436019216125338; 0.37543000594876286 -0.9999983241421723; -0.760690476386479 0.6848127563699509]
403,2159,300,-20.641901637333913,[-0.519388048207115 0.9995616539035087; 0.9999999999999989 0.9999999999999999; -0.9999999999999994 -0.999999999999999; -0.9995184957990257 -0.5194057242923349; 0.9995756296558592 0.519364787566436; 0.5193788875882122 -0.9995393247452886; -0.9999999999999997 1.0; 0.9999999999999998 -1.0]
404,1805,300,-20.601195830749965,[0.5469999614665788 0.9751040723245272; -0.9999857192210732 0.5351813484188873; 0.9817667779600109 -0.5357490711271738; -0.9999999999999986 -0.9999999999999939; -0.9999999999999998 0.9999999999999998; -0.527742477834381 -1.0; 1.0 0.9999999999999983; 0.9999999999999999 -0.9999999999999997]
405,273,300,-20.61053353010846,[-0.530015826514143 -0.9885488807700455; 0.9999957615686994 0.9999908580357394; -0.9999516834283256 0.999932869459038; -1.0 -0.9999770642401794; 0.9827990234793589 -0.5382948296264446; 0.9999478940088556 -0.9999900597592131; -0.9999966778429857 0.5260264152439105; 0.5316237351298911 0.9972454675903731]
406,1976,300,-20.63972268038063,[-0.5592643430376841 0.9769593670291423; 0.976879303697601 0.5598819866027321; 0.99999999999959 0.9999999999998024; -0.999999999999745 0.999999999999996; 0.9999999999999619 -0.9999999999999033; -0.9782236302261456 -0.5586239447821296; 0.5587437645541034 -0.979074451291271; -0.9999999999999698 -0.9999999999998741]
407,1746,300,-20.6419774423661,[-0.9999999999999999 -0.9999999999999986; -0.9999999999999974 1.0; 0.9999931242096982 -0.5185343827236235; 0.5185344681131479 0.9999929333037135; 0.9999999999999987 -0.9999999999999998; -0.5185344888254543 -0.9999930905413982; 0.9999999999999996 0.9999999999999999; -0.9999928366870676 0.5185346068563366]
408,5385,300,-20.640488827827625,[0.5186965817075461 -0.9999763450396798; 0.9996197148474446 0.5188792201146107; 0.9999999999999963 1.0; 0.9999999999999982 -0.9999999999999999; -1.0 0.9999999999999974; -0.999999999999998 -0.9999999999999987; -0.9996041538417882 -0.5188969401227653; -0.5186894014199339 0.9999994703616949]
409,2064,300,-20.63865573106664,[0.5205319456532617 -0.9995286421794839; 0.9975590140726083 0.5213989116801574; -0.9999999999999993 0.999999999999984; -0.520246292569356 0.9983984577375069; -0.9999871192036938 -0.5196002259400776; -0.9999999999999997 -0.9999999999999933; 0.9999999999999989 -0.9999999999999974; 0.9999999999999964 1.0]
410,2166,300,-20.63768856836785,[-0.5219837063750746 -0.9975630873512495; 0.5231833305308005 0.997696738993763; 0.9999999999999999 1.0; -0.9999999999999998 -0.9999999999999916; 0.9999999999999986 -0.999999999999998; -0.9999999999999988 0.9999999999999997; 0.996134320828846 -0.5234903539479359; -0.999523411682417 0.521552693072234]
411,1734,300,-17.416543790783965,[0.14159237469250557 -0.9999999724046166; -0.9999999972125219 -0.9999999922834053; 0.9999999999713263 0.14160024173372648; 0.9999999972669618 0.9999998930470401; -1.0 -0.14161674586393513; -0.9999998181697638 0.999999998861295; 0.9999980624969749 -0.9999993212638618; -0.1416026733721015 0.9999999581540743]
412,1869,300,-20.64197391868962,[-0.9999789599628676 0.5185593060618686; 0.9999999999999998 1.0; -0.9999999999999984 -0.9999999999999999; 1.0 -0.9999999999999999; -0.5185588673014584 -0.9999806309874808; 0.5185579068787818 0.9999802390883173; 0.999982045925379 -0.518557397754931; -0.9999999999999984 1.0]
413,1966,300,-17.255020595273642,[-0.9999999999432332 0.09055395488940036; -0.9999999998601442 -0.9999998588619268; 0.9999999801578972 -0.9999999344227853; -0.9999999996004076 0.9999999966843519; 1.0 0.9999999787566267; -0.09054930427154396 -0.9999999999999365; 0.09054376589620859 0.9999999132848291; 0.9999997043890182 -0.09054671115793252]
414,1591,300,-14.116129430839306,[-0.9999999999999993 0.9999999999999983; -0.07483311165680291 1.0; 0.08566842935391157 -0.08985103507515875; 1.0 -0.2652244429453536; 0.2652456611024741 -1.0; -0.9999999999999999 0.07359776545521263; -0.9999999999999998 -0.9999999999999994; 1.0 0.9999999999999987]
415,1051,300,-20.640866420523448,[0.9999994810163684 -0.9999999999464658; -0.99999954419488 -0.9999999890336164; 0.9999997878332747 0.9999999999851518; 0.9996472193477343 0.5189117102804702; 0.5187187301329728 -0.9999996940672913; -0.9997158438294593 -0.5188269045936097; -0.518762288687236 0.9998808167445805; -0.9999998699941002 0.9999999078206517]
416,6775,300,-20.640986667965,[-0.5187383912376432 -0.9999837757206147; -0.9999999999999951 0.999999999999917; -0.9999999999999993 -0.9999999999988756; 0.9999999999999999 -0.9999999999999999; 0.5187399248239907 0.9998678798808581; -0.9996253739345687 0.5189214971586741; 0.9999999999999979 0.9999999999999922; 0.9997933797515343 -0.5187814709719628]
417,1650,300,-20.64118720109161,[0.9999999999999999 -0.9999999999999989; -0.9990094948460296 0.519916518698964; -0.9999999999999996 0.9999999999999997; 0.9997411117998259 -0.5196897616030184; -0.5201827629411898 -0.9989315044509112; -0.9999999999999973 -0.999999999999999; 0.9999999999999983 0.9999999999999982; 0.5196262986500607 0.9994219878578702]
418,2300,300,-20.64014339225276,[0.9984723862900117 0.5204867982962323; -0.5198572046132279 0.9988300266760817; -0.9997369171703717 -0.5193749633715182; 0.9999999999999956 0.9999999999999978; -0.9999999999999998 0.9999999999999987; 0.9999999999999996 -0.999999999999999; 0.5197513681289755 -0.999869741629881; -0.9999999999999997 -0.9999999999999983]
419,1839,300,-20.64156544354575,[0.9997902593514892 -0.5191079096756602; 0.9999999999999992 -0.9999999999999998; -0.9999999999999996 -1.0; 0.5190068551569204 0.9998013041642252; -0.519247220108292 -0.999506407185663; -0.9999999999999987 0.9999999999999997; -0.9995997880807946 0.5191032810486157; 0.9999999999999997 0.9999999999999961]
420,1831,300,-20.6404051117058,[0.518929260412285 0.9999802667003688; -1.0 0.9999999999999992; 0.999973907683216 -0.5192984755641458; 0.9999999999999996 1.0; -0.9999999999999992 -0.9999999999999992; -0.5198511809010999 -0.9988688003720047; -0.9992114837171958 0.5193060968942046; 0.9999999999999988 -0.9999999999999998]
421,1755,300,-20.628883648467863,[0.9929812655994747 0.5273643128146389; -0.5256981277140191 0.9991183405442087; -0.9952912156389047 -0.5296529152442188; -0.999999999994925 -0.9999999999881473; 0.9999999999945322 0.999999999995736; -0.9999999999917433 0.9999999999916882; 0.9999999999988023 -0.9999999999999865; 0.5317519780520311 -0.9894248330170555]
422,1631,300,-20.641974034374137,[-0.5185233516280308 0.9999982854820717; -0.9999999999999528 0.9999999999997627; -0.999999999999986 -0.9999999999999949; 0.9999969043180261 0.5185247191356022; 0.5185246140128922 -0.9999981542092721; 0.9999999999999912 -0.9999999999998659; -0.9999999999549845 -0.5185230056811964; 0.9999999999999304 0.9999999999999989]
