nPsoRun,n_iter,S,fgbest,optDes
63,1679,300,-37.686747390937605,[0.9999999998007926 0.9998228464194345; 0.5096958082001263 0.06393913634439327; -0.9999999999475917 -1.0; 0.6550979643105689 -1.0; -0.1612904690084768 0.8780056290325178; 1.0 -0.9961318637645212; -1.0 0.6462358270352996; -0.8326914337166039 -0.8486301569525668; -0.999998968398668 0.9999999998475255; 0.9999795270430617 -0.1506439880802929; 0.7622176474036655 1.0]
64,659,300,-38.02560290322302,[-0.8887474874311703 0.18394205932744717; -0.9999999966555007 -0.7452930650634119; -0.9999984106081258 0.9999936215687653; 0.9999953949023651 -0.7057237537637074; 0.8766653998604821 -0.9999992015299831; -0.027435451880685555 -0.903697996058482; -0.6431858182551669 0.9999961550137513; 0.7879941498337016 0.9151516165506837; 0.9999998695661255 0.9775451582591823; -0.979663555366732 -1.0; 0.04958684182374937 -0.27277168987563305]
65,7857,300,-38.89418590676383,[-0.3109314308942386 -0.9847691536741794; 0.06337464208430697 -0.09287716545221561; 0.9999999999999892 0.9999779201422551; 0.7148958966929112 0.9999999999993298; -0.9999999999999336 1.0; 0.9999999999998257 -0.9999982820561023; -0.9999998097415387 -0.9999999999999987; 0.8405750666495746 0.0519025260949151; -0.9999999999999951 -0.5484451058209753; -0.7374992295799163 1.0; 0.7684030374862468 -0.999999999988707]
66,4953,300,-41.27935074969445,[-0.036814547712091084 0.38272171354086104; 0.7672641953261733 -0.9999999999945692; -0.9996556536823756 0.9999999999544785; 0.04029090218191078 0.9999998770496502; 0.8616685447991068 0.9999999999818928; -0.7615511603300057 -0.9999999999994126; -0.7255586759751427 0.0050232592959085776; -0.9999994889832394 0.9999999999864594; 0.9999999999992173 -0.7962131349189809; 1.0 0.7162019865577892; -0.9999999999891948 -0.825843129597928]
67,3472,300,-39.83052240611227,[0.9544252095830393 0.9999999999999964; 1.0 -0.7956717538103588; -0.9990643545277164 -0.9999999999999998; 0.9999999999999998 0.5751487917218489; -0.025373816732857997 -0.42755014802033303; 0.22791381769602231 0.9787070831166046; -0.9999999999999987 -0.8193573300446555; -0.9999999999999979 0.9999999999999845; -0.7720528804358306 0.11485550346061718; 0.7586673443440654 -0.9999999999999996; -0.767130139693087 0.9999999999999992]
68,6857,300,-42.74094511037501,[1.0 -0.7749419771296795; -1.0 -0.8570436035192222; -0.7444733345905025 0.9999999999999999; 0.044515648167439484 -0.6229586470803526; -1.0 0.0014631989349626086; 0.9999999999999998 0.7938553030172517; 0.8201176731023098 1.0; 0.8425077697292912 -1.0; -0.4788305787677229 0.07072927905146267; -0.9994619242007673 0.9211837005816277; -0.7984638042307701 -0.9999999999999998]
69,4120,300,-41.45221928585382,[-0.9999999999999999 -0.5442239639522204; 0.7668755997106804 0.9999999999999997; 0.9999999999999999 -0.8142710714207818; -0.9999999999999999 0.8122778966958059; -0.7645896553791995 1.0; 0.6771912658139635 0.04641968370322676; -0.9999999999999999 -0.9997652981575071; -0.4523344322972781 -0.9999999999999996; -0.06110888769719234 -0.4897113648640855; 1.0 0.9999935825286956; 0.8427894328731532 -0.9999999999999997]
70,6794,300,-38.37545744513584,[-0.9999999999999993 0.9999452067814947; 0.9999999999999999 0.6437577405322544; -0.18634574315125046 0.07997311256679623; -0.9999999999999992 0.9999939799038314; 0.7410861768470611 -0.9999999999999997; 0.9999999999999998 -0.7399932978768042; -0.671183850692588 -0.9999999999999998; -0.9999999999999999 -0.9999994228180737; 0.17141578479191705 0.89339942960422; -0.9301451604460091 -0.11587099791744762; 0.9431530322897587 0.9999999999999999]
71,2799,300,-40.80831437634877,[1.0 0.9955619980770357; 0.7435863457888632 -0.9999999999999998; 0.020342457677426727 0.1797212590746068; 0.9999999999999997 -0.8228361644708634; 0.7809187920618839 0.009104768927807419; -0.9999999999999999 -0.7854420463912928; 0.8063203072016597 0.9999999999999994; -0.7772556458604819 -0.9999999999999998; -0.9999999999999998 0.6949517026208928; -0.15712275400825568 0.9297402191993566; -0.9735333589741959 0.9999999999999998]
72,2199,300,-40.88614755204571,[-0.7651228301062226 1.0; 0.9999999999999998 0.8089644730611416; -0.999999999999999 -0.395648281493656; 0.6673396781712725 -0.10031259881086778; 0.9999999999999991 -1.0; 0.8242667586873169 0.9999999999999999; 0.7854567543780561 -1.0; -0.9981225683824694 -0.9929225063719099; -0.9999999999999994 0.7828803757103383; -0.5128713449839285 -1.0; -0.025336172900547606 0.6266758161951484]
73,7490,300,-41.91868840106265,[-0.8098111260159923 -0.9999997636816437; -0.9999999999999996 0.7759462032434046; 0.9996709299435138 -0.08961226619143903; -0.9999999999999998 -0.7828608534165766; 0.9999999999751557 1.0; -0.8298017597569899 0.9999999999999996; 1.0 0.8319417674304579; 0.0003616320694196397 0.6869964042978638; 0.9999999999999993 -0.8747947014112367; 0.24807849461484807 -0.07935175622303195; 0.7066264470308505 -1.0]
74,374,300,-40.06401282638847,[-0.9997029876470148 0.9999998109839696; 0.9999927966851253 -0.9921183914168458; 0.979879902085156 0.9988827369466727; -0.999025183183689 0.7597513535634887; -0.05798787373453861 0.729796944148869; 0.9995224412811575 -0.4843572564746383; 0.38119733403569456 0.06846304460135491; 0.45627724242777407 -0.9994220363056858; -0.8324447313458552 -0.9999840848653496; 0.9998517455878911 0.8265600556613165; -0.999999913593415 -0.7362784246247146]
75,6538,300,-38.39269832374995,[0.9999999999997434 0.999999999999997; -0.999999999999999 0.6531680446963672; -0.7263707680587557 -0.999999999999999; 0.9999999999999916 0.999999999999999; -1.0 0.9999999999999976; 0.6755899864197373 -0.9999999999999997; 0.9999999999999993 -0.9753067037577311; -0.07714722604514206 0.9992783754203168; 0.8679049466534627 -0.07430284177845366; 0.10886507906078473 0.3167893387489554; -0.9999999999999986 -0.7443318033093527]
76,6991,300,-38.53780840158013,[-0.6933365782754727 -0.9999999999999999; -0.9997419241379673 0.9999999999999977; 0.719921917137488 -0.9999999999999942; 0.9999999999999976 -0.753431768520109; 0.28933635843891153 0.9999999999999998; 0.9999999999999999 0.5781822966763114; -0.11175293655005032 0.3760066549314029; -0.8416662420711102 -0.08688179384665415; -0.9999999999999996 -0.9999591707388871; -0.999999999999933 0.9999999999999992; 0.9999116371525275 1.0]
77,3426,300,-39.81003623938445,[-0.8114868755775838 1.0; -0.7786567559396428 -1.0; -0.9999999999999999 0.9933933159655558; 0.5942515073998966 -0.9999999999999997; -0.6971161919893237 -0.08717381169353482; 0.7263870111992322 0.9999999999999999; -0.9999999999999992 -0.9999999999999999; 0.9999999999999996 -0.15913872521875916; 0.9999999999999999 0.7946552337079386; 0.99592652562587 -0.9999999843108984; 0.04331651113680147 0.4417652848446542]
78,4534,300,-41.993341007984014,[0.8526094519746411 -1.0; 0.9999999999999998 0.9990675561603983; -0.08571436038131801 -0.39381672877350105; -0.9999999999999999 0.8142721023256233; 0.6361410350435064 0.12476923949063702; 0.7642418396408887 1.0; -1.0 -0.7415004111243645; 0.17723059269469185 -0.999999999999566; 1.0 -0.739854183144018; -0.7918388658103834 0.9999999999999997; -0.8543230688163767 -0.9999999999999991]
79,6538,300,-42.701481395763544,[0.9999999999999999 -0.7788117576378274; 0.8089044682162364 0.9999999999999997; 0.8653728146725441 -0.9999999992137684; -0.3596759137225552 -0.9999999999999998; -0.7824845351273952 0.9999999999999998; 0.14371263251058028 -0.4808802485229903; -0.5592960429924339 0.06688812129549403; -0.999999999999966 0.8450532860208844; -0.9999999999999999 -0.6942624940630243; 1.0 0.8190500211869068; -0.8978598855154538 -0.9999999999999999]
80,7187,300,-38.68588055010136,[-0.9999999999990735 0.9999999999829139; 0.9999999979802113 -0.9999999999988036; 0.9999999998133923 -0.7312265994203534; -0.9999999999997358 0.7528925413095617; 0.9999999992384142 0.99999999999979; 0.07766294093807445 -0.08065056649538328; 0.9999999999822844 0.740501745437942; -0.3885878217323782 -0.9999999999686092; -0.9999999999214239 -0.999999999984019; 0.003327425576841409 0.8029262398836439; -0.9979495270456654 -0.4776347546364994]
81,3002,300,-40.04637943698157,[0.5286918678993179 -0.023141868834122805; 1.0 0.7582680761445981; 0.7919395727845894 1.0; -0.9997756302413058 -0.9999999999999994; -0.999999033767416 0.9808725253392888; 0.9999999999999999 -0.9998924546995799; -0.5169719064499358 0.9999999999999988; -0.9999999999999997 0.31594384662731195; -0.07398186905933934 -0.7577954373339404; -1.0 -0.7720422943902391; 0.8167443337835276 -0.9999999999999998]
82,3800,300,-40.543984166595195,[-0.5891492348768834 0.9999999999999997; 0.9999999999999996 0.7621688916709602; -0.9999999999999997 -0.7977393601858618; -0.9999844216447256 0.23379079703400232; 0.9999999999999997 -0.7805846325347628; 0.97127936206928 -1.0; -0.9999999999999974 -0.9999999999999996; -0.9999999999999999 0.8773993087737348; 0.7982100411533716 1.0; 0.12432608559304392 0.04411753091114698; -0.03283273697563804 -0.7294716508853699]
83,2332,300,-40.865634479495625,[0.7673816232078925 -1.0; 0.9999999999999973 0.4467021374609962; 1.0 -0.7836585233169255; -1.0 -0.8122477287468226; -0.6779295542919866 0.12194724343724636; -0.7825063987815722 0.9999999999999996; 0.03559296772584103 -0.609900880285294; 0.9948508912096711 0.9999999999999992; 0.4700696427293864 0.9999999999999871; -0.9999999999999978 0.9956797298845439; -0.8187403074720943 -1.0]
84,4146,300,-41.750470360846265,[-0.8339774831343005 -0.9999999999999998; 0.7698858961408501 0.9999999999999998; -0.8107205922873748 1.0; 0.4908058626285755 0.20495187498356826; -0.06366406229766175 -0.3476592256191038; -1.0 0.7967977593735066; 0.598212074621591 -0.9999999999999999; -1.0 -0.7769865175964967; 1.0 -0.9994432461459138; 0.9999999999999996 -0.4375817850883011; 0.9999999999999999 0.8324292313360433]
85,4781,300,-38.777109345324334,[0.9999999400231848 -0.9999999998798482; -0.9999999999866087 -0.7606179535217998; -0.9999999999638698 0.9999702071256286; -0.03058861421713014 0.0687612818604343; -0.39737778469091445 0.9999999999952071; -0.0033606689188623905 -0.7977385860632598; -0.9999920965545245 0.48144249417038104; 0.9998619134479216 0.9999999998511826; 0.9999999999179996 0.729125552626216; 0.9999999999925455 -0.7394436549383089; -0.9999999999848003 -0.9999999995645592]
86,5184,300,-40.0029294300229,[0.999999999999999 0.8260577395232216; -0.9783531938666882 -0.9999999999999953; 0.9999999999999977 -0.9999999999905571; -0.04560256598999203 -0.7846949122223621; 0.99999809002612 -0.002633527845749213; 1.0 -0.9980567996357746; 0.25389810766725485 -0.14481038602203522; -0.7810527065016984 1.0; -0.9999999999999996 0.7475849760404016; 0.678649558748056 0.999999999999998; -1.0 -0.7450906454284152]
87,3359,300,-41.9254586077767,[-0.7161055782099613 -0.9999999999999998; 0.80853427341347 -0.9999999986947203; -0.9999999999999994 0.8303631368854839; 0.8311249641192706 1.0; -0.9988878225944794 -0.03726497211037; -0.9999999559657717 1.0; 1.0 -0.7843761996743818; -0.21241837279819323 -0.07827074693279804; -0.0010781637415488256 0.6876932575239165; -0.999999999999999 -0.8639982946122746; 0.9999999999999999 0.7761673232468752]
88,3587,300,-40.96105717514858,[0.9999999999999999 -0.7604949651642515; -0.9999948975204583 0.1049778770834763; 0.8030169783057808 0.9999999999999997; -0.9999999999999998 0.8632525262218248; -0.21935264950847605 0.05893766971654914; 0.9999999999999929 0.7697080780966075; -0.8917519388924209 -0.9999999999999991; -0.9999999999999991 -0.8272734845739474; -0.6678962550351012 0.9999999999999992; 0.9999322840000946 -0.9999999999999986; 0.046778271900702724 -0.7064250434925712]
89,7447,300,-36.6765938333898,[-0.9999999999886431 -0.9999999784098365; 0.20454549675102962 -0.9397922205806963; -0.9934907241021832 0.0958055238845157; -0.6279786495704184 0.9999999999946341; 1.0 -0.9999999999999986; -0.9999999999957407 0.9999997511915583; -0.17313988191582347 -0.07432726433216129; 0.9999999999332614 0.999999999735511; -0.9999999996800086 -1.0; 0.999999999998968 -0.5923736402811105; 0.7666814120537928 0.903498507511411]
90,5215,300,-41.340644178431944,[-0.9694444662951532 -0.9999999999999994; -0.3437177298706267 -1.0; -0.9999999999999999 0.809580538721066; -0.7647810172523009 1.0; 1.0 -0.8115916296441904; 0.043766132599494606 -0.47053044523832127; 0.7585443021646288 0.9999999999999999; -0.9999999999999998 -0.6005452639393123; 0.6851624149903867 0.12597917339859868; 0.9999999999999994 0.9945139524394597; 0.8483526950702599 -0.9999999999999983]
91,2400,300,-36.646195328480644,[-0.9999999342426572 0.9998101370079572; 0.11137639167680344 0.9751909838412014; -0.16315744764188372 0.14925948646550133; 0.9997906566173554 0.999999999808711; 0.9999999976781125 -0.9999999997557772; -0.614680252482126 -0.9999999999901382; -0.9999995388546751 0.9999001301163501; 0.8414936464010648 -0.8147627111456028; -0.9805278357485735 -0.11605606726606685; -0.999999999983761 -0.9997460535584949; 0.9999999998121015 0.6181586604433097]
92,7394,300,-41.70205679075193,[-0.6864212092896494 -1.0; -0.9734387910243312 -0.21726671224825383; 1.0 -0.7804343631910868; -0.3533444489931795 -0.03502160554696113; 0.8084481834628635 -0.9999999999999978; 0.9999999999999999 0.7693995527221246; 0.8274071148988702 0.9999999999999997; 0.020260406875784728 0.6863780909545968; -0.9999999999999996 -0.9255691047304205; -0.9999999999999999 0.8368592864622898; -0.9421645035957069 0.9999999999999998]
93,2038,300,-40.90202297923118,[0.9999999999994922 -0.9999999999991622; -0.9999999999644539 -0.2972441113213996; -0.9999528081268624 -0.9759248785605201; -0.5742393292801127 -1.0; 0.8308938251996577 1.0; -1.0 0.7819505373055702; 0.7883448364983817 -0.9999999999999418; -0.06715182685190685 0.6299027304665794; 0.6430080053042402 -0.10404262298273138; 0.9999999999984177 0.803433934626345; -0.7586553888415075 0.9999999998902737]
94,4411,300,-38.46760850614715,[0.09722551652915805 -0.8564851102411786; 1.0 -0.6804663725852138; -0.9999998640133241 0.22584382604356656; -1.0 -0.9996262785782225; -0.6049664576022944 0.9999999999999992; -0.9999999999999266 -0.9999999999957017; 1.0 0.7230457206376839; 0.9999997651265586 -0.9999999999999927; 0.7492647709188602 0.999999999999999; -0.32896583188291684 -0.07151802592815047; -0.9999999999999999 0.9999999834363751]
95,3022,300,-37.04868048376666,[-0.9948317771268842 -1.0; 0.7279502358584797 -0.9999999999999867; -0.9999999999999981 -0.603896523560015; 0.9999999999999986 0.9999999790881707; 0.9999999999999951 -0.999885087108607; 0.9922386396387645 -0.04407570052881772; -0.7292558349442683 1.0; 0.4183277591403753 0.07426486212132315; -0.9999999999999988 0.9978759014079915; -0.18969417574722727 -0.8421149075806956; 0.999999999999986 0.9999998476363086]
96,2673,300,-39.015733939900414,[-0.7835889777577287 1.0; 0.7351016600638932 -0.9999999999998969; -0.7124473446994238 -0.9999999999999998; -0.8165208016775439 -0.09689950005401023; -1.0 -0.9982075272213854; 0.9999999999999946 -0.9999999999712437; 1.0 0.5339985400451467; 0.34970278881865213 0.9999889693034455; -0.9999999999999697 0.9999999998778518; 0.9992538910098263 0.9999999999999915; -0.028649254963455415 0.20234325788315327]
97,4844,300,-41.84747270568981,[0.3870650020192713 -0.08571371968912275; -1.0 0.7593972302235898; -0.9933882268431553 0.9999999999999997; -0.8131354845915284 -0.9999999999999997; 0.9999999999999999 -0.007712157188574489; -0.9999999999999999 -0.7833315502635154; 0.7139422677244335 -1.0; -0.12865341758347493 0.6628073175236877; 0.7744220297222928 0.9999999999999999; 0.9999999999999937 -0.8712069663898135; 0.9999999999999999 0.8493499959056073]
98,5225,300,-41.643425653058806,[-1.0 0.8273247307203633; 0.8121492017043344 1.0; -0.5110895382968824 0.260603109943212; 0.13066504190442207 -0.3326928679647624; -0.9999999999999996 -0.42151075942644806; -0.994546369398359 -0.9999941791119582; -0.5966659674432295 -0.9999999999999987; 0.8330690605148692 -0.9999999999999994; 0.9999999999999998 0.7951673741954455; -0.763294021226787 0.9999999999999989; 0.9999999999999992 -0.7758423348662702]
99,7694,300,-40.9230149397739,[-0.9999467071873295 -0.999999420458514; 0.9999999999999255 0.7840772528830289; 0.8358286752785897 -0.9999999999999992; 0.7783331619697593 0.9999999999999969; 1.0 -0.7414513002880482; -0.9999999999999427 0.830916159832383; -0.9998705974839873 -0.9999999998185597; -0.737317466398704 0.9999999999999981; -0.15319450929548967 -0.2117291763159963; -0.012050676862472385 -0.8826176934336557; -0.8226407002531738 0.0723283925154836]
100,1378,300,-39.163162892685804,[-0.9999999922675892 -0.7760312455719744; -0.8485551447857826 -0.9999974667347639; 0.9999999998845785 0.7332059341128254; -0.9999999843279499 0.9947576203271589; 0.09779697898475041 0.8928815845596562; 0.6623237018339455 -0.9999997612108075; 0.8726464595667374 0.999996878435042; -0.22940076630474796 0.08716329334008228; -0.8221365556508399 0.9999832292434739; 0.9999998512380939 -0.9999996593199266; 0.7842385113937951 -0.23200369294884868]
101,5570,300,-41.88760076487395,[-0.8432903403472817 0.9999999990099943; -1.0 0.7660581527951584; 0.9996959586126264 0.9999999999999994; -0.8014138345433675 -0.9999999999999986; 0.7743752845545966 -0.9999999999999999; 0.5539643631605756 1.0; -0.12469488131546702 0.5555177440130851; 0.9999999999999997 0.5827094514804207; 1.0 -0.9716930455832624; -1.0 -0.8047251459930759; 0.6026492916204825 -0.07483525964711893]
102,9112,300,-42.832577594694364,[0.7824939968468433 1.0; -1.0 -0.7984286261118405; 0.756439948026083 -0.9999999999999996; -1.0 0.7771291214243445; 0.9999992470757226 -0.8989073413413566; 0.9999999999999987 0.06827241703960114; -0.8434026279539775 0.9999999999999999; 0.9999999999999999 0.8554215617438816; -0.047078965310942 0.6079842247761053; -0.8216759193576009 -1.0; 0.47109837659455944 -0.13859235318901802]
