nPsoRun,n_iter,S,fgbest,optDes
29,2805,300,0.4263282940068721,[1.0 0.9999999999998802 -0.999999999998341; 0.9924737737651786 -0.9997919446920561 0.0021935305598711897; -0.046051158775021805 0.05192281626708122 -0.9999999999978918; -0.9999999999970421 0.9999999999992466 -0.9999999999910293; 0.99999999998438 0.9999999999988143 0.9999999999749883; -1.0 -1.0 0.9999999999903905; 0.9999999999999666 -0.9999999999998699 -0.999999999999928; 0.037070675556308746 -0.02862282349789612 0.008962734650032484; -0.07254359734658244 0.10563525337011385 0.9999999999999813; -0.999999999979425 0.9999999999962912 0.9999999999586527; 0.9999999999996458 0.1690937376841634 0.0017454565488292842; -0.02323625488858984 1.0 -0.013562066578809083; -0.999999999993101 0.03023903980205454 -0.02503819740855041; -0.20035745801223181 -0.9999999999981892 0.0282367209103609; 0.9999999999951774 -0.9999999999939561 0.9999999999999265; -1.0 -0.999999999999128 -0.9999999999975336]
30,1782,300,0.42621513039979325,[0.9999999998122852 0.9999999998326781 -0.9999999999643769; 0.9999999986516234 -0.999999999928907 0.9999999985650544; 0.9999999997268961 0.1878956184901342 0.005262491070429654; -0.03862489665162061 0.05771113580479419 -0.9999999995611859; 0.028350703841858848 -0.004520391331934341 -0.006330025803570774; -0.9999999999723556 -0.9999999983474476 -0.9999999988200222; -0.2048882108199787 -0.999999996720946 -0.00937220187448121; 0.9961438646090337 -0.9999999862466094 0.0012232655421379546; -0.9999999991532402 0.06433490239916559 -0.004033678409443445; -0.0507349787594379 0.03438486879427429 0.9999999979140279; -0.03554332616361205 0.9999999999319099 0.007937043764395886; -0.9999999997771087 0.9999999997827058 -0.9999999965651739; -0.9999999991391788 0.9999999967429148 0.9999999980523989; -0.9999999999392651 -1.0 0.9999999957642266; 0.9999999996142303 -0.9999999987427005 -0.9999999985277626; 0.9999999915465867 0.9999999998414429 0.9999999949324023]
31,4122,300,0.45704597713244444,[0.22884101791750588 -0.47236055580711456 0.9999995947479224; 0.9999918616689825 0.9999973303760044 -0.39262088071607826; 0.9999999961901181 -0.488684909714991 -0.4246761533222599; 0.9999992992130231 0.5947615444489975 0.9999993360352687; -0.9999999943013067 -0.9936282248823695 -0.9999994581700908; -0.9999999788674715 0.6326705532735933 -0.9999990596054101; -0.1532721160847325 -0.0027766413069442854 -0.057114988520383735; 0.9999999996933541 -0.9999953753247672 0.9999974018789982; -0.28034119064512947 -0.9999988653184906 -0.010343840453064941; -0.2174992426584852 0.9999999994940832 1.0; -0.9999999816185353 0.999999983947606 0.1970544763745592; 0.4184087755838361 0.7825704488667776 -0.9999998507461204; -0.9999997046898319 -0.9999999999969418 0.9999963169322549; 0.5840044208275329 -0.9999996299650076 -0.9999999999999901; -0.9999999999883401 0.13528560370911208 0.9999998699060203; -0.15587206448304403 -0.009604034338345285 -0.05402579698012114]
32,2490,300,0.4220414548110292,[-0.004609560264653221 -0.012797357778368218 -0.9999999999868383; -0.9999999999832273 -0.9999999999998851 0.9999999999675014; -0.9999999999994134 0.9999999999846974 -0.999999999983227; 0.9999999999928909 -0.9999999998514325 0.9999999999280819; -0.8303855014657665 -0.17667241337995143 0.01583854447008648; 0.9999999999822108 -0.9999999999664227 -0.9999999999967706; 0.9999999999817207 0.9999999999980155 -0.9999999999882696; -0.99999999993491 -0.9999999999948133 -0.9999999999493077; 0.004947835979004131 0.0029450969576251956 1.0; 0.9999999999997744 0.9999999999962802 0.9999999999726519; -0.999999999981338 0.13976881565003313 0.013202697094249247; 0.04734501909808898 0.9999999999637114 -0.020682488061141844; 0.01707438877200119 -0.99999999997329 -0.006290841090478348; 0.06993000630377004 0.013039800986446505 -0.0003392733085920054; 1.0 -0.01410277114517597 0.008748284240434279; -0.999999999999871 0.9999999999779068 0.9999999999994001]
33,5279,300,0.42212515041743226,[-0.007401688186203701 0.0648038625757769 0.07015914526073279; -0.9999999999979761 -0.4915229176291652 0.9999999999959986; -0.9999999998573207 -0.10524301788819909 -0.9999999999999546; -0.8829855155316674 0.999999999979845 0.99999999994349; -0.9999999999984616 0.9999999998647531 -0.3400337331949558; 0.9999999997437602 -0.24224595033833216 0.9999999999974405; 0.999999999994153 -0.9999999999198946 -0.15255644793373585; 0.9999999999513158 0.9999999998492385 -0.4781844190065094; -0.00834820658126639 0.06815367751899384 0.06714194657047728; -0.008667057306684583 0.06395303633930624 0.0693143913910189; -0.9999999984612407 -0.9999999999522315 -0.2310538680971549; -0.01938011715479631 0.9988577217287866 -0.9999999999944991; 0.7255737727177893 0.999999999937365 1.0; 0.15346377136498926 -0.9999999998445037 0.9999562352772433; 0.9999999994775174 -0.3016479933547174 -0.9999999998426363; -0.06784559040745675 -0.9999999999991757 -0.9999999997483628]
34,6707,300,0.4208577375549806,[0.9999999999441087 0.9999999999044289 -0.2564416783847282; -0.06484083531732059 -0.031324398926089556 0.070981352656487; -0.9999999998361471 0.9999999999999596 -0.30479606601944176; -0.9999999998035358 -0.9999999999586358 -0.4575887446335819; 0.9999999999994851 -0.06119014232788464 -0.9999999999997855; -0.99999905992189 0.15363173122020288 -0.9999999999999836; -0.9999999998420405 -0.9999999998717124 0.9999999999928708; 0.9999999998796154 -1.0 -0.16351935238115967; 0.9999999999274394 0.16216275841366076 0.9994924107110207; 0.25721001666032045 1.0 -0.999999999999831; 0.28611405009178575 0.9999999999159049 0.9999999999942845; 0.10632491753831719 -0.9999999998294314 -0.9999999999959234; -0.06579066682119646 -0.03155546981420209 0.07137653374266315; -0.9999999999825379 0.5698074892264167 0.9999999999317641; 0.4915408519544851 -0.999999999984353 0.9999999999243534; -0.06411602896572736 -0.030372424896583875 0.07197518544446224]
35,3544,300,0.4264432212676773,[0.999999999999763 0.04819732333131165 -0.0023569650801510255; 0.18358061541888931 -0.03725645034960973 -0.9999999999991916; -0.9999999999990601 0.9999999999979723 -0.9999999999998296; -0.9668106504784011 0.008934388144416824 -0.9582387042154487; -0.027062511051476838 0.010421718419112073 -0.028746850915439624; -0.9999999999984829 -1.0 0.999999999999688; 0.9999999999949396 -0.9999999999999482 1.0; 0.9999999999976424 0.9999999999903364 0.9999999999938927; -0.9999999999937367 0.9999999999824161 0.9999999999996891; 0.09679990445776662 -0.9999999999942414 0.11496862725368293; 0.04178393121197197 0.007751955242103019 0.9999999999966371; -0.999999999998528 -0.0009157456855181955 0.19889913780185411; -0.9999999999940146 -0.9999999999999901 -1.0; 0.9999999999989897 -0.9999999999980166 -0.9999999999941127; 0.04808338631118154 0.9999999999997431 0.05798219316553138; 0.9999999999989889 0.999999999999907 -1.0]
36,2777,300,0.44476216455290213,[0.9999998700868833 0.22634250912460124 -1.0; 0.2848719029455943 -0.22792829220374672 0.9999999601936307; -0.9999999780902011 0.457446501857621 1.0; 0.26029908126813195 0.9999999708444842 -0.9999989944484066; -0.8180547152910371 -0.8924839805082183 -0.043065686444425204; 0.9999999191239609 0.9999999999998757 0.9999999990152406; -0.014203010269006406 -0.0513431361032298 0.01987092403980564; -0.015724553627445497 -0.03564518914501807 0.01660901704079609; -0.9999999028883036 -1.0 0.9999999892727524; -0.9999999954679588 -0.3142186217674237 -0.9999998965236736; -0.1539773475039512 -0.9999994977005067 -0.9999998945406582; 0.9999999739830225 -1.0 -0.5690097694310133; -0.3386453309863877 0.9999999935321213 0.6372840461353487; 1.0 0.7383474787478311 0.04131487564713801; 0.9999997709037846 -1.0 0.9999999912950683; -0.9999999953670202 0.9999999386073786 -0.8075561819986524]
37,1820,300,0.4263250058602316,[-0.9999999960183311 -1.0 1.0; 0.9999850813933786 -0.006328278600420785 -0.9977862061189882; -0.9999995983878621 7.602455508986812e-5 0.01666634738111567; -0.07885641023941553 1.0 0.042071433339718224; 0.999998302555918 0.999999999154479 -1.0; 1.0 0.031627817960057904 0.19972607644134854; 1.0 0.9999931752960847 0.9999999762929223; 0.006948995720321639 -0.010856880268532095 -0.024981074102801176; -0.062240670288721676 -0.007811410397554516 1.0; -0.9999998258340504 0.9999999096540247 -0.9999970527704751; -0.17801160048033016 -0.029939498344707688 -1.0; -1.0 0.9999994967074569 1.0; 0.9999992477136006 -1.0 -0.999998440365682; -0.9999999587772247 -0.9999997338433552 -1.0; 1.0 -1.0 0.9999967796156357; -0.030018098377834826 -0.999999992617805 0.07671228576191053]
38,2621,300,0.42645103645147614,[0.0017391406964448065 0.9999974779952349 -0.9974660328422333; 0.05779753999410317 -0.9999999999860053 0.05267278379523584; -0.05402419626627833 -0.03506270409539021 0.999999999423075; 0.9999999995989668 0.9999999999779853 0.9999999999942886; -0.9999999993186158 -0.9999999986502279 -0.9999999999985609; -0.0050571889343754275 0.02305859960921436 -0.01927228298411491; 0.9999999999992903 -0.018643661919154085 0.07905131463339579; -0.9999999997719045 -0.10551681219145143 0.003990042795940891; -0.011786553545815983 0.9999999999409909 0.20212861520751163; 0.013267680549424465 -0.1841149144838146 -0.9999999997697344; -0.9999999997710843 0.9999999959434731 0.9999999998259597; 0.9999999990196695 -0.9999999999804754 -0.9999999995538538; -0.9999999999162751 0.9999999991079722 -0.9999999993763025; 0.9999999999999913 0.9999999999995287 -0.9999999999284441; -0.9999999999972892 -1.0 0.9999999999811818; 0.9999999998905001 -0.9999999999999823 0.9999999999383871]
39,2781,300,0.4597317141978077,[-0.999999888827614 0.17216822448526428 -0.9304875292136586; -0.9806325340099833 0.9999979869808839 0.9999998808906739; -0.9999925969096987 0.9999993313228346 -0.09157062720592359; -0.9999994271356715 -0.9999991117465171 0.9999808632639424; -0.032075013924673886 -0.999998591463212 0.1412665773101332; 0.5275237922725646 0.9999813268479254 0.662677162546667; 0.9999886111150574 -1.0 -0.9999999785630461; -0.9999995171047703 -0.9999998787483724 -0.9999988725294586; 0.9999991154733275 0.9999249791398315 -0.9970503145354047; -0.3664916187154759 -0.13632573333938908 0.9999707219639263; 1.0 -0.9999995381686363 0.9999992838470743; 0.2817727491722095 -0.35135722295289507 -0.71962251931083; -0.17147396499425385 0.04142186517912457 0.008151307833033633; 0.9999998245348838 0.17249594175072153 1.0; 0.9999958658779319 0.06524259655915973 -0.14440156220819458; -0.232159064163357 0.9999999993056895 -0.9999942080928482]
40,2077,300,0.4515872968677606,[-0.7790930156926502 1.0 0.9999992248624805; 0.02192182898503571 0.09375264309048728 -0.018804060802692382; -0.013367679415051736 -0.8832425489562088 0.9999980387796354; 1.0 -0.9999998738852125 0.9999992236320676; -0.9999954541874656 0.18354989342721967 -0.9999995650782908; 0.9999987333301981 0.22316295391688867 0.39364045262442443; -0.9999999021531254 0.9999972431988733 -0.20121941782993588; -0.1302356241602286 0.9589248026798504 -0.9907121036541696; 0.024931990863589763 0.10270019044864236 -0.004066497318376957; -0.7865842110817682 -0.9999997033921193 -0.99999999172371; 0.8349979693325581 0.9999996304299298 0.9999907605170792; -0.9999984156500473 -0.9999998928299926 0.1749762014256726; 0.9999969542188627 -0.704458014490908 -0.9999994381521583; -0.9999996565434577 -0.2049309821416342 0.9999917483417716; 0.4220904795796324 -0.9131509733890348 -0.4155235839274122; 0.9999999683093592 0.9999998611128978 -0.999988931146953]
41,3016,300,0.4524503667489665,[0.9185240220578831 1.0 0.9954486727563071; 0.15539368725182517 -0.9977347928742255 0.9999999910923026; 0.020984337674723096 0.03382423519286307 0.04407797648602489; -0.9999999999948266 -0.6525520373111091 -0.9999988357498251; 0.999999977566326 -0.20799526170711227 0.9999999987339628; 0.9999996628033743 0.9999996695023691 -0.3914738482672209; 0.4301965473030809 0.5975084667095673 -0.9999996692986735; -0.9999952527132929 1.0 -0.9999997619713782; -0.7367227437680096 0.9999999801915678 0.03031873087808; -0.8167708986841345 0.9974083937546419 1.0; -0.9999999940005178 -0.9999990112142543 0.9999812647794227; -0.9999944153096445 0.05179821710601104 0.3861663354648984; 0.01400165860829715 0.04471662729835259 0.06930366968937025; 0.9999998768569204 -0.999999717149794 0.06492597552358105; -0.12202674526080938 -0.9999994814371541 -0.6807104389942036; 1.0 -0.6304262329384099 -0.9999999240887317]
42,2848,300,0.4535682116420746,[0.9999999996203364 0.9999991938503298 -0.9999999918079947; -0.9999998154738783 0.11904853415000745 -0.9041171508262174; 0.9999993419847566 0.999999984384611 0.1557768268915899; -0.0946806511049792 0.09011436347197346 0.029319744311140164; 0.9999999992300478 -0.40582275985949995 -0.16308456358826193; 0.999999988770194 0.11709634615145623 0.999999702939299; 0.7795798579787026 -0.999999817568337 -0.9999977334400021; -0.4588405564810008 -1.0 0.3940706197574058; 0.8055874786485653 -0.9999999695541995 0.9999948579824566; -0.9999939047021336 0.9315739542452102 0.9838064292986944; 0.13648546672224432 0.07154414279470099 -0.9999999705747096; 0.20601704531865442 1.0 0.9999974558866361; -0.9999994198811276 -0.9999999989315631 -0.9999997924761166; -0.09960212238491095 0.12715490633351723 0.030977091130038974; -0.8370794567243828 0.9999999907780956 -0.7480567090156818; -0.9999999880954057 -0.6207454995085999 0.9999996541141382]
43,3270,300,0.46050668331372263,[0.999999350306234 -0.13749968087176215 1.0; -0.08399945220051742 -0.02084740371758184 0.17332542112715443; 0.9999999868052137 0.9999999985471565 -0.9575599509622646; -1.0 0.9999999999987532 -0.9999999999545058; -0.9999989771391542 -0.9999839890424043 -1.0; 0.7955592349229225 1.0 0.9999952895693403; -0.22179191466798068 0.19686540263650953 -0.9999993060424416; 0.6422603496210799 0.4399510933768399 -0.16145449863534053; -0.5203176742398987 0.9999911944948452 0.042280207373907704; 0.1170728771959438 -0.9934827881975952 0.9999999947359045; -0.999999835329257 -0.9999999999999915 0.9955558106185836; -0.9999999335906593 -0.0517657917018828 0.07680115719681042; -0.036762087413747604 -0.9642634384386417 -0.4701624424974386; 1.0 -0.9999998909046377 0.25640135135882325; -0.9999996619561777 0.8881555379242017 0.999999250285685; 1.0 -0.5549066843691678 -0.9999998970099329]
44,3008,300,0.4263721405096665,[-0.9999999978464169 0.9999999689541819 -0.9999999986133852; 0.006674422712452977 -0.028277039080577843 -0.999999994225752; 0.9999999989793017 0.9999999810472504 0.9999999983565561; -0.003690790409939423 -0.9999999995747533 -0.020742975478575842; 0.9999999735623862 -0.039149191423630325 -0.10142630972169722; 0.03191079796127931 -0.18961604406036797 0.9999999970263697; -0.03807149869373419 0.9999999948203334 -0.17386292940052758; -0.9999999943647965 -0.9999999884774179 0.9999999998618059; -0.9999999645370451 0.9999999999758321 0.9999999457768857; -0.9999999990639532 -0.08847991919753732 -0.057687691411599934; 0.9999999957625036 -0.9999998872931004 -0.9999999733940625; -0.9999996596757761 -0.9999999724203673 -0.9999999903176809; 0.9999999975143399 0.9999997303913922 -0.9999999996151272; -0.0034384068274028166 0.037378769456577685 0.03199224518717943; -0.00470245917963589 0.999214066333048 0.9999999805951502; 0.9999999962233446 -0.9999999895848988 0.999999929163548]
45,2020,300,0.44699441631504566,[0.290800363177852 -0.9984153710778807 0.9999999991903444; -0.9999882798525219 -0.9343273424957284 0.999999994224361; -0.9999988695545592 0.0401756221408207 0.035685607943216006; 1.0 -0.999998856426961 -0.04511164717130352; 0.4246131273726928 0.9999999268753071 0.9999992468264466; 0.3739671345896518 1.0 -0.9999758069018603; 1.0 -0.0523579463581467 0.9999929941291901; -0.9999994229514536 0.9999877758487311 0.9987638375644036; 1.0 0.999999260647002 -0.0504976688001583; -0.9999995198083944 -0.9999973460780315 -1.0; -0.07757602234170964 0.09697909241133737 0.1282644160264269; 1.0 -0.31766840262499346 -0.9999998154790876; -0.07393660407126869 -0.9999948922143401 -0.5002546456200871; -0.9999999806782716 1.0 -0.9994023566094533; -0.07713753560767427 0.09368747761155978 0.12224789715881709; -0.1264414459091999 -0.053529842627336614 -0.999999496558636]
46,3767,300,0.4265023225285318,[0.021847318890642554 -0.9999999999999072 -0.0786928627732086; -0.9999999999972478 0.9999999630150088 0.9999999999989443; 0.0018213721196362876 0.9483115436020312 0.9999996729485905; 0.9999999999968617 0.9999999999768132 -0.9999999999991277; 0.04627236370452489 -0.0024446147181708742 -0.9999999999998845; -0.999999999999235 0.9999999999976803 -0.9999999999998472; 0.9999999998833865 -0.9999999999911066 0.9999999999126218; -0.022911188445172825 0.9999999999962986 -0.1478308777283589; -0.9999999999987635 -0.07270112268358132 -0.10707996575508817; 0.9999999999999266 -0.0179309377055691 -0.014544008557887544; -0.9999999999807163 -0.99999999995991 -0.9999999999074561; 0.9999999999999333 0.999999999968677 0.9999999999950636; -0.0005436351964460375 0.0017859462540223876 0.026760088948123397; -0.026704193378573018 -0.23825160662013523 0.9999999999991637; 0.9999999999873109 -0.9999999999806051 -0.9999999999708976; -0.9999999999864639 -0.9999999999929207 0.9999999999988111]
47,1847,300,0.45060974517083424,[0.9999999999956868 -0.9999905920836076 -0.9999998196341944; 0.29574125701578885 -0.2760917519106046 0.9999992519813726; 0.9999429524394571 0.01881902252934032 0.06697091046511458; -0.9999653009841476 0.9999996997132117 0.08313627700152354; 0.9999129935408092 0.9999975633932409 0.7698372530539086; -0.9999981670501749 0.19176993932680678 0.999974060545572; 0.5798509036772466 0.9999971507890225 -0.9678173497325387; -0.9999999534441192 0.626772736212939 -0.9999998651062124; -0.1527302027844013 -0.0289726440677286 -0.07812262589689734; -0.1085419094789193 -0.999998401413355 -0.25711752456665854; -0.9999995072413841 -0.9998602158702375 -0.9999865129170541; -0.9999947104900014 -0.9999997814877369 0.8707329029511818; -0.1893631174836189 0.9998519307138092 0.9999978928408584; 0.7958384324633473 0.23162657059964492 -0.999999597730372; 0.9999716854400641 -0.9997052059341038 0.9999798423981512; -0.10940171710989799 0.039201948280678744 -0.06101491520536648]
48,1496,300,0.4504184798313571,[0.04430755859661855 0.008067564822681348 -0.12142528058132637; -0.999997288034591 0.9999925239339067 1.0; -0.9998859293709891 -0.9999999989997702 0.9999805635226985; -0.12594266179064278 0.9999864076608439 0.5022195075388117; 0.4234518750173764 -0.9999189373809061 -0.9999484806517778; -0.05986436656584555 -0.9999781986044701 0.35470233884559893; -0.2265351678033321 0.08046658108059215 -0.37403794732441975; 0.5140408629900848 0.9999746776882462 -0.9999991391327021; -0.9999984123914908 -0.9999999987192217 -1.0; 0.9999969671754522 -0.9999902253774625 0.7478691222772446; 0.9999712652236419 0.9999983734054045 0.038594197605455766; -0.9998751130185534 1.0 -0.9999980633701094; 0.9999890285747932 -0.3403301468522782 -0.7270378230414215; 0.9999905106839037 0.40710313291869166 0.9999898944379493; -0.15498203977494443 -0.12070298677257478 0.9999807069130544; -0.9999999828252402 -0.042041917143953125 -0.09949554812650359]
