nPsoRun,n_iter,S,fgbest,optDes
481,5116,300,-30.522764560778466,[0.9832467238088402 0.5216649354131851 -0.9999999987046942; 0.9999999999992099 -0.9999999999990216 0.9999999999768434; -0.9999999896052898 0.9999999934655391 -0.9999999999823752; -0.989498083001421 -0.9620276401336353 -0.05759909824936925; -0.6293845890958537 0.9999998658369971 -0.44466115320589444; 0.9999999992101674 0.9999999998298542 0.9999999986654275; 0.9999999992208303 0.9999999999977012 -0.3762346834857278; 0.23386016399938156 0.9694020541798891 0.994551062737228; -0.9999999999988571 0.9999999942465755 0.9999999999820636; -0.9974930187892523 0.17607966437760897 -0.9522144532794804; -0.9999999986920188 -0.9999999999700829 0.9999999882604991; 0.21426215163602372 -0.9999217912031582 0.9998360044920689; 0.9963598857607124 -0.9999999941471029 -0.9999999933147822; -0.9999999905546023 0.05557684976872343 0.9768463374376722; 0.9999999994107561 -0.9999972286748458 -0.2497373109254706; -0.9989948874011954 -0.9999999999960758 -0.9999999675744181]
482,10000,300,-32.02249132799064,[-0.33063177775904984 -0.9222300784361046 -0.9999999999993797; 0.3547594954708015 -0.9999999999999567 0.9999177547121769; -0.9999995097566458 -0.9999999999999989 -0.16650629254954424; 0.9999937396880919 -1.0 -0.996840611726985; 0.6641731506070709 1.0 0.9999999999999885; -0.9999999999997568 0.41128390246663227 -0.9999999999998893; -0.6539999250989226 0.9999999999999872 -0.9873813923224917; 0.9999999999999996 1.0 -0.9999999999999616; 0.9999999999999903 -0.9999047716211666 0.4065606684591977; -0.9999999999999994 -1.0 0.9119241732897185; -0.9938533565227798 0.39102307077200177 0.9999987058656534; -0.06843315490319837 0.08427840990698492 0.4640520836356676; -1.0 1.0 0.9982857811966066; 0.8263731487294363 0.6620456997953781 -0.12965226041717143; 0.9999999999999524 0.43379071433403826 0.9956270855524678; 0.8928502683666086 0.19696563992407026 -0.9999999999999869]
483,2567,300,-29.63452131167607,[0.9700248061423408 -0.9999999951387705 -0.9999999969984391; -0.9999999994849206 0.33128668787756305 0.999958754880951; 0.44357881594497006 -0.14620877494428133 0.9999999292211189; 0.9998073598001713 0.9999999834579187 0.9999999866912027; 0.999999997189439 -0.8766427477343284 0.13092002491913513; -0.1608885660263414 -0.999999996373629 -0.999769627162119; 0.9995301104737282 0.9953923736812077 -0.9999999968089008; -0.9999999980620644 0.05704252108652081 -0.9999487125591351; 0.9999999807262614 -1.0 0.9999999990978267; 0.9999999686168277 0.9998990635307692 -0.9999999999873588; -0.999999992830535 0.9999999954936133 -0.9999999979748042; -0.9999993339613917 -0.9999939567242431 -0.047850349606367526; -0.7159422432409039 0.9999999995592407 0.9999999989334467; -0.39189766874793125 0.901087252050504 -0.6055970903435043; 0.9999999706638056 0.9950478740858811 0.39889774923508703; -0.7100097352270586 -0.9999999932738278 0.9999999922841606]
484,2291,300,-31.798634131013465,[0.9999997815165702 0.9999888610064704 -1.0; 0.999953972746635 -1.0 1.0; 0.9960223338764075 -0.3954230449014715 -1.0; -0.8173272106910344 -0.6134297751544312 -0.9999915165442121; -0.99994391790865 0.9999960425493083 0.9978025833973903; -0.8325108341930635 -0.17321873984521957 0.9930590319390181; 0.10519454021880559 0.99990846405697 0.9999979479447177; 0.9654753755798269 0.8539272276549753 -0.15522457450907173; -0.999994721093189 -0.9999999479751203 0.9999999030309579; 0.19842756606878661 -0.999999975684373 0.9999594719424141; -0.4015512600520039 0.9999999092745707 -0.999653382201633; -0.03725755093269881 0.060070017154132814 -0.02407447799762309; 0.99999999918708 0.4495913963247785 1.0; 0.9999984992675311 -0.9999795371046566 -0.7665138866810225; -0.9999953835591929 0.98756885216027 -0.5084742929688603; -1.0 -0.9999952735003009 -0.9911428935597871]
485,7325,300,-31.811414544271567,[-0.8639359514729026 -0.9999999999999986 -0.6461136836108171; -0.99999921322883 -0.9999999999999993 0.999999999999992; -0.9999999973035771 0.9999999999999998 0.9999999999999998; 0.3655297964874679 -0.5244690783924166 -0.9823648739522137; -0.9999999998365456 -0.27469380311459085 0.9951037664228592; 0.30873356292497933 0.9999999999999997 -0.9792756617751472; 0.9999999999999996 0.04989684439818715 1.0; -0.14120724693861908 0.976757030238178 0.9994915076736433; -1.0 -0.9996369897998965 -0.9999999999999996; 0.996655408358266 -0.9999999999999992 0.015563459971861199; 0.9999993884137989 -1.0 0.9999999999997046; -0.9998824933292728 0.5284266952408222 -0.4923865702225784; 1.0 0.8701901339164659 -0.9999999999999981; -0.9999999999999993 0.9999999999998626 -1.0; 0.9999999999999994 -0.9999999999998441 -0.9999999999999991; 0.9999999999999248 0.8609459518969463 0.2718003531597985]
486,7889,300,-32.45002726223202,[-0.6103356787902322 0.999086542490147 -0.999999999999942; 0.9874393929627165 -0.10128167466333962 -0.9401701212918787; 0.9999999999999966 -0.30823815293389684 0.9999963688178896; 0.9999999999999869 -0.9999999999999972 1.0; -0.9999999999999996 -0.9526492257576038 -0.5500988230742312; -0.9999999999999998 -0.9752180408395539 0.9994843613476311; -0.9999999999999996 0.9999999999999825 0.999999999999999; 0.9999999999999952 -0.9999999999999972 -0.9999107945913619; -0.25597901731243017 -1.0 0.999999999999998; -0.46334499583495925 0.7443272210672278 0.9999999100398342; -0.9945057709295094 -0.9999999999999999 -0.999999999999991; 0.9999263126816798 0.9996790743667519 0.07573610828371544; -0.9999999999755583 0.9999991134495729 -0.4637618963688292; 0.9999999555187616 0.9999999999999991 -0.9999999999999929; 0.419220477004949 -0.9257058333597081 -0.7416910799121251; 0.9999999999999946 0.9999999999999998 0.9999999999999971]
487,10000,300,-32.50236680919886,[-0.5294421564301535 0.9999999999999999 -0.9896363905015609; -0.9999999999999959 0.9999999999999951 0.999999999999963; 0.17044592719973628 0.9941387513339416 0.4891680620961882; 0.05391442020937685 -0.5626301259661507 -0.9518658663550431; -0.9999985102013209 -0.9999999999999988 -0.999999999999998; 0.9903020987764186 0.23400756661354263 -0.999889341399002; 0.9987005129606358 0.9999999999999973 0.9999999999997752; 0.9999999999999862 0.9999999999999825 -0.9929364297113298; 0.999999999999989 0.09438178149288294 1.0; -0.9999999999999803 0.4151157390357289 -0.9853335485856447; 0.667784461043496 -0.9999999999999333 0.9999794542349096; -0.9996535213950891 -0.9999007854880853 -0.03736645864626959; 0.9999999999999947 -0.9999999999999859 -0.9999999999774188; 0.9999999999999304 -0.9999999999999903 0.12673519829007138; -0.9811489639621643 -0.9999999999999988 0.9999999999998943; -0.99989804278663 0.30716864316833015 0.9989043092120906]
488,7580,300,-30.084325861248903,[-0.999998577981255 0.5171067748061068 0.9943791109567213; 0.2600079764803935 -0.9999929091908013 -0.8832834244911284; -0.901522410472538 -0.5384301333287441 0.8869801691034004; 0.9999999999999947 -0.9999999355937937 0.30117494935347344; -0.9999999122276274 -0.39591137468314463 -0.9951914619620327; 0.31199559168036806 0.9115984677798971 -0.9999999998268535; 0.9999999999999991 -0.9897266831943052 -0.9999999999999978; -0.9999999999999953 0.9999999999999923 -0.9999999999999979; 0.9999999121074307 0.9999999999999944 0.3825099607674686; -0.9368830507404268 0.999999999999999 0.9999999999999872; -0.9549086711412315 -0.999999999999999 1.0; 1.0 0.9454000533753795 -0.9999999999999833; -0.7145881919897238 0.9234637082694332 -0.12186514379763137; -0.9999999999993626 -1.0 -0.999999999739239; 0.9993849968839259 -0.9999999908490304 0.9999999999999994; 0.8589168660093996 0.5041029009442239 0.9999999999999996]
489,10000,300,-32.48315790111083,[-0.9999989784597861 -0.9999999999999932 -0.999999999999132; -0.9999999999999193 0.9999999999968859 0.9999999999999121; -0.0717365585916378 -0.48457041726908495 0.9988704868115627; -0.8145116311170552 0.04403611886752884 -0.9740064114147579; -0.9990712429553719 -0.9888707269747695 0.32108720375663136; 0.18445965816790122 -0.9999999999999972 -0.9433658176410038; 0.9999999999994892 -0.9999999999990022 0.40636408699025195; -0.8283921505182485 0.7421813879186313 0.8202352288058585; 0.9451024053255728 -0.5276310348764924 -0.9999999999898304; -0.9999999999999015 0.9786916415619386 -0.9999872767480802; 0.09278184912224306 0.9999999999999997 -0.999968829657801; 0.9091050443142157 0.9999999999999998 0.9999999999886579; 0.9999998333404171 -0.9327137363885324 0.9999999999940375; 0.9999233933818095 0.8494593927884461 0.5224829085829842; -0.99999999999956 -0.9999806771673981 0.9999999999998955; 0.9999999999999625 0.8428023073946539 -0.9999999999999953]
490,10000,300,-29.81072420427685,[0.9999038687385067 0.7798419009393035 -1.0; 0.20511812452215067 0.9850935010985995 0.9306186487270957; 0.18905917180659926 0.16537848149990825 -0.3905617453976194; -0.9999999999999905 0.9999999999996553 1.0; 0.943420209610211 -0.9999999999999999 0.9999999999999994; -0.9998643808067831 -0.28801266552992766 -0.9995705280325947; -0.9985988164715761 1.0 -0.9999999999999936; -0.9999999999999766 -0.9999999999999991 -0.9999964709201448; -0.9909977015688851 -0.34596919163636514 0.9961520109889862; -0.9998857037383513 0.8754003922675125 -0.42496867107134645; 0.9999999999999963 0.9999999999999999 -0.3914120576147756; 0.9999999999999982 0.3657910512210543 0.9999999985182347; -0.9999074749607739 -0.9999999999999892 0.9999999989958291; 0.9999273036476426 -0.9980942222308963 0.1038398210363832; -0.015178515179683326 -0.9839599447621843 -0.9456564525111587; 0.9999999999997233 -0.9999999554112512 -0.9999999999999598]
491,8676,300,-31.072497910102694,[-0.9999999999999989 0.9999999999999993 -0.9999999947511785; 1.0 0.9999999999999976 0.9999999999999998; 1.0 0.9964106168541099 -1.0; 0.9999999999999977 -0.9999999999999998 -0.9999987522412113; 1.0 -0.9999999999999765 0.3635769358296115; -0.36182429988652126 0.9993764529955892 0.9435978764676387; -0.9923303051978896 -0.9997932052535606 0.06778688041314127; 0.3566565471983006 1.0 -0.9982862133473722; -0.9999999999999998 -0.9782619676807929 0.9999999999999999; -1.0 0.9013448497488794 1.0; 0.6712551142885658 0.09568621126503377 -0.08215010203449068; -0.9999999999999993 -0.9999999999999999 -1.0; 0.5158469294869337 -0.602519585779975 -0.9965910818107372; -1.0 0.26086958865314497 -0.999999855065283; 0.9999999999999996 0.16035473081838672 0.9998873452520077; 0.03624914199281638 -0.9999999999999938 0.9999999999999996]
492,5601,300,-32.906158676192554,[0.9999999999999982 -0.9999999999999973 0.9999999999999977; -0.7407336562206052 0.19572489939032034 -0.9269813773728458; -0.9999999999999988 0.9999999999999969 -0.9999999999999994; 0.27364070195716905 -0.999999979248162 0.8733331825114216; -0.9999999999999968 -0.9999999999999998 -0.9999999999999996; 0.5065111966443707 1.0 -0.9999999999999999; 0.9999625223950852 0.4126054108435741 0.9999999999999938; 0.9999999999999997 -0.9999999999999963 -0.9472759622204433; -0.8746104290070896 -0.13592056857240167 0.9967507529217127; 0.4595044863033727 -0.917312069465137 -0.9936444195592029; 0.9999922610366039 0.7767574833032355 -0.6312496200756333; 0.37452630942427245 0.9999999999999988 0.9438874574915745; -0.9063842085445727 0.9942633073221965 -0.08272781131522107; -0.99999981089003 -0.9998311149635085 -0.3296834769609829; -0.9999999952190124 0.9999999999999977 0.9999999999999987; -0.9999999999999999 -0.9999999999999997 0.9999999999999991]
493,10000,300,-28.94154991371216,[1.0 -0.9999999999999939 0.9999999999999986; 0.6498633568494209 0.4407053430919559 0.9999999999999999; -0.9999999999999848 0.99999094479183 0.5746539240373046; -1.0 -0.9999999881940548 0.999999999999996; 0.9107224158579367 0.49321191165577233 -0.4002646089628529; 0.37020030337233706 -0.9712601121177421 -0.999999999999998; -0.9999994322115477 -0.9999999999999979 0.4827734842329795; 0.9999999999999974 0.9999999999999999 0.9716180529656323; -0.9757909338135302 0.9999999999999999 -1.0; -0.9999999999999999 0.1079068275979228 -0.8348713007404943; 0.9978905450406477 -0.9656073978646221 0.17116002129300759; -0.9999999978957355 -0.9999999999999991 -0.9999999999999991; 1.0 -0.03032703566316215 -1.0; 0.9999999999990264 1.0 -0.6753485636590068; -0.18699836023458255 0.9999999999999992 -0.5972667703865914; -0.5759304434123208 0.9999999999999589 0.9999999999999997]
494,7412,300,-32.889115977238085,[0.9999999930795308 -0.9999999993850798 -0.2553402940194534; 0.9927632229629014 -0.17766731638447616 -0.9876482401617167; 0.9999999994678418 0.9999999991973683 0.9999999988852923; -0.9759974547131807 0.3380385648400017 -0.9986261357390706; -0.5870020876932753 0.9999999999998482 0.9999999999215655; -0.11354512709983926 0.1363000471872461 0.6531698017551886; -0.3609613065652744 0.9999999999737529 -0.9956233374900729; -0.9999999996098857 -0.9999999990056397 0.9981067236684289; 0.9988528776673864 0.9997753733603306 -0.9999999999961827; -0.7364713677726938 -0.9964872962750158 0.5946471681030349; 0.9992790687479651 -0.9999999999876817 0.9999999999999002; -0.9999999995504798 0.9803747022595969 0.6011089196217936; -0.9991735375215401 -0.9999999999602186 -0.99999999902055; 0.7039971418759401 0.9945468753282052 0.20257130299609655; -0.09023392794038045 -0.9996685328874798 -0.9999999999999923; 0.9999999999764153 -0.34186811445808335 0.9999999998825461]
495,10000,300,-33.849937616715934,[-0.457440215071125 -0.897022075454779 -0.9165230508639077; -0.9999999985629457 -0.9999999938784985 -0.9999999966814417; 0.9830288525442096 0.9265247526372675 0.13609800418685783; -0.9999999810340626 0.5127314958396345 -0.6156167470286993; 0.999999984114448 0.999999822849415 0.9999999999972904; 0.9999999694863364 -0.9999999961127607 0.554211544611282; -0.9999999942718943 0.9999999987399519 0.9999999947377123; 0.16019862047489683 0.9999998933249992 -0.9999998038226311; -0.8718805937792842 -0.999999997827811 0.5737714209607772; 0.9999999983190085 -0.9999999999999974 -0.9999999999718855; 0.9999999977321413 -0.5402915572168284 0.9999999999046618; 0.9999872691778345 -0.32786105109049435 -0.7871959433759437; 0.9999999993562586 0.9999999999937182 -0.999999993311668; -0.9999999999670544 0.9999999994821672 -0.9999998194426015; -0.38724960715970025 0.8943824221030356 0.9766536286229983; -0.9999999477945598 -0.4815598203838766 0.9999999715389107]
496,6791,300,-32.38350769603675,[0.9995854589495248 -0.1633085197642254 -0.9999999999999988; -0.9991182048580731 -0.9999999999999989 -0.9999999999999998; 0.19203799707194774 -0.988344742333834 -0.9999999999999988; 0.9602251299832092 -0.9978963314784567 0.1037882040182571; -0.9999999999999974 -0.4907709804689446 0.999999999987519; 0.9999999999999554 0.9999999999999976 0.9999999999999988; 0.9999999999999943 0.9943456595925975 -0.9999999999999984; -0.9972368444378411 -0.49251132770181866 -0.7102009438611255; -0.715158724666875 0.9992915916796669 0.6777012132316019; 0.9999151247094747 0.9999999999998352 -0.08997561096145026; 0.9999999999999994 -0.9999999999999999 0.9999520638018505; 0.6922161279327604 0.1789957842407971 0.9999445157640925; -0.9999999999999993 0.9999999999999941 1.0; -0.4028026281070581 0.9702354624269982 -0.8338786605247845; -0.9999999999999991 0.9999999999999994 -0.9999999999999842; -0.28992827890200423 -0.9999999999999996 0.9995611790635588]
497,7429,300,-31.257966538304125,[0.3033051835579365 0.999999999999247 0.9891599343069896; 1.0 0.9999999999999992 1.0; 0.3340990632441621 -0.9999999999997217 -0.999987370848273; 1.0 -1.0 0.9999199282362252; -0.9576245743998589 -1.0 -0.29982385771246295; -0.9999999999996069 -0.05567784879674904 -0.9999999999994891; -0.9999999999999989 0.9999999999996524 0.9999999999999991; 0.9999999999999953 -0.9997995116992463 -0.9999999999999962; -0.9953224846216897 0.9999999999999702 -0.18299088114737153; -0.9999999999998387 -0.9999999999999183 0.8691920053467266; 0.9999869992946789 -0.014712726464119988 0.9466557396186319; 0.8539344999387304 0.8508608372280244 -0.6048998913756919; -0.6865319900054743 0.23406797779434219 0.9184445536882923; -0.9999987397643346 0.9999951610413441 -1.0; 0.9999999999987634 1.0 -0.9999999999999623; -0.1777229729374974 -0.9999999999999363 0.9999998694434596]
498,6000,300,-32.09822041369708,[0.9999994735346887 -0.19351885056684187 0.9999981536632526; 0.9999999999999917 1.0 0.9999999999999936; -0.9999648342903498 -0.9999999999962504 -0.08930222198429562; 0.9998299051713883 -0.9956874863217358 -0.3369520322432292; -0.8370075735317376 -0.999999999999994 1.0; 0.999999999999965 -0.999999999999998 -0.9999999999999968; -0.9999999999999964 1.0 -0.9999999999999981; -0.9999999999999959 -0.9999999999999846 -0.9999999999999992; -0.8106004456372673 0.9165701114920733 -0.5334730212449079; 0.47978454347564664 1.0 -0.9999987325989329; -0.9999999999999966 0.9999999999999992 0.9999999999999963; 0.9451847280334219 -0.9999999999999993 0.999999999999999; -0.5182624955659477 -0.4294450606989243 -0.999999999999952; -0.9791296701194454 -0.15459545105709283 0.9283819647868108; 0.999999999999997 0.9999999999999469 -0.9406439695104236; 0.07785330796198994 0.981338734896938 0.9985559704382843]
