nPsoRun,n_iter,S,fgbest,optDes
439,10000,300,-27.92640562000003,[1.0 0.9999999412838051 0.999999989845779; 0.5796718453673726 -0.11164156854225638 0.99999984980031; -0.8460422948305172 -0.45069915433915214 -0.9852384238651104; 0.9934866728611111 -1.0 0.9999999999996797; -0.5077566359151389 -0.9999999999291509 0.9999999998748645; 1.0 0.9470426701428896 0.03755187599316065; -0.9999517542837264 -0.6239314945706481 0.9999999525617239; -0.8879285832612627 0.9818172202451733 0.9999999883967973; -0.9999999995223954 0.9999999999995991 -0.9999999999999963; 0.9999999999731106 0.9725124661569793 -1.0; -0.9991585627386733 -0.9999999999999983 -0.9997663560954775; 0.07911793179677357 0.9432071345199756 -0.9274066078674721; 0.9720714856953327 -0.9999999999999115 -0.2772354509570818; -0.9508786491652534 0.9465510319085143 0.19758255683297493; 0.9999999999994511 -0.9999993280566124 -0.999999958391936]
440,6404,300,-28.522111919115552,[-0.9999999999999979 1.0 -0.9999994125645401; -0.9999999999999993 -0.9999999999999989 -0.662525760562631; 0.15822122772401795 -0.9999829196185366 0.98038934695281; -0.9999999999999962 0.4403435272170522 0.9999999999999992; 0.9999999999996075 -0.548628152227554 -0.9791953988089223; -0.47312061212675455 0.9991708827355454 -0.999052123755065; -0.6896380456604096 0.26008180560388505 0.043000170038192544; -0.2953080765340266 0.9999999999999984 0.9999999999999988; 0.9999999999999987 -0.9999999999999974 -0.5671440184773001; 0.9999999999999992 -0.9999999999999013 0.9999999999999994; 0.9999451428543095 0.7504997499846198 0.16247229739931232; 0.9999999999999997 1.0 -0.9999999999999953; -0.9999999999999987 -0.999999999999998 0.9999999999999981; -0.8440668382842546 -0.46948825190709365 -1.0; 0.9999999999999983 0.9859577143527956 0.9999999999999993]
441,10000,300,-27.263896591486052,[0.9999999999996168 0.9999999999999997 -0.9999999999999994; -1.0 0.9999999999999997 -0.13318909485484196; -0.9999999999999712 0.9999999190155215 -0.9990272507688084; 0.9246662352188477 -0.9999999999999997 -0.9999999999999633; 1.0 -0.46716474870514757 -0.9999999999999983; -0.9999999958476519 -0.3234314440438114 0.9999999999999976; -0.22218870440161267 0.9998847788980478 0.9845067165167695; -0.9913862518535314 -0.9999999999965437 0.8461227348803093; 0.9993697138533751 -0.9999999999999998 0.9999999999984883; 0.99999999998429 0.9999999907332643 0.9999999999992876; -0.7013705858063688 -0.4548436838815499 -0.9999380225604056; 0.9971702177097406 -0.8398632253298617 0.4198100687700099; -0.04772377323662478 0.9999973760153108 -0.6130034490416228; 0.9999540551515818 0.9573066623763623 -0.02611807507622275; -0.9999999999999994 -1.0 -0.9999999813162737]
442,8922,300,-28.46741152207186,[-0.9378893741119517 0.9826236634537199 -0.12681793218392395; -0.9622683565196019 0.21997267727874678 0.999999999999941; 0.9553858169629589 -1.0 -1.0; 0.9687818217436163 1.0 0.7862386980722071; -0.9999999999999988 -0.9999999999999973 0.9999999999999953; 0.021762729026785586 0.8932146495546913 -0.9999757089330595; 1.0 -0.9999999999999943 0.9999962611592359; 0.9999999999999999 -0.2183702872271485 -0.9860407990801779; -1.0 0.9999999999996427 -0.999999999999999; -0.9999998384731166 1.0 0.9999999999999909; 0.27566691125602705 -0.9394522816169519 0.7465758870868505; 1.0 0.9999999999999852 -1.0; -0.9999999865076133 -0.9616763734425414 -0.45671394147246436; -0.9574297398156064 -0.9999999999999385 -0.9999999999999999; 0.9999714003591651 0.2719496057261333 0.9999999999990575]
443,5575,300,-27.729184549476535,[0.7260323426788198 0.9999999809591191 0.9999999951127737; 0.9521841435424467 -0.6072616539765792 -0.6286968692354579; -0.9991236529607163 -0.8472364597725529 -0.9999999572811838; -0.3346032781280239 0.22116212451952813 -0.7669583687670942; -0.9999999998027198 -1.0 -0.15562413051317564; -0.9999999990571435 0.9447053839707321 0.9999999670752574; 0.2696555921523064 -0.8001248825113741 0.9967873492938523; 0.7122266258318654 -0.9999999999981337 -0.9999999999849453; -0.9999999449286997 0.998637609391726 -0.05812664200275668; -0.9999999999989239 0.9999997223482825 -0.9999999990069438; 0.999999856615324 -0.9999999872581675 0.9999999502855343; 0.8095408123444107 0.9864795470499763 -0.5227151358014543; 0.9999999810753538 0.9999999937748493 -1.0; 0.9999999819192664 0.22886803101825687 0.9975603555827963; -0.999999997295201 -0.6393610189144964 0.999999998907628]
444,9320,300,-28.13686362105195,[-1.0 -0.9522765052698758 -0.47617988205758083; -0.9999999991072047 -0.9984696489036317 0.9999999993136446; 0.9999940378554117 -0.0474680250966467 0.9999531072518985; -0.8809967918341657 0.6224828250744083 -0.9999206886388922; 0.9999999999963043 -0.9999526850091458 -0.43846756940399834; -0.9999999982060883 0.35342950179835675 0.9999999796363201; 0.11930999443020228 -0.9999999999964903 0.9999999999466784; -0.2758941223365914 0.9995448753981669 0.9155413013523974; -0.9999999679089704 0.9999999996493381 -0.9999998717353843; -0.7951389259291929 -1.0 -0.999999999604546; 0.8234085102354336 0.36604523044082865 -0.978468459305734; 0.9999999999998662 1.0 -0.9131690418524823; 0.9960371208536803 -0.9999999999978025 -1.0; 0.02886901330482615 -0.8596303295982046 -0.02057835671917907; 0.9991788507086066 1.0 0.9999992902195938]
445,7330,300,-28.61206518757936,[-0.9999999999999999 -0.9999999999999982 1.0; -0.9999994324645424 0.9999999999999997 -0.3203490140964477; -0.9999999999999991 1.0 0.9999999999999954; 0.9999999999999996 -0.11228951119194826 -0.9753497801011455; 0.34065035447131764 -0.9997955902239444 0.5248558525789253; 0.9999999999999979 0.9999999999999993 -1.0; -0.9616079303886298 0.05579525128210738 0.9999999999999991; -0.8003926152160201 -0.9998550092886391 -1.0; -0.012247310966236618 0.9973553213754068 -0.8374766281304942; 0.9999194114565695 1.0 0.9994952080679941; -0.9998262651521538 -0.9999999999999949 -0.47411535473666333; 0.999999999999999 -0.9999999999999926 0.9999999999999994; 0.9999892050314091 0.2494591758786845 0.999904371893413; -0.9999999999998868 0.9999977324025415 -0.9999999999999993; 0.965865794761117 -0.9999999999999999 -0.9999999999999999]
446,10000,300,-28.619813572553532,[-0.9999996276385291 0.9999999999999977 -0.9999775173931689; 0.9999999999999957 -0.9999999999999994 0.9999999999999558; -0.17611008642792142 0.9999999999998797 0.9948841272864992; 0.9999999999999956 -0.9999999999999994 -1.0; 0.028075158857239924 0.9995780102801155 -0.9999999999997108; 0.9933390279583454 0.9999999999999859 0.023024120727460257; -0.999999999999999 0.9591601317410382 0.15250218691804893; -0.9999902985943012 -0.9999999999999848 0.673439566737034; 0.1679302814889447 -0.9904536096739424 -0.9998070211354696; 0.981127792314196 -0.6271219165081487 0.5654502229559927; 1.0 0.9999999999999947 0.9999999999999967; -0.999999999999998 -0.9998306797204647 -0.9999999999999156; -0.9999998182991086 -0.47848303346528864 0.9102764806569328; -0.7665603787656626 -0.09942021094689471 -0.7336308637340234; 0.9999978035574194 0.028380655809389095 -0.9999999999999937]
447,7045,300,-26.88979367472089,[0.2942405505008869 0.9581549014523468 -0.7684042587911306; 0.9773493582999557 0.9999999999999989 0.7935771672399974; 0.9841006379005631 -0.9995230724644216 -0.5539634806561815; 0.9999998883899477 -0.7346908399303484 0.6308421835409649; 0.999999999999995 -0.9999579722156844 -1.0; -0.9971445791447018 -0.2003538599998225 0.9296850865429389; -0.10857592859918963 -0.9920032884734675 -0.3607685906610808; -0.9860137295319802 0.026706563311442406 -0.9999377652645601; 0.28155783559906306 0.998383280934894 0.9991801326415516; 0.5992099174489071 -0.9999999999998442 0.9999999999999997; 0.9999999999999994 0.9999999999999997 -0.9999999999999911; -0.9999999999999999 0.9999999999999999 -0.999999955765447; -0.999999999999998 -0.9999999999999977 -1.0; -0.9999999991361737 0.9999999999999994 0.4707274491063488; -0.9999999999999993 -0.9999999999955763 0.7878434060098662]
448,8732,300,-28.066869543115367,[0.16741432961386513 -0.9633669169554939 1.0; -1.0 0.9999999999999987 -0.9999999999999875; 0.9914344696397299 -0.9999999999999956 -0.9999999999999714; -0.9994054295253478 0.27970524021564674 -0.9986976258071079; 0.999999999999994 0.9999999999999938 -0.9999999999999992; 0.9999999999999603 0.9999999999999996 0.9999999999999922; -0.3139649723727218 0.9989396715435493 0.8044730179244676; 0.9267163315390143 0.9761247015582463 -0.31079298615884837; -1.0 0.9781674279071289 0.9999999999999931; -0.9999999999999979 -0.9674264916939407 0.9999999999899563; 0.9592097689012754 0.3888165401346054 0.9935036269704643; 0.9999999999999967 -0.9999999999999976 0.6669120273467166; 0.9999999636829199 -0.327045705131352 -0.5771003996215238; -0.40064870876845876 -0.9999999999999986 -0.9999999999999802; -0.999676094119801 -0.9963113041143347 0.06785649360037072]
449,8238,300,-28.967868916106088,[0.9970153233163532 0.9999999999999993 -0.9999999999999987; 0.9998395106737219 0.1686034044599723 -0.8283995740224854; -0.1405096668401768 0.993297297600921 0.97273697034833; -1.0 -0.999999999999999 -1.0; -0.9999999999999997 -0.9999999999999992 0.9999999975302971; -0.9836936036530135 0.8076095780128077 -0.6148707980327861; -0.7554270936642038 1.0 -0.9999999999999943; -0.4401059776711662 -0.9999999454546843 -0.8977349611675263; 0.9999999999999997 -1.0 -0.9983785817425104; -0.9996919193903828 -0.416092025806995 0.9995168450658193; 0.7361677042518466 0.9998517401679483 0.17833881991096737; 0.9894781669556407 -0.4063162268314246 0.9999999999999993; 0.9999999999999999 0.9999999999999994 0.9999999999999986; -0.9999999999999999 0.9999999999999977 0.9999999999999994; 0.9967520554018423 -0.9999999999999994 0.39948877653559334]
450,4861,300,-28.29056248813468,[-0.9608751572332529 -0.21317278471437223 -0.9998153928062227; 0.9956297113474314 -0.9999999999999967 -0.9999999999999916; 0.9992201431373191 -0.03774357746712839 0.9993749314383736; -0.9999999999999998 -0.9988827657344809 0.9517339527919582; -0.9999903435998823 0.9999433027915754 -0.06951813362173663; -0.999999699730113 -0.9999999999999953 -0.9999999999999994; 0.9999999998849967 0.999999999999992 -0.9999999999999996; 0.9997459144492064 0.9999999999999989 0.9541924668385592; -0.87252514720491 0.9999999999999901 -0.9999999564729642; 0.9999999999999978 -1.0 1.0; -0.40779109765542304 -0.932461929003313 0.9022891294988267; 0.7676409521436942 -0.9998074098687012 -0.19992251499466684; -0.17852915348052822 0.9944690503620321 0.9999743395215965; 0.9943158977257223 0.20610779058670994 -0.924437868166861; -0.9999999999999962 0.9999999999999931 0.9999999999999961]
451,692,300,-26.46491433701104,[0.5259949983918595 0.9999952334792969 0.9998244064673916; -0.028601012749750847 -0.9999026757830819 0.9997201409060503; 0.2850793587967054 0.9953858170053843 -0.7336984408596938; -0.999996330978034 -0.1190059067739236 0.8829836571825206; -0.9991993364416104 -0.16285631244942045 -0.9996718711082793; 0.997284815661949 1.0 0.417376547574146; -0.9988158560469806 1.0 0.8092776021679992; 0.9999977938700241 0.2679511445999242 -0.9998560292741138; -0.9998228644790584 0.9998012122328551 -0.7384088879781074; -0.6550382895653446 -0.9997924218448374 -0.6258978197324347; 0.12861665150804255 0.10539983499092609 0.17897606438407002; 0.9994677820867661 -0.9981459849755836 0.9997955266599924; 0.9996419836896326 -0.9999999674781291 -0.9998648538307952; 0.9999736608196337 -0.970563190447376 -0.03831384898811786; -0.9998040163638857 -0.9999255115620423 0.8810291582769884]
452,10000,300,-29.795592411860245,[0.7055956981594416 0.9899027833424923 0.5281764188783296; 0.9999997588173493 -0.9999999999183801 0.1643007664093696; -0.7662835863384057 -0.999999999994921 -0.9999999999999888; 0.9999999343828925 0.002394729165714421 -0.9824007727623524; -0.9999999997146277 0.999863623477223 -0.9999999999999849; -0.9820824441663654 0.3937073760237795 0.824685759079983; 0.9706575355570446 -0.9999999999971833 -0.9999999999996931; -0.9999999999999898 -0.9212275874120868 -0.3457519481533409; 0.9999999999963831 -0.6846205973224198 0.9999999982411942; -0.4205651495767269 0.9995068600650567 -0.991854929745803; 0.9999999999984865 0.9999999982147535 -0.9999999999999934; 0.9999999999764059 0.9999996693008117 0.9999999999999851; -0.9999999999578717 -0.9999999999999424 0.9999999999066383; -0.3681878120984625 -0.8596173280435192 0.9602264083458207; -0.999999999985975 0.9999999999999974 0.9999999999999969]
453,7312,300,-27.018668925115943,[-1.0 1.0 0.21369650509633176; 0.9999999999987361 0.07096338857899336 1.0; 0.08007132857700953 0.7851118807343854 0.9999777510123301; -0.805002863839136 -0.6336039018029779 0.40799841628275635; 0.9204347246198629 -0.968215418291517 -0.2728138107052004; -0.35367447028438254 -0.9999999999984744 -0.9999999999999357; 0.7265011728962173 1.0 -0.9999999999987963; -0.9999999999996322 -0.9999999999965336 0.9871233713166242; -0.9999999999986092 0.9999999999663198 -0.9999999999999262; 0.999999999999997 -0.2022676857109471 -0.9999923227351283; 0.5768972098286649 -0.9999999999937358 1.0; -1.0 -0.9999999999995433 -0.9999999999994078; -0.9999957552004328 0.5024687219485616 0.9999999999999712; 0.9999958327165348 0.9989069915937316 0.22295841096971605; -0.6064242754206673 0.4473659514592423 -0.7975198711713558]
454,10000,300,-28.981091018423406,[0.22824017944151 0.9141997779853333 -0.9810350958544902; -0.6520280752795277 -0.27958286910443 -0.8836913778057753; -0.9999999999984791 -0.9999999999940894 -0.9999999998922123; -0.9999999999834053 0.99999999999972 -0.9999999999999554; -0.9999999999941367 0.02721536847765285 0.9999999999385513; -0.9965777761336507 -0.9999987760320503 0.5375419822773648; -0.9999990245965393 0.9999999992401882 -0.08258943266586473; 0.3122541888416763 -0.9999999999999983 0.9428068738752484; 0.9999999999995376 0.9999999995249623 0.9999999999975944; 0.9999999999998812 -0.4420166644268585 -0.9999999998879635; 0.6066624755264202 -1.0 -0.9596803621015143; 0.9999999999532404 -0.38084143371424417 1.0; -0.5673874313380969 0.9999985502792219 0.999999998540801; 0.6856413361320518 0.7263414275694214 0.3000361566160305; 0.9999999998503789 0.9999999999999571 -0.9999999999993285]
455,10000,300,-28.560124010635715,[0.9997221919734985 0.12702015363230187 0.9999999999999702; -0.9999999999999974 -0.4436228948257326 0.9999999999999507; 0.9999999999999991 0.35769760207290885 -0.9835305648352547; -0.9914167781113842 0.9999999999984657 0.9999936375173143; -0.14429713494643567 0.9869363061744009 -0.9964577684572274; 0.9999999999997897 -0.9999999999998812 -0.9999999999996214; -0.5202562415386254 0.6226481326640007 0.8117695987754238; 0.999999999999388 0.9999999999999034 0.9929434093432383; -0.3654319629023678 -0.9999999999980058 -0.9999999999977539; -0.9985526105175011 -0.24294014897482188 -0.8717689161402231; 0.9999999999996674 0.9999999999999981 -0.15403591324652904; 0.9637193672753372 -0.615670184742268 0.09141192057325855; 0.9918953811585233 -0.9999999999995032 0.9999999999999253; -0.6897623249969719 -0.9999999999999336 0.7770533504230219; -0.9999999999999561 1.0 -0.9999999999998113]
456,5949,300,-27.79589526968903,[-0.9591681348201502 -0.5832569139475831 -0.4551898311526936; -0.9999999999995988 -0.9999999999999992 0.9999999999978371; -0.9999999999999624 1.0 0.9999987971857927; -0.49732284499121715 0.6688065641023012 -0.9999999999998869; 0.9999999999991251 -0.9419264201476608 0.9969984641729615; -0.999999999999966 0.999999999999999 -0.7573861372854295; 0.21724613094047202 -0.9999597928344256 -0.9999999999998125; 0.9999999999999224 -0.7882195897711344 -0.9747816412474507; 0.9999999999995794 0.9999999993452742 0.999999999999984; 0.9335708832945077 0.940549722234508 -0.3025856228492662; 0.9999999999994497 0.9996249800290353 -0.9999999999978944; 0.3556830199640814 -0.9999999999991462 0.9200099705637272; -0.999251172187769 -0.045063293053507085 0.9999979039455843; 0.08731466580923791 0.9894894649211761 0.9597225040782307; -0.9999999999999386 -0.9999999999999234 -0.9999999999985569]
457,10000,300,-26.20154387657647,[0.9999999999999992 -0.9999999999999999 0.9974112398599139; -0.9999999999999342 0.9999999947538544 -0.9368435380468674; -0.999999999986073 -0.9589443056541794 -0.9999999999999973; -0.8306778996021102 -0.9999999999995334 -0.48096083325819233; 1.0 0.41459464114899325 0.9999999999989462; 0.9999126807849815 -0.3756125950826075 -0.9034030132293921; -0.19329079402452726 0.9999999999999315 0.9999999999988124; -0.313958132402773 0.9810582199184623 -0.9711718058952085; -0.9999999999996874 -0.9980463901971727 0.8956736149095755; 0.9986889094761183 0.9997343024573033 -0.01420671710808333; 0.47547652477470825 0.2807029918691195 0.1922283018568719; -0.9999999841428989 0.7175536886321757 0.9979694491954383; 0.999999999970324 -0.9999999999999076 -0.9976918869024424; 0.12936941242065159 -0.9117520050058949 0.9999999999998506; 0.9999999999998299 0.9999999999999999 -0.9999999999999984]
