nPsoRun,n_iter,S,fgbest,optDes
361,4523,300,0.4907857752186922,[-0.9999997959041059 0.06679566935112709 0.9999996899054817; 0.9999985131638552 -0.1463596425828408 0.9999998356285393; -0.032040003906211534 0.05124823648181175 -0.009941555437570904; -0.37288843308579644 -0.9999999877282464 -0.9999995002851139; -0.09655957188836801 0.9999996949908692 0.9999999978612446; 0.999999689637493 0.42289033144420024 -0.9999994411099236; 0.9999999940567592 0.999999937331648 0.28619855440381475; -0.03130606913803252 0.054442112207454846 -0.00801340134719082; -0.999999994998273 0.9999999936255269 0.08030418344154312; 0.11119717113081222 -0.9999995390946831 0.9999999866800326; -0.24940243448470403 0.999999629987059 -0.9999999968749298; 0.9999973755026619 -0.9999998358611724 -0.7694274373712902; -0.9999998309415696 -0.999999984748671 0.2391893601768561; -0.999999996579927 0.046401662762215544 -0.9999991685666506; 0.6400145552265719 -0.5209276443895081 -0.03497322356821376]
362,2129,300,0.44738902802406494,[-0.9999999945337102 -0.999999988529049 -1.0; 0.017999307712818 0.9999999941854759 -0.004230434275240928; -0.003662118592788945 0.00120072669771431 -0.005230414354824573; 0.9999999931323075 0.9999999953893411 0.9999999963490255; 0.9999999250596628 -0.9999997949697655 0.9999999778100551; -0.9999997968543656 0.9999999768580294 0.9999999972520457; -0.9999999827428544 0.9999999736969952 -0.9999999999513581; -0.9999999919629154 -0.9999999991800806 0.9999999323763242; 0.9999999615288039 0.9999998428149864 -0.9999998721692815; -0.999999996281577 0.01786671493009655 -0.02677471176307937; -0.016398887338609044 0.014684355634129237 0.9999999957561991; 0.9999998937548021 -0.9999999965302987 -0.9999999995282622; 0.9999999992217521 -0.006374991575450752 -0.006340421211057756; 0.004592981659100447 -0.02591584562610197 -0.9999999996797851; -0.0060504491820212065 -0.9999999978229773 0.035654266390804476]
363,2059,300,0.48012006873844637,[-0.9999999822341836 -0.9968736750935138 0.9999971301673819; -0.039513404953421635 0.017545282218655766 -0.9999992379463717; 0.999998559925911 -0.9988840603485694 -0.9999991409071618; -0.015633171587676905 -0.9999998460381189 0.010533100600173305; 0.05620278017232587 0.009756556701960638 0.9999987941089514; -1.0 -0.9957102180430173 -1.0; -0.9448829068146627 1.0 -0.9206745207012325; 1.0 0.04890559596457003 -0.03779894023790681; -0.9218446726965293 0.999999124248694 0.9976911787796628; 0.999916622281899 1.0 0.9779783667204438; 0.03899204458626144 0.5563112539175776 0.011496338017782366; 0.013325327384845851 -0.9999992406884652 -0.0088405004398373; 1.0 -0.9999999042968375 0.9999955548795292; 0.926915262776667 0.9999999333145114 -1.0; -0.9999993655620559 0.07769752657737142 0.055803862564743144]
364,4396,300,0.44742479065424157,[-0.03200345728703803 -0.9999999937598057 -0.0014472329649447674; 0.9999999942887233 0.999999999999829 -0.9999999939894898; 0.9999999994105172 -0.9999999992652666 0.9999999975460008; -0.9999999998394704 0.9999999976843098 -0.9999999996176452; -0.9999999999791037 -0.9999999792991193 -0.9999999979529614; 0.9999999857377887 0.9999999944038714 0.999999999933522; 0.9999999975286775 -0.9999989464036827 -0.9999999815758396; -0.9999999536677946 0.9999999983294111 0.9999999890531337; -0.9999999859401839 -0.0027367809211090235 -0.009005339664890364; 0.9999999697614989 -0.027897777432320314 0.02565459584299197; -0.008386329688245264 0.9999999990705909 -0.013849824175222375; -0.00316577403279545 -0.0019052991349225038 -0.002417534285454206; 0.036654327065414764 0.008963143796979324 -0.9999999999983479; 0.0025771518586553944 0.021127650263962384 0.9999999996493685; -0.9999999938331302 -0.9999997464860585 0.9999999942741609]
365,3081,300,0.5330563335198584,[0.9999997175764417 -1.0 -0.3326622549430876; -0.00981052590745756 -0.19057170666607212 0.26293697669482896; 0.9999999591160948 0.6939886330430979 0.9999999964769363; 0.8791186892480252 -1.0 0.9990188857165926; 0.9999998670133694 -0.17793587827391066 -0.9999999753723561; -0.01557968191783853 -0.17093384866714384 0.21297548912087116; 0.9929035456095977 0.18162857876199698 0.044850100763410734; -0.4404232109167626 0.998631436810964 -1.0; -0.1787226677590481 -0.5858661565695618 -1.0; -0.9539981934774534 -1.0 0.9999997772544469; -0.4183082910753721 0.9999999953718849 0.9709096270833969; -0.9999999999905279 -0.999999815625187 -0.589992856634519; 0.5594813924021744 0.9999998881666162 -0.13841399931112858; -0.9999999792886055 0.5399702603770656 -0.3951022224896013; -0.9999999907015023 0.259563823364402 0.9670899837880675]
366,3769,300,0.49685145535684155,[-0.03455253532658896 -0.052757673559742674 -0.1443465448181044; 0.060029458601961946 0.9999806558047838 0.9999999008223853; -0.9999997705891889 0.9999993819926896 -0.9981696474311711; -0.7207619600123698 0.3365260048205698 0.10267658353110454; 0.33794151998354016 0.9999995148781861 -0.9999997950284087; 0.11781733174887887 -0.8810039013530409 0.99999999874575; -0.9999999671791727 0.7200370531949466 0.9999974723312728; -0.9999998679735261 -0.9999999959202872 0.38927285598071426; 0.9999999982894153 0.9999999324628933 0.10609457793403822; 0.517413073951049 -0.9999998708670483 -0.9863471090186459; -0.9999991179174648 -0.6866504760626412 -0.9999999813991962; 0.9999999850468628 -0.9999999999999974 0.2648756896267004; 0.9999981221885889 0.060977156418473136 0.9999996870175958; -0.026684331790859706 -0.04136186155116169 -0.13115144158825706; 0.999999983373568 0.1232725422221215 -0.999999539239988]
367,1764,300,0.48078042882166666,[0.9999980013373936 0.999995574745573 0.9999994491514356; -0.9999996452785381 0.9926344588787548 0.9665264353657181; 1.0 -0.03736033721200262 0.0636101085366846; -0.541127592425008 -0.020596383756748052 0.006034135936656386; 0.981196961171646 -0.9999998364978516 -0.999999764126995; 0.04125963619500859 -1.0 0.009976754013355339; -0.9999995262730276 -0.999999644244121 0.9171733413395403; 0.9717451335402084 0.9999949819017911 -0.9999998399305529; -0.10369122402946557 0.0479193643494641 -0.9999999903821819; 0.9999991334914884 0.03829132432001424 -0.10257703855636884; -0.9999994248060385 -0.9845142225184867 -0.9197864708225372; 0.010040181032525856 0.9999991912649673 0.012180932699337538; -0.08097547651226872 -0.018802548022231545 0.9999999985948814; -0.9999996713613896 0.9985227054054839 -0.8983420474311117; 1.0 -0.9999938034764922 0.9999999876165899]
368,4312,300,0.5002091782950874,[-0.9999999994546678 0.9999999487770878 0.6654945514418603; -0.8183612242801077 -0.9999999961469769 -0.9999999179046772; -0.08074710257361281 -0.9999999534079324 0.9999999033842129; 0.9999999030601429 -0.999999999862667 -0.31888265842519287; 0.9999999955906155 -0.5851572300335868 1.0; 0.9999999471647207 0.7219876599172337 0.21316959241670447; -0.026773131168776495 -0.02390350695396227 0.0044528535551781045; -0.9999999954336651 0.4075498626191748 -0.9999999981711676; -0.9999999991373276 -0.9482354567763364 0.10532988889704634; 0.35845450037543153 0.9749420650291106 0.9999999999649642; -0.03224398709189952 -0.019197054850410008 0.0039036619972389578; -0.20197177235751643 0.9999998119771293 -0.6319900667057623; -1.0 -0.12216621607544255 0.9999999999971748; 0.9999928927628494 0.9999999753941569 -0.9999999372604241; 0.6147961258480695 -0.4006991468200573 -0.9999999593784878]
369,1993,300,0.5031101285238181,[0.9999899641799473 0.33722292256243275 0.9999897432886327; -0.24852820060434563 0.6698845279666552 -0.9999644595400126; -0.8964407215382352 0.9999999984859582 0.9999954709015977; 0.9999997547783898 -0.27877319020034974 -0.8386743367982707; 0.034866043169072526 0.040127206801032614 0.022133573015404178; -0.9999999689149657 0.8933765863599588 -0.2970345028346733; 0.9999999649264132 -0.9999942487011142 0.5235535059728919; 0.18411499924079885 -0.9999999289075313 -0.8007802598469433; -0.8877816982218305 -0.10284211058292199 0.9184497964123534; 0.6194200169600521 1.0 0.46954993341936; -0.99998119844576 -0.6579342485111623 -1.0; -0.04693853838086998 -0.999999864410411 0.9999991634345312; 0.03584431058346228 0.04691427858120796 0.01886066949852197; -0.9999999664445919 -0.9999910051173944 0.16426181185366984; 0.9999892755405057 0.9999996440374045 -0.9999993578595401]
370,3083,300,0.44761565780714374,[-0.9999998841314945 0.0027550920277418685 0.030349596835508138; 0.05535585243628787 -0.011355754373995598 0.9999999966164619; 0.021105835028426854 -0.03161754855446135 -0.99999860035184; -0.9999998205141035 1.0 0.9999999485246497; -0.9999999797423468 -0.9999999606389979 1.0; 0.9999996599354303 0.0356274874569089 -0.005644051877380002; -0.02272228204832229 -0.9999999778706271 -0.001196295821379987; 0.9999992341634031 0.9999998883302088 -1.0; -0.05400974683400811 0.9999983549613736 -0.022461449692362474; 0.004516893680463692 -0.005474348406128891 0.0043934858474093015; -0.9999981380484643 -0.9999921329871024 -0.9999998805808548; -0.9999962937797404 0.999999970862074 -0.9999999114736818; 0.9999999990883004 0.9999999996227238 0.9999999904312163; 0.9999996934813064 -0.9999992772377978 0.9999988830897389; 0.9999999852468715 -0.9999998546397174 -0.999999968024631]
371,3551,300,0.4800191890818319,[-0.9999872542468101 -1.0 -0.9999999981258789; -0.0007781024704344766 -0.002362151933400788 -0.9999999999879976; -1.0 -0.008073539300430184 0.02610652446485602; 0.5737123737501029 0.003125709271770723 -0.009868394573126785; 0.9999999944576077 -0.9755652120887237 -0.9993423311163823; 0.07318436607051283 -0.030032447173867292 0.9999999972908437; -0.9773116584251422 -0.9999998951571042 0.9999999992073971; 0.9999999941001507 0.9999999094793307 0.9994468656508321; -0.9999999785890605 0.01726019599631479 -0.0015462031806135802; 0.9999999141539327 0.9633690999504366 -0.9946195629506729; 0.03503722897950437 -0.9999999387959727 -0.0320305226102162; 0.08091713479789882 0.9999999991437342 0.005043721998430039; -0.9987891361929758 0.9999999992736138 -1.0; -0.9398870453675613 0.9999999874395138 0.9999999954238333; 0.9999999967442731 -0.9999998297522296 0.9531541786959347]
372,3726,300,0.5278182036422939,[-0.9999999998573351 -0.32149714164770904 -0.21049096563200878; -0.12882639193507311 0.60711332969996 -0.9999999999948885; 0.0449765786082995 0.31283164808403946 0.999999999998906; -0.9999999998907461 1.0 -0.9999999999922035; 0.3983394557032665 -0.9999999999999912 0.5160153825247958; -0.08454036923980512 -0.10243297321530526 -0.11259284658826077; -0.9999999905517832 -0.9999999999996789 0.9999999999986253; 0.994119853827191 -0.9999999999894951 -0.9999999999930821; 0.9999999999989803 -0.27713308239483425 0.5338518357166763; -0.9999999999933729 0.0517190679898043 1.0; 0.9999999999982752 0.5702642860013338 -0.938683125157146; -0.9995519684469236 0.9999999999549503 0.4223025098645812; -0.6877542903609098 -0.9999999999951598 -0.9999999999925443; 0.9999999999407897 1.0 0.9999999999991368; 0.3689546042880723 0.9999999999997102 0.029887342279995878]
373,945,300,0.5305068027041784,[-0.9999962112713789 0.9995481596724818 -0.9981629764779274; 0.9996864110749194 0.9999992922757062 -0.8071013320625977; -0.9998846376934071 -0.9992478327589104 0.9999930231398353; 0.7829213627990181 -0.997557372155486 0.9998506189039853; 0.5981174475010588 0.046259977451066255 0.29884300094298427; 0.004914806145988195 0.9999785103337253 0.9999973826940404; -0.999633278065524 0.44653849253358885 0.7162625693998745; -0.999574872977187 -0.6867426413550458 -0.47054856770859443; 0.999844722523611 -0.9999072848553452 -0.273157904170845; -0.2851187981647176 0.26811999094814587 -0.9993550053394843; -0.13999010277145357 0.9995589439555805 -0.2027815335542935; -0.20026517749492723 -0.9999907405501591 -0.9977686620526002; 0.9978789115363107 -0.15047712104398184 -0.9999420570473974; -0.0028319712445478836 -0.22635503309323474 0.15660288959043764; 0.9999734969890919 0.9993603262892345 0.9999791846310206]
374,1677,300,0.5277049774642728,[0.9999758066651191 0.9999955978702638 0.9999958029624213; -0.24444641064652212 0.9992195897628778 0.1447364296576736; 0.5663373429297447 -0.9997900345677402 0.9999232197201694; 0.14282541702240278 0.2135052470203936 0.9996767083909011; -0.015019955296767 -0.11218585404962829 -0.05094475674802647; 0.779166829245677 -0.21972040126133824 0.12639206652214044; -0.9300296606886159 -0.9999934112334018 1.0; 0.9999964574759662 -0.9999990341582579 -0.9186757586501874; -0.055745392257721155 1.0 -0.9999920323037568; -0.9999856056025925 0.6699032387088758 0.9997465863833153; 0.999571557812147 0.22698154726900555 -1.0; -0.290954948946478 -0.9999961830517368 -0.9999738739920823; -0.9998186568464148 0.9205964242130606 -0.9999999908749843; 0.9999995042961904 0.999999995800298 -0.1516380293098062; -0.9999999262948843 -0.5806464280291733 -0.4229170078750429]
375,2767,300,0.4474516203210408,[0.9999959976506327 -0.9999985482955436 0.9999988630512154; -0.9999934545335296 -0.02445041654144431 0.03448197440035613; 0.9999991718160669 0.0029507835049188873 0.012640813083158783; -0.028349142347819364 0.005016216266575921 -1.0; 0.9999990990809559 0.9999901261318391 -0.9999996946501362; -0.0023043031862420493 -0.0036039837459887368 0.0006256382475376007; 0.9999999998586151 -0.9999994554731837 -0.999999872861021; -0.999999989847797 -0.9999998624699982 0.9999999982511757; -0.9999999870946218 0.9999999377583437 0.9999995306902935; 0.9999986889324447 0.9999994329945978 0.9999996597374694; -0.999999998883854 -1.0 -0.9999999701005281; -0.9999967460380869 0.9999999922160492 -0.9999998654453752; 0.03021082704037957 -0.9999999556119812 -0.01722298286610508; -0.004256085161942277 0.017693571566995976 0.9999999330557434; 0.004232398905857407 0.9999994056485365 -0.028103262694754282]
376,6793,300,0.49926894630469537,[-0.5621972923609093 0.9999999999961606 0.9999999999999966; 0.9999999999615166 0.3782297721684172 0.9999999999978303; -0.6218803927464093 0.010260580674242702 0.6971607502374322; -0.8295653956998729 -0.9999999999986908 -0.5837231272040883; -0.9999999999985917 -0.9999992872076836 0.9999999999895776; 0.5579769846120597 -0.9999999999981328 -0.999999999986246; 0.8173552681911458 0.999999999993023 0.21536338735894472; 0.999999999999405 0.5039008223870909 -0.9999999999883126; 0.0056958335277347855 1.0 -0.999999999998469; 0.347740053938049 -0.9999999999957103 0.9999999999889898; -0.012814131975445866 -0.026641980617379442 -0.06625885095650026; -0.999999999999791 0.11733361732358107 -0.9999999999931437; 0.9999999999996965 -0.7831003470069449 0.04717963881352281; -0.013254530969578973 -0.023447910527106153 -0.06500236173892923; -0.9999999999935966 0.9999999999990624 -0.11637764733825781]
377,3810,300,0.4474499941681933,[-0.9999999898947819 0.9999999870470649 0.99999998609985; 0.013594111397919464 0.9999999982028986 -0.014191076930257193; -1.0 -0.9999999999541895 0.9999999935419145; -0.03706211827977338 -0.001433801412701099 0.9999999999909035; 0.999999999926403 0.027225615591138282 0.012075717256640141; -0.004435729269319737 -0.0393619393099356 -0.9999999964407148; -0.9999999995397632 -0.9999999987916786 -0.9999999991932783; 0.9999999946517921 -0.9999999973600305 0.999999999821622; 0.9999999774587716 0.9999999992503504 0.9999999999746805; 0.9999999993448646 -0.9999999839520283 -0.9999999989570534; -0.003766864388066179 -0.00037782556251709105 0.004268946984176979; 0.026451285442826277 -1.0 0.023461307115157745; 0.9999999999733092 0.9999999968286277 -0.9999999946702579; -0.9999999999695515 0.9999999929606713 -0.9999999951357342; -0.9999999999461529 0.013781834498037776 -0.020579386072838574]
378,3033,300,0.4475781049619359,[-0.9999996580412237 0.019744755357419555 0.042872804662539114; 1.0 -0.02974634081868706 -0.044182440501745884; -0.9999999034759357 1.0 -0.9999983950185442; 0.03183988453705286 0.9999997015743552 -0.006994049981281809; -0.9999999983976229 0.9999994990565441 0.999998489492445; 0.03782855794996992 0.012404961753285348 0.9999989657841241; 0.0034114951868538974 -0.007309378556627785 -9.438351504844872e-5; 0.9999998668074621 0.9999998132422178 0.9999999862166055; 0.9999999889974842 -0.9999992467925661 -0.9999992291018639; 1.0 -0.9999990083220857 0.9999998641438329; -0.050271596076307386 -0.003966765199949899 -0.999998002305608; -0.018060918020181036 -0.9999999872230413 0.009756532658846994; -0.9999999470344716 -0.9999998264112847 -1.0; -0.99999915653578 -0.9999986050604768 0.999998767047149; 0.9999986426193082 0.9999898279966299 -0.9999955688508845]
379,5898,300,0.4476251563181123,[0.999999988753516 0.999999978439129 -0.9999999931355151; -0.9999999998010911 -0.9999998395694872 -0.9999999745297579; -0.03617369689435267 -0.03955845270922442 0.9999999604232823; 0.9999999986419588 -0.9999999999974146 0.9999999996605076; -0.9999999999900132 -0.9999999994589349 1.0; -0.0007391524092763894 -0.002574039677093329 0.0033454599119119117; 0.9999999996061175 -0.9999998838091847 -0.9999999914707901; 0.010774216193469563 0.01496485561979884 -0.9999999598150532; -0.9999999657075835 -0.023777705722769722 -0.04177229425162757; 0.9999999661367059 0.9999999988316676 0.9999999999967495; -0.999999999705381 0.9999999999999992 0.9999999412221995; 0.9999999745105683 0.047693572474724576 0.006254641903534714; -0.023562217837684165 0.9999999863368965 0.04426482024243886; 0.04878248144846505 -0.9999999987041983 -0.009532322459628362; -0.999999997940035 0.9999999572846202 -1.0]
380,2681,300,0.4798718554369048,[0.999999990247216 0.06285210224179114 0.010483767823481163; 0.0133920352107686 -0.9999999885851357 -0.00849180957526172; -0.9999830859054891 0.9999999993181146 0.9583269478624576; 0.010444168837384957 0.5738502395338816 -0.0006048314900269986; -0.9999999853523664 0.011182827084118831 0.006316974074860671; 0.9338823192762286 0.999999998224234 0.9999521710204271; 0.9951546342564613 0.9999999960325421 -0.9854608347779079; 0.9999999914991249 -0.970146166331161 0.9999999992487285; 0.010744889867898823 -0.9999999794280517 -0.006675530183306529; -0.03240602815802518 0.03912468040851385 0.9999999865096716; -0.9999999941906039 -0.9936077523534319 -0.9999999493686467; 0.9999999983087563 -0.9418733920919351 -0.9999999970660883; -0.9948679590874765 0.9999999977680628 -0.986574232133655; -0.002352987554634813 0.07485191452640143 -0.9999999845717544; -0.9999999996720477 -0.9986911285540024 0.9999999509726997]
381,945,300,0.500205620375769,[0.9999726147616498 -0.9999995513281025 -0.9999947769252643; -0.03217639794838914 0.9999421919468843 -0.9760643658199347; -0.9999931219019128 -0.9999440179604661 -0.8896746125550852; 0.9478466630493098 -0.060100594579734684 0.06051462126386368; -0.9999997774581111 0.9999671888163779 0.9999981501251317; 0.015725104583415805 -0.04282615567959344 0.9999951041902991; 0.040265331036318804 -0.8233356755807392 0.050326264510625184; -1.0 0.8077992956643317 -0.999990042539367; 0.9999229964212115 0.9442199784393627 -0.8020264012776066; -0.07205342602293775 0.999995338509932 0.08366793102088659; -0.8955975718117275 0.008771698394424304 0.04472244038046183; -0.9967904788000524 -0.9999994271283753 0.9999601593278123; 0.9999014247321589 0.9457041565805228 0.999983054699649; 0.9996907137929281 -0.999991021002959 0.9998878473848425; 0.07413560503680104 -0.08278111375701341 -0.9998476077414821]
382,3735,300,0.4475060212019135,[-0.9999999873400216 -0.004623218483648285 0.03737184070763069; -0.9999997764474441 -0.9999999999321607 0.9999999972645229; 0.9999999789347668 -0.9999999671298366 0.9999999778329584; 0.046462905948313975 -0.01659336375719753 0.9999999984334805; 0.01452316014296403 -0.003897545058422509 -0.9999999950579791; -0.9999999997787407 -0.9999999857840365 -0.9999999543663574; -0.016053042631022436 -0.9999999994280986 -0.02791191799537064; 0.9999998531662341 0.999999710385444 -0.9999999765557264; 0.9999993381241571 -0.9999999905518977 -1.0; -0.04453829144017007 0.9999999953532495 -0.015253896363869212; -0.0013858201575548857 -0.0005050050318493663 0.0027940833662928742; 0.9999999994781192 0.023951415474175248 0.005300066503780378; -0.9999998705259118 0.9999999962314255 -0.999999983381212; -0.9999996384374588 0.999999550642809 0.9999997483828154; 0.9999999995610956 0.9999990835224861 0.9999998630112776]
383,1694,300,0.44767296345025276,[0.0015711668444263218 -0.006264395807240984 -0.00848554723328424; -0.03865004662640135 0.00016602975175786857 -1.0; 1.0 -0.01721135773516875 0.02347512991901006; -0.9999998517298777 -0.9999984805180178 -1.0; -0.9999999985308071 -1.0 1.0; -0.9999990524578893 0.9999994642744559 -0.999995746499703; 1.0 0.9999999941525881 -0.9999999977755236; 0.9999977148743191 0.9999989535747565 0.9999999646293104; -0.9999999955659373 -0.03210828663131054 0.04921714482781588; 0.01897215028718061 0.9999999987034278 -0.060082561266873516; -0.01221630868124713 0.04574108784416822 1.0; 0.9999999317941959 -0.9999990070745427 0.9999992754460704; -0.9999995444198327 0.999999849692318 0.9999995463754212; 0.03408773232195169 -0.9999999863400335 -0.0153211838169117; 0.9999991113068324 -0.9999999999697076 -0.9999999860296774]
384,1030,300,0.44753284634673174,[0.9999992159750355 -0.9999996697523749 -0.9999804554660462; -0.999999987138515 0.029046030345363363 0.020499983730883773; 0.022738102344810406 -0.03230584923883393 1.0; 0.03078411019758474 -0.020161838374252825 -0.9999999923490885; 0.9999951852286715 0.9999999774541614 -0.9999994531194809; -0.99999643844021 0.9999971018656192 0.9999997428338401; 0.0001500928466905154 -0.006340512464032315 -0.0025241314894045657; -0.9999977275214339 -0.999999950988308 0.9999995872675146; -0.030341323555604698 -0.9999999653121817 -0.030552337501722884; 0.9999985334766728 0.9999928768234225 0.9999944255165915; 0.9999991843323375 0.022705935034204875 0.027659357976390818; -0.999999813594544 0.9999991668946759 -0.9999972934968099; -0.9999999948767355 -0.999998568810143 -0.9999999285570589; -0.023631242984957657 0.9999995380204736 -0.018372933792768414; 0.9999999968423112 -0.9999999339464838 0.9999976778126164]
385,2246,300,0.4474107497928993,[-0.0007045895994390506 0.9999999998403438 0.008278187689841903; 0.004748052481736879 -0.9999999136180799 0.034636036694688226; 0.9999999737750247 0.9999999958127275 0.9999999970746177; -0.9999999695975081 -1.0 -0.999999968733042; -1.0 0.9999999272447684 -1.0; 0.999999976254665 -0.9999999887928358 0.9999998771817171; -0.9999995303561668 0.9999999029660027 0.9999999964335738; -0.9999999986288126 -0.015326124629124131 -0.0017080343843303056; -0.0034873975292346745 0.0007019581797971235 0.005323029249210441; 0.9999999958410286 -0.9999999497954656 -0.9999999971312125; -0.022029424117252793 -3.10577062769022e-7 -0.9999999872329473; -1.0 -0.9999999881333904 0.9999999914964331; 0.9999999827366884 -0.009582725022148011 -0.0395692740386568; 0.015281814018858876 0.025370740028228724 0.9999999899844347; 0.9999999959725447 0.9999999918422684 -0.9999999595722422]
386,2442,300,0.44748167593519267,[-0.02741056915793126 0.9999999916888619 -0.024413989967363995; 0.003826729173920485 0.0023585080400816113 0.006327930225894873; 0.9999960048361157 -0.9999996248073547 0.9999998466379995; -0.9999999710075409 0.9999867128027304 1.0; -0.9999998485170377 0.9999998693199778 -0.9999994105143313; -0.9999992149372469 0.017419678877298644 0.029434516923212403; -0.9999963124242407 -0.9999999941997072 0.9999999992898964; -0.9999999774016985 -0.9999999250444748 -0.999999081735325; 0.9999998977978071 0.03665510864038756 0.015918446121947125; -0.00806160036285255 -0.9999999809669423 -0.019848664452229537; 0.9999998581977362 -0.9999980173596413 -0.9999999862599087; 0.999999750286445 0.9999999434236321 -0.999999907281675; 0.9999987733188455 0.9999994410950112 0.9999999642508732; 0.02468560686765818 -0.024867078292942567 0.9999993083839362; 0.011984579719222498 -0.029613565821958312 -0.9999999939309712]
387,1978,300,0.4800551488192711,[0.0068641977794232055 -0.011505086650823167 0.9999672869531548; 0.9999999287253357 1.0 0.9995543168932348; -1.0 -1.0 0.9867985414290672; 0.9920893056064736 -0.9787871223941743 -0.9999997976700142; -0.9999996396553237 0.005590589690996533 -0.015170365871139836; 0.9571744885557488 0.9883789249437971 -1.0; -0.008313823364970665 -0.999998931982861 -0.0786235805302234; -0.015709987167789277 1.0 -0.004819832029820365; 0.005880269571365695 -0.014306256343655862 0.999917410707697; 0.9999988686671581 -0.9999999308979546 0.9434595652857241; 1.0 0.011369273517220958 -0.06215832556234488; -1.0 0.9999933087019648 1.0; -0.011551318003345966 0.03445949692230166 -0.5750760938718446; -0.9906212517539266 -0.9541547279423482 -0.9999909559302852; -0.9998683804022299 0.9998631138986033 -0.9999999913187918]
388,4687,300,0.4803159027786822,[0.9999999999577937 -0.9168504576639719 0.9999999999999374; 0.9999999999870212 1.0 -0.9999902832287293; -0.999999999787264 0.9998783312363269 0.9999999999984499; -0.9999999999823692 0.005914688321815142 0.000771404400314467; -0.012184139849348626 0.9999999999999871 0.055108194635175044; 0.01813478805761007 0.04298244642303005 0.5625473333028328; 0.016268908807739894 -0.07270006298449222 -0.9999999999064657; -0.9999999907836876 -0.9091503940391007 0.9999999999966134; 0.9999999999831753 -0.9999999999942043 -0.9221627960680784; 0.9999999999161046 0.9999144570109345 0.9999999999517728; -0.004196309292421227 -0.0011305587400301036 -0.9999999999744158; -0.9999999999908306 -0.9999999999857413 -0.9230831337685377; -0.9999999999938722 0.999999999996093 -0.9999999999950819; 0.9999999998845709 0.03724252931422872 -0.009894419864355372; 0.006951653783416735 -0.99999999998507 0.13451965273119149]
389,837,300,0.5041952502928424,[-0.9999230820859147 0.009111311944163064 -0.03341542903958542; 0.915878129677439 0.9999976969102734 -0.9999982203228858; 0.9998701990319 -0.9999556261233378 -0.9999998083428872; -0.17885203988628082 0.10634900816695951 0.9999244882891971; 0.9999948324639701 0.42136967700949524 0.9999892498353226; -0.9999595777721131 0.996736491720226 -0.9999627624174638; -0.9999970489349818 -0.9989361896720922 0.8621886609010182; -0.10954570148616241 -0.9998133948947767 -0.1694460971791722; -0.9999398090057035 0.999999248382599 0.9992897454722208; 0.8283927092398582 -0.9999888226677774 0.9697126881918974; -0.091143444304653 0.7841949020760492 0.010045745144092262; -0.04954157677227883 -0.05647709383440831 -0.8472469585740285; 0.9999413424333106 -0.13301442636158298 -0.10232006683390502; -0.9998767539728171 -0.9999987726789513 -0.9999829517710865; 0.9551155775251949 0.9999854919609005 0.5131725704164077]
390,2232,300,0.49932671025339687,[-0.999999613418867 0.9999912193119909 -0.910392093587506; 0.9999996268958972 -0.9999999875406601 -0.8820042311854354; 0.9999993445945909 0.06225422963974077 0.048301991726089614; -0.01209779843286593 0.008199652092215607 0.8416953358114573; 0.9157800534711373 1.0 -1.0; -0.055391163020323694 -0.048716538998826914 -0.999999997517996; 0.9596972729017842 -0.010752608557524227 -1.0; -0.0035484408507387225 0.9813876930550326 0.010790171327848293; -0.8889343791929781 -0.022583693143173725 0.012342995995123592; -0.030604226092807895 -0.948299288561182 0.004508413232023777; -0.9999998048461793 -0.9999815454460672 0.9999703491299987; 0.9823207131312205 -0.9999999253217264 0.9999999930991612; -0.9999987023755327 0.9995764202200931 1.0; 0.9999995361556313 0.9999999695077293 0.9999999719951534; -1.0 -0.9999424532954456 -0.9999999413596357]
391,2473,300,0.5092770106512657,[0.9999999833308517 0.9999999994708155 0.9550581176886885; -0.10630212190126678 0.25064270511266734 -0.06388940725990973; 0.9999999980981071 -0.1884601128097813 0.7928260226273686; 0.9910620803518743 -0.9999997609520387 -0.20302503271345654; 0.08621255596560971 -0.9999999968762125 -0.9999998815612148; -0.08867488941256864 0.1962418533526619 -0.057786792712715855; -0.9753038635648404 -0.41626006625868134 -0.9999999931024699; 0.6654643154132812 0.9999999964531678 -0.7303375560257617; -0.9999995725732297 1.0 0.8742288928834693; -0.9999999217207156 -0.9999996607066972 0.02921634323196371; 0.9999955836487268 -0.026752073389706654 -0.9999999186384243; -0.9999997367531561 -0.5184118242582377 0.9999881121283473; -0.999999570367341 0.9999999828711126 -0.9920151789178332; 0.14720588399590329 -0.9999999992651356 0.9999999842949924; -0.04182678414326339 0.46612220798060694 0.8839858737067703]
