nPsoRun,n_iter,S,fgbest,optDes
40,3750,300,-14.558405619714202,[-0.9999999999819238 -0.9999999992249345 -0.9688576353797845; -0.9999999751967855 0.9999999933261337 -0.9999947625556462; 0.9999965722650218 1.0 0.03057156127713984; 0.06458146049008706 -0.9933983268843134 -0.8661039837811385; 0.838429546140062 0.8930557063809929 0.9999956638938852; -0.8216573648480583 -1.0 0.9999997826078403; 0.9999999994937626 -0.9999967011230333 -0.9681308074764426; -0.9376322615194154 0.5166110539562757 0.07518223746640519; 0.9993213889838881 0.15796811510769718 -0.9885711159603183; 0.7039626176726329 0.9999998604309245 -0.9999996870301259; 0.5390211324964855 -0.9999879694331641 0.9993857746217685; -0.9999999995266967 0.9999997199202184 0.9999999998371244]
41,10000,300,-14.52238390968696,[0.9206822945000083 0.9227945629733252 -1.0; 0.999999999999986 0.9974897342989495 -0.32363850272859607; -0.3061097332291808 0.2701839886317866 -0.5945147026660687; 0.9999999999999784 -0.999999999999997 -0.9999922687477532; 0.3194554558958189 -1.0 -0.3600280571561907; 0.9999999999999981 -0.9894277282305121 0.9996003536593965; -0.9993776870068651 -0.9999999999999988 0.9999626297502111; -0.9978447144766925 -0.21138277529815 0.5543668576702645; 1.0 0.9851820709020459 0.9999999999999364; -1.0 -0.9994415955362288 -0.9999999999999831; -0.9914735720050376 0.9999999999999993 0.9942997155986661; -0.9999999999999405 0.9999999999990172 -0.9999999999999993]
42,10000,300,-14.910667151422842,[-0.9999999999990714 -0.9999999999999487 0.9103974728720801; 0.9290220394589943 -0.9999999996419014 -0.012292969268295886; -0.5622295665263414 -0.5460677248104827 0.48760365595528277; -0.9999990800869959 -0.9364246349057512 -0.9695279515830514; 0.9999999999214878 0.9256740523307561 0.973710318530392; 0.9397906633994431 0.9999999999375089 -0.994994819832153; -0.9999999996425099 0.9782484318105761 -0.9999999995826698; 0.9128537056657338 -0.9961017392708714 -0.9999999999874195; -0.19217022691440266 0.9999999999518003 0.9961481600578502; -0.999999999895923 0.9529025139748409 0.8186977210942382; 0.9999999999937761 0.09876537913343658 -0.9982997890760265; 0.9592803731393453 -0.9999999999998774 1.0]
43,10000,300,-14.489541915342242,[0.7684035895381329 0.9999999999999971 0.9942097140477802; 1.0 -0.7827964982183258 -0.9999999999999993; -0.3566398622612165 -0.6917193022699033 -0.07786022684062979; 0.9999999999999819 0.9999999999998643 -0.9697172193715964; -0.9999999999999597 0.999998690916697 0.9999999999999974; -0.9999999999999976 -0.999999999999937 0.9999999999999929; -0.9506776363016097 0.9999999999999998 -0.9999999150971914; 0.99999993144721 -0.8629177843429928 0.9999999999999932; 0.9999999999998966 -0.9999999999999801 -0.4808699381819875; -0.9726342504220952 0.32806826733746064 -0.8563417789726662; -0.40571806669097743 -0.9825759985468141 -0.999999999959794; -0.9999999999999939 -1.0 -0.9927375177742033]
44,10000,300,-15.887501583046053,[0.6187194973645139 -0.4653132489609847 0.8877521922908567; -0.8117878055552221 0.9999999999018173 -0.9999999999999551; 0.9999999999999992 0.9999999999972584 0.9422903633112427; -0.9863606295567025 0.9999999999999358 0.9999242414053138; 1.0 -0.9999999999972252 0.9999999999893885; -0.20542902078331773 -0.9900352806258509 -0.9999999998909322; 0.998873230460538 0.9995859876150835 -0.7822682158183315; -0.9490872845727303 -0.999999999992066 0.4406987585460466; 0.999999999999999 -0.8785072933796328 -0.999999999914128; -0.9999999999999987 -0.7687452628138488 -0.9999999999999993; -0.9999999999997141 -0.6643477070168271 1.0; -0.9999999959464936 0.42528866564876555 0.11984462982859011]
45,10000,300,-14.272043903737345,[-0.9999999999998612 0.999999507063643 -0.9938173576403907; 0.999999999996358 -0.9999130438163097 -0.10012578745621219; -0.9999999999996247 -0.9625188265558634 0.9999968475773388; -0.9966305093732846 0.9999999999970752 0.9999999999967853; 0.9332146380212437 -0.9999999999999984 -0.9999999999999999; 0.9999999998007174 -0.9959766818511986 0.9999999999999998; 0.2454889427605251 -0.9999999999985069 0.9291899497002631; 0.999999999997787 0.2978087053238102 -0.9908506269381878; -0.9999999999998688 -0.9999999999999999 -0.9999999999999962; 0.9993018010081774 0.9999999999999251 0.9999999999999798; 0.9891558538255788 0.9999999999999998 -0.8638697933500873; -0.5109142324444452 0.4489670850852868 -0.37909826535782465]
46,3950,300,-14.422456073952317,[-0.9999999928862358 0.7867633374086085 -0.9999913085575599; 0.9969395761726106 -0.9999999963091495 -0.9999999984610051; 0.9999999999529381 0.9519286625703723 -0.9986088572126105; -0.9999999985901009 0.43367321053036173 0.9999999933751487; -0.10196117133813938 0.519705596782103 -0.8982615959695215; -0.7266032508720724 -0.9999999998801309 -0.9999999983554395; 0.9999999999751644 0.9770931399964188 0.9999999963554328; -0.6119774077434894 0.9999999601928699 0.9994376732056319; 0.9999997104787599 -0.9999999989065351 0.9999999972130107; -0.996298603212309 0.9999999895076845 -0.11229113821852475; 0.9999999998321325 -0.4795701086318531 0.1940876460872202; -0.8963561470416401 -0.9991620136953853 0.9999983513635111]
47,1979,300,-15.22130105613567,[0.9983597160107879 -0.8801527454040851 -0.9999794087174632; 0.9999723654203476 0.9999236985626894 0.9597216911438858; -0.9674665589941333 -0.9999987467059444 -0.9999852033516431; -0.9914316741665664 -0.0733407286974194 0.325267090522664; 0.9999942052625376 -0.6976047554661208 0.6269389443925416; 0.2615417762302334 0.5168764517205093 -0.41739161078381837; -0.9985658791805627 0.4210671752656182 -0.999999936054597; -0.9897374867991336 0.9999898936770799 0.9999931636993747; 0.999999999450672 0.9997736552397236 -0.9957135793414533; -0.9707734949294284 -0.9999990888379171 0.9998479945399723; 0.6091636318247193 -0.4363082861585942 0.9999984163917073; -0.835392123813756 0.9999983637080186 -0.6607044280277414]
48,4150,300,-15.341054521684603,[0.27788133416659316 -0.9628499771379165 0.16136300254138017; 0.9999999982253092 0.9618868182167204 -0.9915971739607113; -0.9999999162409555 -0.9999376178924071 0.9999999921611746; -0.9697876016822733 0.9999999999413057 -0.7312814365092022; 0.9957168620417205 -0.1221080486321763 0.9032637412207603; 0.9999999998496106 -0.995748383248929 0.887041631328457; -0.9794801603370726 0.9854018399235744 0.9999999999436826; -0.13647209474411345 0.5656536419455513 -0.999999720482808; -0.9243178226287165 -1.0 -0.9999999996137366; -0.9999999769462566 -0.8390055725237106 -0.012638898736372639; 0.9999999949914583 -0.9828754774346308 -0.999999999988988; 0.9483509765913946 0.9999999996575909 0.9829843964853089]
49,905,300,-14.778450986830387,[0.8689834261833138 -0.9999836973436979 0.9998871473170913; -0.9962467902694472 0.9999995417671576 -0.6966778757160431; -0.9997552457340106 0.9955850081460558 0.9999823612015718; 1.0 -0.9613903964844068 -0.9999759035900755; 0.0892652895999434 -0.653080372006514 0.6231426689582465; 0.9954608842201395 0.9999222679823085 -0.9999728609956563; -0.9999329548638716 -0.9997473315812724 -0.9969662513765507; 0.8401372061966191 -0.5082573276504728 0.14605865471418814; 0.9696653046906653 -0.31918645217813085 0.9999497829959669; -0.5393810087194794 0.48016023932697105 -0.9999998601765482; -1.0 -0.9999392817825014 0.9770992178651042; 0.9999995915282478 0.9999596617552905 0.9949027873638254]
50,6433,300,-14.641942464683698,[0.8217423629394166 0.9999999999999998 0.9999999999754541; -0.996828203271841 -0.9999999999999994 0.8870925852299613; -0.5904213043576707 -0.9999999999999997 -0.9404207154849543; 0.9034131645192006 -0.9999999999999979 0.9925158825089053; -0.12348796627448541 0.19772827374269417 -0.07644346077671742; 0.9999999999999992 0.9534799444958926 -0.9970543434244146; 0.9875175650192501 -0.9999999999999611 -0.9999999999999921; -0.9999999999998188 0.8248168231504116 -0.9999999999999672; 0.9997810516294817 -0.06334929094798454 0.9865211154366819; -0.2237755977182525 0.849362901093948 -0.9999966505550133; -0.9312898176836356 0.9821004765646946 0.467728949923631; -0.9999999999999994 0.648018587500449 0.9999999999999994]
51,3670,300,-14.893690438567866,[0.9313256485217994 -0.9999999938079185 0.9523683618773503; 0.9858564246017205 0.2139966827232808 -0.2082872152881724; -0.9999999989660883 -0.9698153648544602 0.9999999319472536; -0.18605007771523538 -0.4965412090805856 -0.9957600823302128; -0.9999998700512609 -0.9800713012418569 -0.9223180573905873; -0.3278970180969492 -0.631603750531167 0.5053786212238986; -0.9999938472312122 0.9999999148572345 0.8815974848768203; 0.8864926899062849 1.0 -0.9999999715302862; -0.9999999976731915 0.9894100139714485 -0.8201518436094482; 0.9999999951798622 -0.9995429494102164 -0.9999999427876702; 0.9999999998983035 -0.049570302620731005 0.9999999999208434; 0.960142985652782 1.0 0.9664458578117086]
52,7143,300,-15.686746579927785,[0.5890233437611536 0.012785317982657711 0.8066004176733294; 0.89320808729936 -0.999999999996131 -0.9462634298300161; -0.9973075088487635 0.3921001547925801 0.01336899787100284; -0.06567708927186194 0.9965806713995073 -0.9599435589505686; -0.9895521902771833 -0.9386204309526316 -0.9999999999852585; 0.9999999999978805 0.897397854227244 -0.998029661365559; -0.786322939780183 0.9999999999998842 0.9999999999983157; -0.9998433914905133 -0.7428932662138885 0.9999999999745606; -0.9999999999999919 0.9999999999726265 -0.9996897908176836; 0.9999999999999685 -0.99807383882881 0.6900403912079697; -0.9324709800715647 -0.9999999999900677 0.35198138186073946; 0.9997514727855935 0.999999999998026 0.956552606842181]
53,9617,300,-14.01006011381204,[-0.9999999999999871 -0.6778003973150882 0.9999999999999989; -0.9999999999999923 0.8684253604660542 -0.9545214438594365; -0.2832263479271021 0.9600337837063622 0.9999999999999991; -0.9488180714422689 0.5718413772430949 -0.20575583580768786; 0.9998414622415884 -0.9769475379363868 0.02112474983606004; 0.9999798076417377 -0.17821418357299385 1.0; 0.9755290567479553 -0.9999999999999999 -0.9999999999999999; -0.9999999999999948 -1.0 0.016085213201681027; 0.9975091471316352 0.461167957624489 -0.9832789089719312; 0.9999999999999921 0.9999999999999998 0.6671864189002501; -0.3095943779381269 0.9992133101651166 -0.9999999999999976; -0.17746561170531203 -0.5306472036068391 -0.9999593570168798]
54,6471,300,-14.729224059979199,[0.997245288624693 0.999497419590897 -0.9999999999998999; -0.9999337026083126 0.9863132950155185 0.6103225366743392; 0.9999976066323435 -0.9999999999999012 0.999984612376444; -0.2824727287642987 -0.9211608187035689 0.5972224663185625; 0.9485245642110575 -0.0603958944705905 0.9999999999999996; 0.9998375502629825 1.0 0.757636651455056; -0.44971106605739425 -0.9952813182871665 -0.9930740564026361; -0.9999999999999888 -0.75021308862135 0.999999999999998; 0.9999999999997978 -0.9999999999998783 -0.999999999999723; -0.9999999999999954 -0.9711726183799745 -0.7083537102104109; 0.9844842941380321 0.17698943721161464 -0.16516682938077842; -0.9862494776830343 1.0 -0.9172234259051049]
55,8026,300,-16.506666533176766,[0.9999999999685695 -0.9958694733067126 -0.9999999999999999; 0.9999999999928033 -0.9999999999999983 0.6772683932453843; 0.9999999999957607 0.9182198070411894 0.5280087908940673; -0.9269440964676361 0.9999999999999546 -0.884090129580228; -0.9999999999999641 -0.20118641513226468 -0.9999999999941056; -0.9899020845833135 0.9999999999854503 0.9999495954045801; -0.9790549170809051 0.036974920007446205 0.6040456377884724; 0.9999999999914261 0.999999999999176 -0.9977292017792786; -0.8230557574982755 -0.9986629180087253 0.9999999999999966; 0.21972638123463617 0.05651054700885555 -0.6072726042781807; -0.6834141133051126 -0.9999999999923822 -0.7354794621352587; 0.5587177644600367 0.15522244144693698 0.9997731797555551]
56,9051,300,-14.770897434638636,[-0.9999999999999867 -0.9999999795456259 0.9254297053951421; 0.9999999931569105 0.9999999999988807 -0.99999999994262; -0.9999999999998256 0.27203980638283265 0.9999994456758247; 1.0 0.9999999999999999 0.9999999999995728; 0.9961724217700336 -0.9654611136352563 -0.9999999999999251; -0.9999999999954226 0.9986067093954023 -0.2281668025476247; -0.7853434842904613 0.9999999999991517 0.9999999999989855; 0.9999999863444891 -1.0 0.966676035092256; -0.7087152948188993 -0.9999999999996563 -0.9762860713327484; -0.10991274119300368 -0.8729214785859181 0.8747969838777405; 0.8861170728026181 0.5356988792864515 -0.2826999358506136; -0.7937550497877559 0.7754535490171887 -0.9999999999999449]
57,1101,300,-14.697364367889076,[-0.38169963837686743 -0.9995467705411025 0.1722057323113752; -0.8374106601187048 -0.1424543892688455 -0.49555896560736434; 0.9999999092423223 -0.9093176722247157 0.9999999955899703; 0.9999925306610644 0.8688162547821259 0.8774006427296814; -0.9996477287955063 0.9999966594754793 0.8527634913157434; 0.9999998114855712 0.9999990482580501 -0.9060062174350935; 0.005968164836867543 -0.9840094262352668 -1.0; -0.7867508739291857 0.4856942353572671 0.9873610553959616; 1.0 -0.8349149745769476 -0.9573732317964956; -0.9468998341830313 -0.9999995584109436 0.9999999103277313; -0.9999958190262704 -0.9994730648335766 -0.9999992601384794; -0.9885266922248048 0.9999996683745543 -1.0]
58,9649,300,-14.28141635998521,[0.9998779513382882 -0.9999999999999797 0.025693578412194218; 0.9999999999999986 -1.0 0.9999999999999997; -0.4621735880845554 -0.28946464060272376 0.43562998441481227; -0.4843355095680004 0.9993689252238359 0.947445832127046; -0.9999999999999992 -0.9999999999999998 0.9871248772179306; 1.0 1.0 0.8694558123333289; 0.9826984130738434 0.9999999999999792 -0.9999999999999996; 0.9946532265198685 -0.1504167853064181 0.9323464572517317; -0.9999999999999984 0.9882392625074177 0.8812645381214228; -1.0 -0.9529353175260986 -0.9999999999999966; -0.9100416656775584 0.8546586293577103 -0.9999999999999999; 0.9272287453609663 -0.9941349249052793 -1.0]
59,6559,300,-14.606292504355046,[-0.31401873782972767 -0.5486811993445241 -0.9202675271325113; 0.756294357188801 0.9999999577050158 -1.0; 0.9999999711646537 -0.9999999938359734 0.9999999999995971; 0.5845814468459881 -0.9977752678733658 0.19037231546764172; -0.9999999999999796 0.9655994290684082 -0.9751380544650663; 0.971653960081593 0.7728046970775343 0.4712217826433544; -0.9999999904677479 0.707584070701597 0.8869537118765478; -0.9999996413852555 -0.9630270754862538 0.9999999708105086; 0.7382429052744471 0.8761371682556285 1.0; -0.9999999939826311 -0.9963345656025102 -0.9156547116869965; 0.9943867890948225 -0.9999999909818253 -1.0; 0.999999999926388 -0.16199584576652098 -0.999999996379155]
60,6544,300,-14.40645272955649,[-0.9679112415517904 0.9999787419749179 0.9999999999997357; 0.9999999999999951 -0.97270231055638 -0.8441876565298961; -0.9999999999999994 -0.9999990831993482 0.9585266597526585; 0.6616545050580274 0.00978250289844492 0.9102918897567324; -0.8889096933173973 -0.9999999999999977 -0.8398431678005304; -0.8439980145456061 0.9999999999943492 -0.267473483904976; 0.9999999999966503 1.0 0.9809989695602064; 0.9986758023680593 0.9985237561463984 -0.9999999999999997; -0.12606539689678356 -0.8687577534723927 -0.25212761682601875; -0.9999999999999964 -0.19852450537886937 -0.5376210813180877; 0.997922301906806 -1.0 0.9999999999999685; -0.759419577905002 0.9999542227803391 -0.9999999999999982]
61,10000,300,-15.20298477863968,[-0.7810178382108509 -0.7989800079756303 -0.9999999999984601; 0.8018483742743949 0.9999999999999206 -0.5718306038695714; -0.8981221279446148 0.5735405533732779 -0.24626826538523722; 0.9999999999999931 -0.9935369093858148 0.9999999999999789; -0.7923861794659224 1.0 0.9999999999999992; 0.9999999999999982 0.8938335484670356 0.9825372731411117; -0.7746604968089781 -0.9311657534915612 0.9999998566303828; 0.393889803345489 -0.8230434977591282 -0.3169025001554757; -0.9999999999999989 -0.9999999999999944 -0.26434052358645005; -0.9999999967724971 0.9999999999999435 -0.9999999961881492; 0.9999999999999382 -0.9999999978419817 -0.962024214349123; 0.9999999999999921 0.38770678428292094 -0.9999999999999817]
62,4124,300,-14.461801844981578,[-0.02619567727933641 0.9999999999511673 0.9944980890220908; -0.6915236530032948 -0.9999999940885302 -0.9325438336789553; 0.7520838504305579 -0.35677138419440324 0.4297258818746548; -0.9999999968674383 0.8249643463710326 0.999999999953519; 0.9999734941254992 -0.9999999945830023 -0.9999999995362271; 0.9999999936808758 0.9999999985022276 -0.9999999999692701; -0.33783397225894873 0.37594802154726326 -0.9999998501752282; -0.9999999825470327 -0.9999999988777583 0.9575676791528626; -0.9871924957540513 0.9883841325676352 -0.9999999877545397; 0.9163343719980693 -0.9999999999977914 0.9275731402607784; 0.999999975727967 0.9883371095215208 0.9993425981975976; -0.43504514363785435 0.9552821562822239 -0.25594267342044774]
63,7686,300,-16.158757408850292,[0.9999999999844469 -0.9938418228782178 0.9999999999999827; 0.1650059235777657 -0.10043577977557613 0.4952661662646308; -0.999790133025915 0.7574359623112248 -0.9999999999999981; 0.9999999999999974 0.9552624546474472 0.8203502387606516; 0.999625741876897 0.969594694573912 -0.9999999999999979; -0.9643624287284202 -1.0 0.9998443232454258; 0.9936401209049639 -0.9999999999999961 -0.5032969517193449; -0.06701243738089706 0.9394184925274162 -0.6349174101580891; 0.16099946279972055 -0.6033560540629233 -0.9999999999999927; -0.9999999999999996 0.6370234354135056 0.6133927909434188; -0.9152412573547724 -0.9999999999999933 -0.5117630321636549; -0.07389491178945864 0.9999999999990952 0.9998498666898848]
