nPsoRun,n_iter,S,fgbest,optDes
31,5612,300,-19.578137628046072,[-1.0 0.6617976375838199 0.19195563576537952; -0.9999999998011286 -1.0 0.9907185408050636; -0.9999999975801552 0.9999999995913594 -0.9206052196972037; 0.9999999996501013 0.15320929930558247 -0.9999999999373421; -0.9886082403662482 0.9999999991215895 1.0; -0.8017485672688521 0.2609186342638672 -0.9999999976856802; 0.9999999999342867 0.9999999997219391 0.9999999999739105; 0.9999999999884617 -0.026355926103147992 0.9560163285790001; -0.1396897239179721 -0.9766621052344263 0.9976772620796905; -0.9983960210226204 -0.9999999999824633 -0.6866300854681209; 0.640163327289061 -0.9999999999999994 -0.978395428713077; 0.5908302098179268 0.9999999998715797 -0.5193534476672165; 1.0 -0.9999999994921832 0.9998556769412729]
32,10000,300,-18.710495005526422,[0.9999999919174614 0.999998825066356 0.12742083297169546; 0.9999998979756906 -0.9999999467779146 -0.9999999997728178; -0.8170907093123436 -0.9924048978544675 -0.2706634886151075; -0.5925188127197127 -0.9999999999868333 0.9999999999855536; -0.97634380443284 0.2649349850801879 0.9999999999999737; -0.8084752229114478 0.9999999978192736 0.8774423399907044; -0.7580171616608441 0.44924515531665876 -0.7682023887067344; -0.9999999992328403 0.9999999999810699 -0.9999999999482202; -0.9999998372154343 -0.9999999898351447 -0.999999913880137; 0.01873324564504045 -0.9461455822379057 -0.9292112399325977; 0.9998895720869805 0.6909466839889562 0.9999832368444129; 0.9343886897534933 0.8542195368533085 -1.0; 0.9998844972709281 -0.898701815218286 0.8181471547272132]
33,8948,300,-19.802259891042418,[0.08848460788042967 -0.9999999999994319 0.9999988471241071; -0.9999999999998258 -0.9534488305860199 0.9999232894379789; -0.581373150102052 0.9999990648642858 0.18012959227414677; 0.9999999999999969 -0.9999824702444385 -0.9999999999999597; -0.9394103979039171 -1.0 -0.999999999998789; -0.18028038141734132 -0.6518322474138192 -0.7602688259529844; 0.9999999999999456 0.9999999999999998 0.986117730904903; -0.9999999838376955 0.9999999999999993 0.9999999999999922; 0.9999999999999852 0.9026992224315254 -0.9999978432213364; 1.0 -0.9999999999999573 0.605308505026895; -0.9999999999999466 0.770519966452475 -0.9999999999984795; -0.1493890478505643 0.9999999999975483 -0.9999999999997068; 0.954069212481651 0.1102554086642307 0.9999999881300485]
34,9778,300,-19.055442847734785,[0.9876454130973643 0.9999999999999949 0.24122110399869331; 0.9999999999999986 0.9999999999999998 -1.0; 0.4532654822184818 -0.9999999999999999 0.7087897840782744; -0.9999983804183428 -0.5701105007341245 -0.6277218171101469; -1.0 1.0 -0.8374177857569285; 0.90388786573413 0.9194758120551884 0.9999999999999992; -0.9999999999999998 -0.9999999999999961 -0.999363979016763; 0.9999998680396396 -0.9999999999999997 -0.9999999999999952; 0.9249861961018797 -0.13378443037880874 -0.9985402670811693; 0.9777450439746507 -0.9395239461101363 0.9999999999999992; -1.0 0.7704681221638038 1.0; -0.9999999999999986 -0.5145389023950461 1.0; -0.10955386092263845 0.9330531822732291 -0.946490565268752]
35,3165,300,-20.116833304143906,[0.8783734261778815 0.9999999999927792 -0.9999999884480472; -0.869666323880124 -0.30396052598803597 -0.9987547216348839; 0.0739114136858189 -0.9999999997206449 0.9909821568614728; -0.9999665527785444 0.999999999999405 -0.9999999923488064; -0.5266819792715817 0.9999227625894317 0.13619442933013365; 0.9999997719081859 -0.457831655098763 -0.8530505478399496; 0.9014179055105234 0.9999999521164 0.9999999983369353; -0.9988798980538437 -0.9999999921149031 -0.6914259118486826; 0.998377067790071 -0.99999998339615 -0.9999999996860374; 0.9999992388704886 0.9999998407886908 0.3250058816751286; 0.9999999999903155 -0.9806686561734571 0.9552823648930404; -0.9999815555704427 0.9904645544752683 0.9999999509840989; -0.9999999969729835 -0.9692542239593668 0.9999978129370121]
36,7937,300,-19.71408300069707,[0.9999999999999999 0.9928714654782969 -0.9999999999999998; -0.9999999999999226 -0.40016780096936727 -0.6924733802220845; -0.027636579493598885 0.997695229400734 -0.6276783296258818; 0.9996925168460242 -0.969458805245377 0.9999999999999883; 1.0 -0.9999922398490739 -0.21713805041511872; -0.999999999999999 0.9999999999999991 -0.9999999999999757; -0.9875843089423352 -0.9999999999999997 0.9870406040713776; -0.9999999999999665 0.9999999999999991 0.8022901461820142; -0.7628184602331843 -0.9999999999999999 -0.999999999999997; 0.9999364862077467 -0.8998516372443958 -1.0; 0.999999999999996 0.9988135859026653 0.999553984745119; 0.16303847452917336 0.9998153363330015 0.9999999999999979; -0.8875978408665122 -0.42089858409215564 0.9999999999999977]
37,4732,300,-18.39256553764762,[-0.6956210676679274 0.9999075558616537 -0.2940971109555793; 0.9999999998447278 -0.9999999998926046 0.9999999999954773; 0.7967480043975528 0.562073624670015 -0.9391576954144714; -0.9999999999097823 0.41925879085887635 0.9986307993968638; -0.9999984749501096 0.5089059911109322 -0.9999999998822957; 0.9999999999768941 -0.9999999999999913 -0.9999999990881961; 0.9899164358845031 -0.8884090676502009 0.07831678806980714; -0.6531240905605292 -0.9999999998427683 0.9999999998806716; 1.0 0.9999999996252047 -0.9967204940829116; -0.23137166091793374 0.9999989320589233 0.9999999999850365; -0.25003020850951013 -0.9979370538095396 -0.8862207200746147; 0.9999999999947937 0.6681686465585883 0.9566123724160407; -0.9999999999961918 -0.9999999999998784 -0.9636888726280957]
38,9563,300,-17.15238198162848,[-0.8262112154911802 -0.999999370014877 0.3489294144811131; -0.9999499541006049 0.22008172810765594 0.9999999998674649; -0.9999999999999994 0.9999999999999807 1.0; -1.0 -0.8030220572594332 -0.9999999999999989; 0.9999999999999996 0.9999999999999989 -0.990862557609889; -0.5135843212590622 -0.9999999963333084 -0.7826588497349174; 0.9945628682127081 0.13280239917019185 -0.905378176928631; 0.25245222900884456 0.9999912572351918 1.0; -0.7980915601699625 0.5706137811868088 -0.3939707514935904; 0.999999999999986 0.6508087055970484 0.9511293542349161; 0.53737389414109 -0.9345851594466466 0.8825811010493703; -0.5294658252388069 0.9996701131522782 -0.9999999999999982; 1.0 -0.9999999999999999 0.2572944373284888]
39,4576,300,-18.49417223873213,[0.9999999999999243 0.9999999999999998 0.8881087264954308; -1.0 -0.9999870256287786 0.9999191841162093; 0.41106286391541474 -0.9999999999999991 0.9999999999999979; 0.23301512839428626 0.9814595899405804 0.9999999999999998; -0.9999443690583072 -0.12604462444239098 -0.9999999999999997; 0.9995903215150004 -0.9807635720563104 -0.9999999999999998; 0.8158864928802518 0.3138573248640974 0.266058810585901; 0.0551136982611806 0.9999999999999997 -0.5058197885873598; -1.0 0.9437207265568709 0.9999999557041525; -0.9999999999999998 0.9999999999999982 -0.9999999964207739; -0.9999819371783462 -0.9999999999999992 -0.9657551163441633; 0.9999999999999994 -0.9999999999999992 0.1488611865518055; 0.9999999999999967 0.9565639225953206 -1.0]
40,7790,300,-20.311701930065688,[-0.9892519127152655 -1.0 0.9999881096997681; 0.8493942733782507 -0.5924059465401293 -0.9999999999999993; -0.6306437752163252 0.9999999999999978 0.9945266982039881; -0.9999999999999996 -0.9999999999999938 -0.9870594827089779; 0.0116007869827587 -0.3983448195430799 0.8927397720590061; -0.9999999999999414 0.36145890255377267 0.8918906528294084; 1.0 0.9999999999999392 0.9999999999999872; 1.0 -0.9995790844306253 0.9999999999999971; -0.9577166597929734 -0.07938520598643026 -0.999999999999989; 0.9999999995503575 -1.0 -0.28375840175279776; -0.7271509046047813 0.9999999999999641 -0.999999999999993; 0.5095881628004898 0.9876942563809618 0.3344740116643822; 0.999999999999984 0.9999999999999993 -0.999999742437396]
41,6782,300,-20.209614360032322,[0.9999999999987829 -0.9999999999935675 -0.9984764045832301; -0.1154906710226375 -0.985693622559407 0.9983339770836583; -0.9999999999894017 -0.6805783918832528 0.9800792709825025; -0.9889138399551572 0.819671930284784 -0.07395369946207218; -0.9999999989981365 0.9605982839869689 -0.9999999999353222; -0.44828232166388804 -0.7814493754278966 -0.9999999999999558; 0.9984469208499753 0.997345682936323 -0.9999999998606414; 0.9921417741780415 -0.12539106296711833 -0.8886041205168255; -0.9999999999991569 -0.9999999999882876 -0.843560905865175; 0.9999999999964534 -0.9327953810337913 0.9970675430029906; 0.9965979971656935 0.9412778983763012 0.9999999999248722; -0.9995758155501728 0.9999999999878061 0.9999999994816604; 0.9999999995553563 0.9999999999999578 0.12584159921239724]
42,1857,300,-19.554088839117096,[-0.9999999813407522 0.999999729864129 0.8387294754329815; 0.9986901512650163 0.8666998417005848 -0.11655526077560482; -0.9999999748062827 0.9999999443430297 -0.9999999909265216; -0.9999996121732426 -0.9999975049674481 -0.8938059256614687; -0.9722623017575562 -0.4213716432870053 -0.9900725881759115; -0.9967583870315162 0.00654477608614938 0.9999972635987248; 0.999985108697763 0.8498689277304505 0.999999073736168; 0.6643334825103168 -0.9297057386211928 -0.5503962482899702; 0.8592953426009856 0.9999997802792919 -0.999999724734221; -0.16805519797646457 0.8916482972407983 0.9409290735382844; 0.9999995332830897 -0.9999891436071273 0.8816317398883896; -0.547217444563304 -0.9999992507433009 0.9999995486496744; 0.9999996073659171 -0.9999992158256934 -0.9999999114947782]
43,7626,300,-19.416630635130993,[0.9752780596968889 -0.9999999999994049 0.9999999999999954; 0.9999999999999758 -0.8795406036491504 -0.9999999999999662; -0.5918681671113674 -0.9999999999990427 -0.9999999999994216; -0.9999999999997785 0.9999999999995934 -0.9990486614663822; -0.9999999999999992 0.9512871312529597 0.9999999999999899; -0.12994904018099154 0.9886045665636742 0.7647437900567603; 0.9035385844556124 -0.09678011816943448 0.9999999999979369; -0.9976372869998599 -0.9999999999999986 0.9999999999988108; 0.9999806657203211 0.9999999999999853 -0.9999999999996456; -0.6329814949974322 0.29224731648282193 -0.9896997605377809; -0.9999999999999963 -0.993733352628941 -0.2562628069547721; 0.9999999999999993 0.9999999999999992 0.41267994859525137; 0.7285239435822192 -0.6732947142846841 0.03936668942713903]
44,4818,300,-20.713842040901195,[-0.9999999999999991 -0.5019310474795917 -0.9999999999999917; 0.13600007854683396 -0.8827023059315301 0.9994081338623966; -0.5825716722108171 0.757534541754245 -0.05701178377091657; -0.9999999999999996 -0.9856904818084739 0.999999999999995; -0.9999918836708448 0.9988980834783712 -0.9999999999999994; -0.6962879449299791 -0.9979972874752707 -0.42689028278122654; 0.9999999999999938 -0.9999999999999976 -0.9999999999999989; 0.40710730625574454 0.9999999999999999 0.9999999999999996; 1.0 -0.9999999999999998 0.8739209511170434; -0.9999999999999959 0.9586793914905083 1.0; 0.9623211908950486 0.9999999999999994 -0.9999999999999851; 0.997282232125234 -0.14601743886180843 -0.9969290782152642; 0.9999902577028934 0.7781553667207143 0.4260635523915246]
45,9673,300,-20.55878898493359,[0.9772602887823147 0.09403822159179667 -0.9999935058225602; -0.9999999999999998 -0.9999999468118738 0.9999999999999968; 0.9999999999999996 -0.9999999999999997 0.8709209154681298; 0.9999999999999784 -0.9999999999999999 -0.9111984019598653; -0.990722553679291 -0.8019502822011872 -1.0; 0.9999999999999999 0.7185442215308434 0.9999400203304387; -0.9534878323318022 -1.0 -0.25950349802664674; 0.9708015982882554 0.9999999999999989 -1.0; -0.9779526790375908 0.7115668231054996 -0.2764742317208747; 0.20558905282017884 -0.543782844580487 0.9879828299387861; 0.3732576168450417 0.999999999999962 0.9999772570171265; -0.9788382288187557 0.9999999999999992 -0.999999999999988; -0.9999999999999998 0.9999997342803898 1.0]
46,4916,300,-18.85948875551284,[-1.0 0.9023841113612167 -0.9999997369156108; -0.6315334077495387 0.9999996129484738 0.9999999936738388; -0.10741592759555249 -0.5610202782516692 -0.9206093000051759; 0.9877177529950173 -0.9032945364816783 0.9999999997280258; -0.7325011748815224 0.7143928563644645 0.25395106585396926; -0.2796825138667198 0.9999999712132394 -0.9999999992914622; 1.0 -0.9702972643509593 -0.9999999960196239; 0.9999999956189146 0.9999999255150661 0.9947811101363644; 0.999999999961548 -0.9999999998470749 -0.13156974049116618; -1.0 -0.9999999876347466 -0.9999999876996488; -1.0 -0.999999949105865 0.8942232975424483; -0.9999960792002872 -0.24635186960869554 0.9999999814487821; 0.9999999533021451 0.9998576067332213 -0.8133368876592718]
47,10000,300,-17.568788101613965,[0.9999999999999261 -0.5745363942067254 -0.9817168856959758; -0.9999999999996275 0.008384293581145794 0.9999343958827078; 0.9999999999999571 0.5594044828407899 0.9999999999999578; -0.9999999999998448 0.9999999999038377 -0.9997903107923294; -0.99999999999999 0.9999999999999938 0.9187131122856425; -0.05547514762216419 -0.9999999999997348 -0.9999999999219975; -0.9999999999999226 -0.54547636899352 -0.9267450995841848; 0.3044459382712893 -0.08365224102172678 -0.05099081913382493; -0.4903003968893521 -0.9999999999999628 0.9999995596218951; 0.9999939831527741 -0.9999999999997394 0.9213831932013448; -0.1804293449432145 0.4612441402246198 0.9940815162560322; 0.7507330037908247 0.9999999999990721 0.19797448334094397; 0.5975436053346521 0.9999879815688564 -0.9999999999998004]
48,10000,300,-19.316902365399333,[0.9999999999999951 -0.9999790257127088 -0.9615262733194172; 0.42135765257061664 -0.8655201478906102 -0.9995701449193611; -0.9995657516523749 -0.9207308763933882 0.976475567781135; 0.9999285188735549 0.6144230989044567 -0.2788132429884819; -0.8719859763087393 0.12796184302790375 -0.9991810316387344; -0.9998069513749818 1.0 -0.9999636382238059; 0.999999999999982 0.9999999999999986 -0.9999999999999312; -0.9224385217568416 0.9999234152227154 0.999999999999999; 0.9999999999981146 -0.4318213471444331 0.9999999999999963; -0.9999999999999998 -0.999999999999992 -1.0; -0.8966608370683075 0.9999999999999568 0.24048069736494693; -0.018176752460706755 -0.9999999991050353 0.9730253327812456; 0.9960697217261465 0.9999999999999936 0.99564040167597]
49,10000,300,-21.23847215563175,[0.9999974858492073 -0.29952870079133226 -0.6799281546465659; -0.999999999223795 -0.9999999999991883 -0.35280380939353906; -0.9608148364897146 -0.9999997887002356 -0.9999999999999707; -0.999999999999958 0.9999972416143267 -0.9399945892804579; -0.7016439888118231 0.16857666289710407 0.9999990534386152; 0.9999999999999876 0.9999999999999263 -0.9999995948692953; 0.9999465221634343 -0.9999999999999987 -0.9999355080022052; 0.755249719249368 0.9999999998645522 0.8464248000221944; 0.9999999999996911 -0.0187640699665423 0.9999999999999998; 0.7199637513027756 -1.0 0.7125130484173468; -0.9998035154015945 -0.9999999999979406 0.9999999999999754; -0.39880669108538835 0.9982141349669233 -0.9999999320887326; -0.9999621381676026 0.9999999999989919 0.987696187228055]
50,6599,300,-18.235939675745563,[-1.0 0.05545439027438541 0.9999999999999999; 0.9941464948490594 -0.9999999999999996 0.9999999999999994; -0.9999999999999832 -0.9999999999999994 0.999877274142086; -0.2054369020683655 -0.7685638145878655 -0.3224975654581516; 0.4247622699652347 -0.9999999999999992 -0.9999999999999993; 0.6107313796321671 0.9999999999999997 -0.9999999999965126; -0.9999999999999997 -0.822872458758911 -0.9999999999999987; 0.9597204140877057 -0.34805940940710633 -0.9999750511970878; -0.9759259594133223 0.9999999999999972 0.9503701126305685; -0.9999999999999999 0.9680712583019043 -0.9943186790706452; 1.0 0.9999999999999993 0.9997842971183902; 0.6636797516570898 0.340671655486307 0.9999982832011092; 0.9991958974562076 -0.9973661949923328 -0.005471666702973048]
51,10000,300,-20.100292241528127,[-0.5880959446450961 0.6959941405719822 0.08344444163622408; 0.7859688111584108 0.9999999999781911 -0.9999999999999956; -0.03937230961055876 -0.437960984348492 -0.9931976818286989; -0.9999191436528464 -0.9999999999999987 0.276034324092366; -0.9100061286078245 -0.7548435991336815 0.9999999997423322; 0.9993105463348136 -0.9999999999996071 0.999999999986744; 0.5269354130122698 0.9999999997770879 0.9995920321178153; -0.9999999993896905 -0.7196914393406794 -0.9999999999997269; 0.9999999999817593 -0.9999999999935316 -0.9940200180970982; 0.9999999999933913 0.16924348332386063 -0.928795289626105; 0.9999999999099773 0.1448024359232105 0.9999999997867259; -0.999999999737146 0.9976494712153235 0.9999999999999544; -0.9999999999188052 0.9999999999993924 -0.999999997918116]
52,10000,300,-19.97143064599799,[0.47618751489624483 0.9999999999999999 0.9953225105303316; 0.854063929550567 -0.9996828389787521 -0.07775122039465437; -0.8023585293540118 -0.8626037069024146 -0.999999999999995; 0.9999999999991703 -0.9695010533079919 -0.9999999999999906; 0.999999929676032 0.19944196654125168 0.9999999999999987; 0.40698277089538876 0.995648589306228 -0.9999999999993577; -1.0 0.9999940253425532 -0.9875721302394437; -0.9999999999999972 -0.999999999999906 0.09742174817185673; 0.9999924090150917 -0.9999999999993012 0.9999999999984235; 0.9999999999999283 0.9992777048856846 -0.4346476220964362; -0.6773624580755162 0.6305630030384216 -0.2448713620009105; -0.8268571534002847 -0.17860977063321537 0.9858323401162071; -0.999722378821028 0.9999999213132479 0.9999999999999997]
53,6320,300,-20.027628724223383,[-0.9999998162008511 -0.9999999999999895 0.6236358790383539; 0.6679312333773163 -1.0 -0.9999999999999998; -0.9999999999999999 0.9299683246136803 -0.9487257559144794; -0.9964817342974975 -0.0251751474332473 0.9999999999999978; 0.283923587157069 0.7914759792925357 0.5592271436507653; -0.9999999999999799 0.9999999999999976 0.9807048098151071; 0.8942275574893163 0.03347739479348412 -0.7233366016514401; 0.999999999999988 0.9999999999999931 0.9999999999999996; 1.0 0.9999999999999993 -0.9999999999999997; 0.9915174273850724 -0.9999999999999976 0.445279352425507; -0.02701289914678707 0.9999999999999996 -0.9999999770825301; -0.9999999999738317 -0.9555779093415886 -0.9844291026023385; 0.8840734328880019 -0.7512881779257388 0.9999999999999994]
54,10000,300,-20.274522471554405,[0.8838234519335325 -0.3443105366449451 0.999999999986834; 0.12757600550795417 0.7470661073303032 -0.8199314176816048; 0.999999999786182 0.999999999874698 0.9794993210802275; -0.9999999990480162 0.8991827299457265 -0.99999999962798; 0.9904312293550145 -0.1198103787996213 -0.8577434333221899; -0.6595157562393349 0.9999999697173654 0.9999999999995581; -0.9930587659414902 0.999999999999998 0.21734183181253655; 0.9999999999759634 0.9999999999999998 -0.9930375717206851; -0.734184845868002 -0.9999999999155815 0.4020603315103988; -0.9999999990928755 -0.95123216931692 0.9999999990166358; -0.999999999986536 -0.9999999947461805 -0.9999999887877652; 0.6230654425949596 -0.9999999999980972 -0.9999999990966274; 0.9999999999969537 -0.9999999995912161 0.9710833782421283]
55,10000,300,-20.50121738959031,[0.9543545621326357 -0.7245229980147013 0.9999999999999187; 0.07727342531777716 -0.7155673960102779 -0.9999874571295472; -0.9999999999950818 -0.06621177257898167 0.9999999999999941; -0.999999999999953 0.2548544852403933 -0.9999999999999942; -0.8048996964668619 -0.9999999999996945 0.9785923296187323; 0.9999999999999512 -0.9999999999999937 0.18688383895539173; 0.9999999999999999 0.9999999999999509 -0.9999999999999608; -0.5249001842119266 0.9999999999998317 0.999999999999998; 0.6184727273193383 0.792499228806487 -0.41345231721827; -0.9999999999993769 -0.9999999999999759 -0.9795506656383416; 0.9999999999999997 -0.9428229631915012 -0.9999999999980429; 0.9999999999992354 0.9999973631723376 0.9999999998673245; -0.9744179859518958 0.9999999999999678 -0.9999996972784864]
56,8141,300,-19.35648778854541,[0.9999999999999996 0.9999999999999521 0.9999999999999999; 0.9939281331075814 -0.5291815177100633 0.6187436292503418; 0.48509395817363105 -0.9999999999993483 -0.9980239078807105; -0.6646657076910392 0.9999999999999966 0.9999999999999998; -0.9999999999998973 -1.0 0.6960591581079801; 0.9999999999999998 0.9999999999999958 -0.7448240607686346; -0.9999999999999992 0.9999999830273218 -0.9999999999999963; 0.9999999999994124 -0.2552023057061651 -0.9999999999999999; -0.9999999999999997 -0.9449097739266199 -0.9999999999999988; -0.9999109348169712 0.978199531353141 -0.036479149839370145; -0.5212437091112978 -0.4139669020180399 0.9981246573510606; 0.9999999999999958 -0.9999999999999998 0.9999999999999988; -0.0995572458653865 0.9163758400534419 -0.7556251520060782]
57,10000,300,-18.974354130962112,[-0.9999999999991405 0.9999999999993916 0.999092663854139; -0.8670651670824481 -0.9999999999995957 -0.9902564521583348; 0.9779992283503224 0.9999999999942334 0.5491143105981825; -0.9998590373073979 -0.9999999999985777 0.9999999999949271; -0.806017110022951 0.9999999999993361 -1.0; -0.9999910997261654 -0.07024874968848933 -0.9999999999989448; 0.9999652640600639 0.8394921761229084 -0.9999999999999232; 0.9998018719036552 -1.0 0.697880566566965; 0.9999999999951423 0.15451351764099797 0.9457616198130585; 0.9999999999998417 -0.8620941137536003 -0.9999999999999984; -0.9999999999995866 -0.14083049695426086 0.680023835316466; -0.4287339267382356 0.2325975414009025 0.9999953034017394; 0.2940127404368711 -0.32705098649802333 -0.34352729125709197]
58,6210,300,-19.52461707955446,[-0.9999902586584412 -0.9999999999093458 0.8673187214507879; 0.9999999999999999 -0.9999999999999962 -0.9999999999999992; 0.28605335465229487 0.5326226215054986 -0.9999999992261244; 0.038978224100120515 -0.9963515214979861 -0.8022291929207322; -0.999999999999998 0.9982745054043524 -0.999999999999998; -1.0 -0.9999942235779461 -0.9458631989188143; 0.6287099926250581 -1.0 0.9999999999999998; 0.9683695157441334 1.0 0.9999999999999998; 0.9875127529182977 0.4655028190420437 0.9902882207341515; 0.9999999999999939 0.9999999999999997 -0.9999999999299186; -0.9999999999999994 0.7451476278847972 0.9999999999999977; 0.9998281028043289 -0.8980026702187285 -0.06423846868117283; -0.9999997663654451 0.9999999997620758 -0.009583320205336456]
