nPsoRun,n_iter,S,fgbest,optDes
401,5286,300,0.7333664860160406,[-0.13301152508439526 -0.20165833414712236 0.07832485750720125; -0.5699021591862469 0.09489276189226761 -0.9999999999833618; 0.06962165671292452 -0.23954720655946352 0.0735939109386515; 0.9999986589860186 0.6397910490575569 0.5012150541850594; -0.7813846991034619 -0.9999995004035765 0.9999999567087509; 0.2223459483774966 0.8986608306908737 0.9999999988883249; -0.9999999971046553 0.8677995367504768 -0.5759788598047295; 0.22251862978937514 0.9999998463577923 -0.32719337061570575; 0.9999999954790104 -0.9905303463056384 0.8859110546084378; -0.9918354685679054 -0.9999999910364146 -0.6857119920731594; 0.9999999456559079 0.12629794928439345 -0.9999996772448304; 0.846187335423162 -1.0 -0.7413394768177399; -0.9999999959170027 0.6671233145793068 0.9943269160900348]
402,4246,300,0.7139860392997812,[0.8203817314396782 0.9999999999965101 -0.36533814869344444; -0.9237245235833008 0.9937935114374555 -0.9999999999960102; -0.9999999999982321 -0.3569548430634746 -0.004545246178473059; 0.9999999999999365 -0.9999999999998573 -0.9943853121957651; 0.10341302227065222 -0.05988001484714161 -0.039543453444462445; -0.561721384278054 -0.9999999999789444 -0.9384433847377347; -0.9443330467265244 0.9999999999997831 0.1174840267603864; 0.5155212283838246 0.21778256714984812 -0.9999999999996626; 0.9999999999078393 0.9694435473757611 0.9999999999987245; 0.9999999999994782 -0.6414646077884789 0.6909027120611669; -0.3617248946079717 0.4999931760913437 0.9999999999994208; -0.9999999999997597 -0.8561730571130536 0.9999999999906416; -0.046690679434666024 -1.0 0.6537333366482544]
403,2802,300,0.7147028827339889,[-0.04238272808329395 -0.04267365435284815 -0.04232459575237891; 0.3805743198925745 -0.9999981674188785 0.963871731726495; -0.9999999653078693 0.7985160085050287 -0.9999904790163351; 0.9999993799465589 -0.2735852513054485 0.5747642342301941; -0.9437457073137406 -0.8475493161798192 -0.9999980806140172; -0.99999997493247 -0.9999995291905663 0.9997865594717578; -0.9999999395178383 0.9999965773914443 0.9755059395881827; 0.9998539835431783 -0.9999460899226333 -0.9999946667643888; -0.01931361867845967 0.16941504788813053 0.9999976447004466; 0.094906839101954 0.9999998636907268 -0.4277600761264936; 0.7120823016944171 0.39501125550628474 -0.9999995627060814; 1.0 0.9999979763316497 0.6727243747347744; -0.7362409980077892 -0.5944917570311112 -0.01576255045023262]
404,2437,300,0.7074107190652748,[0.9999998265164656 0.9999986892673309 0.9996764713367006; 1.0 -0.058929224159306216 -0.9771593711819208; -0.9999999997426682 -0.9147945281568013 -0.9748742500939583; 0.8315365108076236 0.9999999747016783 -0.9999999911026844; -0.1570338133736186 0.8150688647113684 0.0510049717612825; 0.7488571029812862 -0.9922700351320122 1.0; -0.9999999399907481 0.9999998649963133 1.0; 0.9999999730875819 -0.7534249452760776 0.007639414110823977; 0.03636240835517245 0.14898653476148066 0.999999960842232; 0.41055127960655946 -1.0 -0.999999883547207; -1.0 0.8617094344913654 -0.9999986400709934; -0.9999996671129233 -0.8303466767533786 0.869130441121342; -0.05502400772933095 -0.0982536596894547 -0.05932556696375798]
405,2873,300,0.7052296297845494,[-0.9999997722827484 -0.9999999908705003 -0.048512464666111574; 0.9999999746458663 0.5675090275553544 0.4070444498556363; -0.7757778786639787 -0.5236935222428637 -0.9999999871532443; 0.4991531002750726 0.999999958179697 -0.9253128653537687; -0.05102462088629179 0.05328889610050589 0.054685666535346726; -0.022022354650285098 0.06900593308766831 0.04375926249788621; -0.9999999000410745 0.8855302242329781 0.8159744666867276; 0.4147114395575851 -0.9999987583981602 -0.49813909679750124; -0.6951321763325693 -0.6436776577115243 0.9999999992917951; 0.999999823775778 -0.22609766594069344 -0.9999168313063386; 0.8879243905228587 -0.9894517762652346 0.9406314243459503; 0.4007838944990544 0.9999991888576906 0.9999999996593371; -0.9999129482882455 0.999999922270943 -0.9996399933136668]
406,3726,300,0.718937087390342,[-0.5003851208147186 0.9999999648145407 0.9030777324480371; 0.9999999979381251 0.9999999981553103 -0.9985757477447148; 0.05288012339462728 0.16046507948611916 0.13597571130275724; -1.0 0.03523682413821395 -0.999999996852901; 0.999999995136229 0.9427780068693533 0.9999932377565159; 0.9999999980400454 -0.9965699118665943 1.0; -0.9972087897652169 0.9999999992174883 -0.22982731997653433; 0.18696905289713142 0.23969400213257758 -0.9999999978437746; 0.955410017480332 -0.1814130387391486 -0.039205229394952634; 0.9999999996421037 -0.9999999997295084 -0.9999999999999976; -0.9999999999836704 -0.019915846837968286 0.998970152017003; -0.3593946512177019 -0.9999999999788131 -0.47245488203855374; -0.52738101894758 -0.9999999923386204 0.9596346204956561]
407,2577,300,0.7391977998617996,[-0.7786487751285577 0.7982097696864642 -0.9999999999997639; 0.9999998125409695 0.7733508964394331 -0.9999999912924388; 0.9618603965149559 0.9999999890194896 0.5544395517697529; -0.9999999825531041 -0.3593290947608533 0.444613090892469; 0.0010556712022744025 -0.19774328850231626 -0.13718605952591337; -0.34734374435453585 0.9887727918818909 -0.12065269502138093; 0.6406211923932373 -0.8573556529516051 -0.9443955791660281; 0.11209745960496044 0.28242826200662363 0.9999999999260898; -0.9999993175103575 -0.9106135682585167 -0.9562194508144176; -0.33308301611769836 -0.9999999996532414 0.9992025607739261; 0.9996576489013453 0.01783976966305802 0.5310281072967398; -0.9999999984647137 0.976162725495053 0.9999930989430453; 0.999999999842666 -0.999999997444477 0.6360152286451999]
408,4151,300,0.7004312142839129,[-1.0 -0.9961290686585402 0.9999609050626986; 0.39467533952895456 -0.9999999938427129 0.9999999841232116; 0.8488140508878355 0.9999999222412466 -0.4030582815873808; -0.1652741928249092 -0.9999999925372234 -0.5606869799568811; 0.9999999410827192 -0.9999999996006401 -0.9972977829165698; 0.7373566807319543 0.10087610409744403 -0.9999999998654682; -0.9999999898740334 -0.6389990658727807 -0.7568836889979849; 0.9999999998018676 0.99999996074177 0.9999999636315512; -0.9999999461509753 0.7820706488586543 0.2639714113536957; 0.0441637268484155 -0.010594142972760167 -0.003474834604469187; 0.9999999696888728 -0.2179578581596889 0.38345777021333227; -0.3904788387013016 0.5225488756726546 0.9999997605985458; -0.6464654412593278 0.9839220556287067 -1.0]
409,4920,300,0.717430615007009,[0.9999999936355849 -0.9998254757746874 0.9689626237019011; 0.06301100806947715 0.041176793162000416 0.1747839656051904; -0.9999999995417149 0.6944383588421633 0.9999999996600912; -0.6461330620999499 -0.7113527395905559 0.9999999998838134; -0.2655231778649567 0.08990287221766836 -0.997924708781713; -0.9999999967609595 -0.8003385529947914 -0.0259721482839398; 0.16646625237552654 0.9999999944552668 -0.05395544172842831; 0.9463048488530341 0.9981396640824057 1.0; -0.75932846219921 -0.96965095337499 -0.9999999945963473; 0.999999998128257 0.9999999994308757 -0.9999999990311865; 0.9999983320072318 0.011246794808693911 -0.5505971128077859; 0.6784136839039301 -0.9999963880624971 -0.6837566855444062; -0.999999998557516 0.9999998290072012 -0.6470846287956076]
410,4143,300,0.7110391694064555,[0.9994268511123372 -0.9999999999489831 -0.9999722922407448; 0.02394520022504507 0.025664445718656236 -0.410391049708455; 0.16833890219891798 -0.9999999989789102 0.39037900399169434; -0.9999999999998811 -0.9999999971158738 0.0361500997194968; 0.47176772351622187 0.9999999991149705 0.9460244158358003; -0.9848664851185007 0.9999999999947735 -0.9175019387589137; 0.999999995536781 0.2998487289105859 -0.11418355250010931; 0.8551818998516478 0.999999983015749 -0.999999999904383; -1.0 0.999999999955484 0.9926524469812317; 0.9999999998430085 -0.5626104248692343 0.9910953442735562; -0.08738584904638359 0.1550199551325265 0.07809266847431037; -0.8836741596539293 -0.5926395759979669 0.9999999880257066; -0.8054241796478419 -0.6990084673040697 -0.9999999998818414]
411,5787,300,0.7201946264587348,[-1.0 -0.44171779840733144 0.026008999726283896; -0.9999999969445807 0.7575482962821997 0.9999999993922183; -0.8162917350265108 -0.9742767142492827 -0.9922645758479606; -0.050680959728284056 0.8289326710131371 0.1078849884248913; -0.9999999958428842 0.9527071784694542 -0.9279407883472482; 1.0 -0.01057816123824125 0.991383550283422; 0.79921350252116 -0.9999999982749979 0.7166486311065695; 0.9999999998372223 0.9936433273203423 -0.534631686458492; 0.9072303563270165 0.9999999961555964 0.9999999983041977; 0.0775687334160322 0.5579261363846381 -0.9999999996703095; -0.10048748728755102 -0.09022567358343857 0.0360336484925777; 0.9999999943995577 -0.6754147546199959 -0.888719327512092; -0.6005665475225073 -0.9242718296539831 0.9999999953270896]
412,2640,300,0.7122244059479542,[0.47049495097413774 -0.9913252463406361 0.999999793656526; 0.9576587981496452 -0.3919000973895432 -0.027943365289972405; -0.5245010837882361 0.9999999946793482 -0.003993468769301133; -0.9888710844684431 -0.9999978760576046 0.9600241898893147; -0.07787354637360769 0.9984893555821811 0.9999999996726565; -0.9414648958702535 -0.9999962839458603 -0.9743317351748902; -0.9999999939180457 0.9696712362074392 -0.9999999406379675; -0.04897163455291058 0.08362119086609233 -0.9913024378934245; 0.9886422837059001 0.9090815607234713 -0.9999999166743686; -0.04994954220569372 -0.024596310417373354 -0.0768914110542171; 0.9999993724389047 -0.9999999963922118 -0.9999993472099128; 0.9999999998696885 0.8191701830285789 0.9999988546908293; -0.9999991991235262 0.3179557368870827 0.9999847926492795]
413,2852,300,0.7093757107434933,[0.9999999292419317 -0.9999998949328255 0.9999999926907542; -0.10384349822893461 -0.06058781972913455 0.9673697726690719; 0.5918739552692505 0.8399421370249501 -0.9999994106368557; -0.9999997470901125 -0.48179826724602254 -0.9992584876102514; -0.9999999999269505 -0.9999996648434409 0.6774262943182213; 0.9910882413682777 0.9180662751265436 -0.14438949927878644; 0.9999999847704164 -0.17202681451330287 0.1120502101584666; 0.4824657758059764 -0.999999928259179 -0.9999996865341857; 0.019999685302737102 -0.9999978765861448 0.11019884828838436; -0.993937583050127 0.9047233077400298 -0.8378955888252083; 0.6175708191157835 0.9999991310404417 0.999999934624105; -0.19879474786997436 0.15163824886965785 -0.059098089194374814; -0.9999941905284637 0.9999957044379029 0.9691950552794306]
414,5370,300,0.7208530845675226,[0.9170739128835838 0.19388949511566633 -0.11140889371587048; -0.17795812870188374 -0.06474821567358874 0.0037873882422858217; 0.582687564045205 0.9999999999196436 -0.9852820438032627; 1.0 -0.9999962916853639 -0.9999999999790976; 0.6121914800760326 -0.9999999989080295 0.026416442304720754; -0.9999999857111483 -0.9999274687288495 -0.9345280794611373; 0.011803376405949756 -0.13902849686155572 -0.9999999999647396; -0.9999999999539334 0.9999999999974735 -0.7200302438696035; 0.6353116555865063 -0.6868309308730001 0.999999999979697; -0.9999999999961304 0.6956373679074364 0.7591100179685564; 0.9999999956011468 0.8175083846395029 0.9789006148263388; -0.9668031120137102 -0.9999999999900844 0.9984708781318207; -0.0021754666774532706 0.9999999999640337 0.8709966675602101]
415,4286,300,0.7312579970901971,[-0.999999999789033 -0.7473262748519424 0.9504084331916252; -0.9999999953524716 -0.9999999993898536 -0.907438194831667; -0.9999999997817333 0.6330314108372007 -1.0; -0.2880300649189812 0.9999999999354655 -0.12079023685286695; 0.08839598927329698 0.12788661741049184 0.5355139167875905; 0.07894826613118498 -0.9999999993616142 0.9941521333739403; -0.6725120139143762 -0.232188216011394 -0.06353741428333462; -0.999999996012238 0.9999999954692822 0.9999999945728395; 0.8249698299227931 -0.9985073881823595 -0.9676310106980884; 0.9999999992858568 -0.6831844514516917 0.6144771488141108; 0.9999999967971123 0.9279100079791104 -0.34738959027041816; 0.20497973938619796 0.3129187296103404 -0.9999999964160668; 0.9839649707834749 0.8775069060002103 0.9999999999999882]
416,755,300,0.7389543997232447,[0.9999994926440584 0.24426670451803606 0.16632775356133522; -0.8348785801893458 0.9997324679071752 -0.9636262615275959; -0.9983440794291014 0.0022908277776354426 -0.9998339132767431; -0.9999768196965402 0.9412427993271891 0.6793142304968272; 0.868308282415055 -0.9620889902902255 -0.9990999121279012; 0.9997833077537301 -0.8306902266585352 0.9973055863266165; 0.9975083123558712 0.8479766533144248 -0.9991991466920882; 0.44718450583891584 0.999980635435335 0.9984537642710591; -0.07501245960262806 -0.2653502128571127 0.9999870934727706; -0.9997719758754646 -0.9539527317413825 0.839270143302476; -0.08081918474285686 0.08759134846765435 -0.05803992019143472; 0.13791983433217284 -0.986786560247166 -0.12215643702395632; -0.9516343547270131 -0.999956992939132 -0.9999762907241864]
417,1630,300,0.7246462415718644,[-0.7419838156693265 -0.9112423998669045 -0.921962866511715; 0.9999855752337036 0.9999892845754829 0.9999831032998413; -0.2364360801124013 -0.1530199761621902 -0.06568395787577683; -1.0 -0.9999982736766913 0.6725862345916226; -0.011743851482321172 0.9998066575458532 0.15431750377156944; -0.9995209442841195 0.9998421161512584 0.9499058100443714; 0.8985964022024485 -0.8814458168790441 -1.0; 0.04544008369143408 0.9998674016944652 -0.9999592721339348; -0.01785456051361473 -0.9999344223645177 0.9999714267188705; 0.07406350639746652 0.057476408329219485 0.9960660093219944; 1.0 0.3192448053089039 -0.11721862577609918; 0.9998428521066809 -0.9998205328983366 0.455370451433523; -0.9999966263058016 0.4323664511178381 -0.8675260828677365]
418,1986,300,0.7178798047180351,[-0.06203334525156277 -0.04713196562756296 0.0572711979386242; 0.044447251616807015 0.905435201554429 -0.14059535908747678; -0.9999997861739905 0.9294764149297581 -0.9999990595139073; 0.9999971677688134 -0.9672138932719858 -0.2859746438602008; -0.9996297252288817 0.020268002628097116 0.9999992083048924; 0.24615194001787438 -0.6047811317470034 -0.9999928487842529; 0.99976999674666 0.9966053253372175 -0.9998830831625509; 0.9975860503656195 0.9999132944224105 1.0; -0.9938103142359956 0.9999793832866273 0.6707214435242286; 0.9999843900675349 0.24994761239581137 0.06221823333534175; 0.5105817096179304 -0.8147455521244716 0.9998871675453617; -0.9938065679033867 -0.9999993928558942 0.7808649742489852; -1.0 -0.8180298631227403 -0.9421344836940445]
419,3403,300,0.6966085823146999,[0.2817080115373951 -0.9999999976427091 0.9544389739664766; -0.06833052951695646 -0.9999999918369642 -0.8264382696836575; -0.9999999976372821 -0.5258353523064313 -0.44564161265074836; 0.8593373920073809 0.999999999508982 -0.0656073847169729; 0.020786115605962798 -0.010701077636446097 -0.0485584102219244; -0.9999999991635852 0.9998409827803693 -0.9999999909550507; 0.9999999910587403 -0.890450325210889 -0.9999999905261436; 0.9999999663069675 0.9331365258967562 0.9999999977885382; 0.5031861377844488 0.4956279130606319 -1.0; 0.999999988833276 -0.3090671224377166 0.3869071534446792; -0.8804243686712611 0.9999999912311794 0.3273724915321289; -0.9999999947981751 -0.9968356347374094 0.9999999793132494; -0.3177080001576334 0.4305526557731556 0.999999998561785]
420,1394,300,0.7205200170732736,[0.7238374981691292 0.7673164603094211 1.0; 1.0 0.7115906820612502 -0.040312093758527734; 0.6966733603197832 0.9994190488544792 -0.9999928533097057; -0.9999564492818924 0.7612705199128865 -0.7308973241580862; -0.7451939452059808 0.9999960718239651 0.8930432680464359; 0.9999156741699808 -0.8929007019221962 -0.9998224843472702; -1.0 -0.999737468670899 -0.9993093880023586; -0.9999834428961567 -0.07270509518233938 0.878625567984044; -0.6650091368806957 -1.0 0.9976477535533147; 0.09332677880379525 0.0196652368483259 0.03649297124126175; -0.10151105682527208 -0.9999793439524545 -0.110946192723288; 0.009121802285511094 -0.1520415359449651 -0.9999243716223417; 1.0 -0.9750097142463318 0.9330172681362183]
421,2901,300,0.7474482749175901,[-0.6139007713636043 -0.0682662093655843 0.15998881975222506; -0.048103892061076535 -0.008874600831192396 0.9999964345073821; 0.9999960255624374 -1.0 0.9971766677637193; -0.9999999729084608 -0.9999992082914767 -0.8786591451798527; 0.18326136999005083 -0.8295393568437168 -0.16228110540751528; -0.9999814005671249 0.23266764406352192 -0.9999996911056533; 0.40635106798647097 0.8964043364027201 -1.0; 0.9664148501959181 0.7205030840010237 0.9996934088893752; 0.9999947790477396 0.6207130584820776 -0.25151206258031483; 0.9999999951356124 -0.7695137937857144 -0.9938244251377015; -0.999985569878042 0.9705839790513455 0.9999945122628257; -0.6722627469447892 0.9999999902122856 -0.5207390748112116; -0.9999946678174267 -0.9999763113588757 0.9999693207479183]
422,2410,300,0.7173631100732704,[1.0 0.5050730794018642 -0.1841582194973722; -0.05412202948791127 -0.06412126698128537 -0.11278175587213692; -0.9984700987372915 -0.07644550354781807 -0.6216689495508974; -1.0 0.9999999672072212 -0.9999999999783094; -0.05515859931339121 0.999999986335501 0.12536749633877584; 0.9597949767092077 -0.9506711994557742 -0.9999999999006158; 0.49121034169567496 0.7954419572493063 -0.999999994957713; -0.9999997495303669 -0.999999999579662 0.9957441632858037; -0.8876627320905527 -0.9999999747843248 -0.8303707006759555; 0.5414789264762596 -0.9999999785660847 0.6044724179986719; -0.999999999587127 0.9144971078532598 0.9999997769886257; 0.9934436841436698 0.7273993294881732 1.0; 0.10902826253349104 -0.1457492887135992 0.9999996174264804]
