nPsoRun,n_iter,S,fgbest,optDes
201,1643,300,0.6289087864596137,[-0.05327086576234645 0.8755168571718831; -0.9999999999969111 -0.999999999999209; -0.0122143684299198 -0.9284233910575366; 0.035465593480701676 -0.034047543052371475; 0.995767843252259 0.05045410980242802; 0.99999999996784 -0.9999999998339799; -0.9315134614953843 0.004469259973827956; 0.9999999999185848 0.9999999999952406; -0.9999999999635706 1.0]
202,1213,300,0.6282336235693146,[0.025640181846880168 -0.9878960514753247; 0.05360351039351937 0.9945894575827352; -0.9140163167592391 0.010104551704691352; -0.9999999919615732 0.9999999127983661; -0.9999999252121924 -0.999998673382696; 0.9999999932667943 -0.9999999964754055; -0.05080988945824399 0.005602570885334434; 0.8410070899843066 -0.01815858489421595; 0.999999936295346 0.9999999992070121]
203,1132,300,0.6282978851556412,[0.9999999815480055 -0.9999987755319671; 0.03262646728563695 -0.9903664520620962; 0.9999991835913403 0.9999996079581219; -0.9117969438022676 0.004928097245824566; 0.8947870586002119 0.05178237792066223; -0.999999903272551 -0.9999975105344446; -0.01001704023247372 -0.03236121352204566; -0.015846328382937896 0.9331497502696532; -0.9999999674283139 0.9999999991455943]
204,611,300,0.6283000429457899,[0.047572634893768416 0.003102913599829116; -0.9999325549018377 0.9999923314262816; -1.0 -0.9999954264260191; -0.04219451479687118 0.9971350799923931; 0.9108636222876296 -0.0005935204820273109; 1.0 -1.0; -0.834724358660099 0.001383766609771162; 0.999999993956498 0.9999637845055428; -0.04396137802982044 -0.9965839884383338]
205,1421,300,0.6280180388105391,[0.9999999999459336 -0.9999999999761583; -0.9194182334172581 -0.029752005195812996; 0.03324891925569733 -0.9543484999648028; 0.9999999998977702 0.9999999999991909; 0.8741975204397262 -0.0016819459421758929; 0.007878868874133228 0.9842881132821075; -0.999999999989103 -0.9999999999890615; -0.04850127935208344 0.008399827239252894; -0.99999999998965 0.9999999999619522]
206,1104,300,0.627771451588343,[0.026780468753484107 0.9940840353300412; -0.9999991409376568 0.9999992231032431; -0.04520859611470094 -0.9876281494327532; -0.9999989530115596 -0.9999999336695983; 0.9999998900345316 1.0; 0.012827481640239063 -0.018787398219610243; 0.9999999999999675 -0.9999999356058539; 0.8849195024642171 -0.04355834354301555; -0.868041485468224 0.029882179888001938]
207,1074,300,0.6281535257568512,[-0.03271128547000973 -0.010408419430876475; 0.9999999995806581 -0.9999997797921348; 0.8490268958198263 0.047294648380388306; -0.8878213891702813 -0.04792851126722172; -0.0264261792174502 0.9999808871310538; -0.9999999998339727 0.9999999993862375; 0.9999999999163436 1.0; 0.06633187477383977 -0.9991579509862584; -0.9999999999999991 -1.0]
208,1514,300,0.6293179909810204,[0.9227816835213128 0.021377977308189914; 0.9999999981284852 -1.0; 0.9999999993848792 0.9999999962179212; -0.080196290400057 0.9999995304293959; 0.05977722645500023 0.0169119224867171; -0.9999999773374137 -0.9999999967536408; -0.817520620690451 -0.02056654286142725; -0.9999999771736194 0.9999999744085222; -0.0404222355311116 -1.0]
209,565,300,0.6279686878034754,[0.005832028692741388 -0.9026791973153812; -0.9999553958260795 -0.9999741648766992; -0.9992897218251093 0.035934242443159146; 1.0 -0.9999092340975045; 0.015080300115204026 -0.02729464234709276; 0.9998784269084077 0.9999152958071541; -0.9998773771784076 0.999842870192344; 0.9980675462062325 0.04022057320332368; 0.0016649421841927726 0.8396075998506768]
210,1738,300,0.6285164852301435,[0.9999999999999886 0.9999999999570152; 0.9999999999868906 -0.9999999999866969; 0.04114461794096003 -0.8351005861395607; -0.012647460649312015 0.037213495698015964; -0.03799386661827061 0.9037968889642038; -0.9999999999960556 -0.9999999999966543; -0.9999999999960663 0.9999999999997042; -0.9995167331886796 -0.07773199076995126; 0.9988668584380863 -0.0014835999132502007]
211,481,300,0.6299620319229865,[0.9990893044906295 -0.9999967171000473; -0.036811272768333736 -0.8924534691621377; -0.02619301398075317 0.979663827768819; -0.8957367684876777 -0.03618470234246574; -0.9999894100361724 0.9999419042028326; 0.9999981482435144 0.9999976145809312; 0.05996398251217501 0.04359772069407537; 0.9627630265067086 -0.05598817310220976; -0.9999875710314274 -0.9999474086331661]
212,1436,300,0.6271496507391061,[0.017767235839724758 0.004949923419760091; 0.015460890695591338 0.873394464333424; -0.9999999999999803 0.999999999716643; 0.999999999999956 -0.015615800432671677; -0.008888912054042457 -0.8666907431410058; 0.999999998098012 -0.9999999973615866; -1.0 -0.9999999436555632; -0.9994335835204667 0.008250079673705332; 1.0 0.9999999998217175]
213,1422,300,0.6279171321675573,[0.9999999999921428 -0.9999999999979977; 0.00833054647283437 0.0031809919119414835; -0.9999999999998537 -1.0; -0.8708183519759317 -0.04835232925049362; -0.04280971813600723 0.9999333922141012; 1.0 0.9999999999993605; 0.05156911304020012 -0.9975032096573753; -0.9999999999999539 1.0; 0.867008067062079 0.048052795786206706]
214,933,300,0.6310331201779862,[0.10879226589598431 -0.9994316294303176; 0.9999948305907426 -0.9999976028731778; 0.8234538682095092 0.053917200343457795; 0.029660463173553857 0.9707962614892286; -0.9999273426404909 -1.0; -0.9409634941430083 -0.024018966531816677; 0.9999822232767888 0.9999993561948933; -0.04439534832866056 -0.04222212893849934; -0.999314643567837 0.9999191932114463]
215,1247,300,0.6309537500152814,[0.05059643924351144 -0.05125398369628964; 0.9979209544043492 0.005117387506669225; 0.02381094304385704 0.8581693800127422; 0.9999986786199212 0.9999999390899882; -0.999999999878803 -0.9999999270973198; 0.9998817951812456 -0.9999983757047174; -0.923122636581684 0.0982500515518183; -0.9999751290367503 0.9999932167834195; -0.08243627953436433 -0.9493201425212611]
216,1364,300,0.6275499815574376,[0.9999999999999966 -0.9999999999999191; 0.9928604335707447 0.044579377061991395; -0.9999999999999964 -0.9999999999999886; 1.0 0.9999999999999962; 0.032578690314634416 -0.8847230963450845; -0.999999999999991 0.9999999999998226; -0.002902088682730437 -0.011532002065470557; -0.999547996118495 -0.014798977936148632; -0.028420509189697733 0.8598149530279682]
217,1480,300,0.6283172277559037,[-0.999999999998504 -0.9999999999899988; -0.07138470150551843 0.9973378198873049; -0.999999999993938 0.9999999999984035; 0.04053047706897735 0.007443640136844161; 1.0 -0.9999999999999942; 0.8954645301547355 0.04542927063515128; 0.9999999999984439 1.0; -0.8443711933974285 -0.046698205628484896; 0.017970769464482034 -0.9987377688981397]
218,1547,300,0.6277178361115687,[-0.9999999999985181 0.9999999999977865; 0.9999999999998826 0.9999999999939275; 0.02947235791524611 -0.9998410426576614; -0.8997849436198657 0.005081105357485491; 0.8409056294011377 -0.004038738186231101; 0.9999999999983723 -0.9999999999966092; -0.9999999999999865 -1.0; 0.038308791663026975 0.9994594074794364; -0.03379645503187446 0.003278946532483421]
219,1190,300,0.6278436557596557,[0.05658500351657556 0.9999625404262259; -0.03318669606311314 0.017016871254889675; -0.8917758429985603 0.034535726726411545; -1.0 0.9999999999999977; 0.8466036086033236 -0.03145204125353008; 0.9999999999857264 0.9999999999923418; -0.007699886277889822 -0.9999097707383443; 0.9999999999986345 -0.9999999999865097; -0.9999999999995738 -0.9999999999885769]
220,1308,300,0.6290791085062963,[-0.04066508410518537 0.9272000916229627; 0.9999999901181308 1.0; 0.9999999994960934 -0.017970344106892605; -0.9999999135791919 1.0; -0.9607624011027931 -0.07026052806709826; 0.9999999982130418 -1.0; -1.0 -1.0; 0.01934266533144862 -0.8465780542424741; 0.04584136439310264 0.05307384544778323]
221,489,300,0.6306524109616115,[-0.9992902548218583 0.09815244162967021; 0.9993528956916649 1.0; -0.021633222784459186 -0.9329017606519245; 0.03625279423404574 0.8069040351700791; 0.013542829627249606 -0.06796697846333541; 0.9997122191332355 -1.0; -0.9996112877136616 1.0; -1.0 -0.9994468275149859; 0.9999396500394017 0.04639590151008864]
222,813,300,0.631314430682927,[-0.09871393980005368 -1.0; -0.05587284509115746 0.9657939080154584; 0.07064039235155788 -0.03688476209438605; -1.0 -1.0; 0.9536382550414159 -0.0036528116252070417; 0.999975672318506 -0.9999998146065675; 0.9999646725332406 1.0; -0.8171992809366373 0.03558791102225549; -1.0 0.9999977875545322]
223,1561,300,0.6281648831819495,[-0.9999999989680916 0.9999999904459194; -0.9999999999986754 -0.9999999895146434; 0.9999999956553123 0.9999999985516798; 0.041763773532359987 -0.9873449376182095; -0.052880888508976785 0.9989892687022877; -0.8719171218424182 -0.04663155663542113; 0.8758052169897627 0.04951769949515097; 0.9999999999275819 -0.9999999826840373; -0.012730009011680716 0.04167311012908822]
224,1077,300,0.6275568221236641,[0.014610576612251262 -0.019442908508039574; 0.9987914755258509 0.03745105956012826; -0.0057967646375705 0.8469315099307213; -0.9999720061414953 0.0199602071650984; 0.011977896754056012 -0.8939556748640067; -1.0 -1.0; 1.0 1.0; -0.9999998630870205 0.999999999941194; 0.9999999999817575 -0.999999999989912]
225,1468,300,0.6290317202629997,[0.9999764265723418 -0.9999997166836969; -0.9999999999949949 0.999999999567251; 0.05028964484494003 0.8976793889413566; -1.0 -0.9999994031171406; -0.9695015960869277 0.04295277526641395; 0.9997016874576611 -0.0683946169499377; -0.061341520732469006 -0.8645916107385685; 0.0639298537707553 0.04606345068072441; 0.9999999890540746 0.999999839220979]
226,1274,300,0.6288324267988528,[0.9999999903142089 -0.9999965048802885; -0.9996376164205325 0.04604425044245359; -0.9999943760107165 -0.9999932322474713; -0.00517973756875175 -0.9118133559348184; 0.9999319024474125 0.031216591800065596; -0.999999554799107 0.9999923395049527; 0.0104578831557308 0.8290726569633486; 0.9998546231253659 0.9999999892098203; 0.010843109760115368 -0.09074493855290483]
227,1358,300,0.629066355878911,[0.9999977154177006 -0.9999994824481563; 0.08628737942405514 0.9999159375708733; -0.999996974250572 0.9999996012908358; -0.04798938951764112 -0.020264071523217807; 0.0072809200503266185 -0.9999906436160809; -0.9103762330534408 0.03298373600221661; -0.9999956230608797 -1.0; 0.827404256344574 -0.0509308281884619; 1.0 0.9999999887689867]
228,1364,300,0.6290590672166453,[-0.9201116650296292 -0.015995643323863287; 1.0 1.0; 0.8209486611999799 0.020703816134831333; 0.999999998978851 -0.9999999964647842; -0.05118771136604413 -0.00023775704723197675; -0.9999999989806684 1.0; 0.04071135742589324 0.9996118252135482; -0.9999999999179281 -0.9999999985869255; 0.07502171683639121 -0.9992797838239509]
229,1310,300,0.6678183269355958,[-0.8228337072273224 1.0; 0.03505618882724353 -0.9999999997571267; -1.0 0.06059260926639986; 0.04379757832366954 0.02529196467100386; 0.0017024833730673028 0.0820155633335515; 0.9999999991218032 -0.9911245627942219; 1.0 0.2872230002701608; 0.38526243895645035 0.9999999999605531; -0.9999999916704282 -0.9999999977614175]
230,1435,300,0.6294668435188369,[-0.9967179777709692 -0.0738665327259191; -0.0775629800807762 0.862735473988908; 0.9999999946539198 -0.9999999493075573; 0.08249728054928687 -0.8710063973554795; -0.9999999990232619 0.9999999920909378; 0.9999998781751229 0.999999920984481; -0.999999999399099 -0.9999999998227446; 0.01710652462366555 -0.00603755163749202; 0.9970244080039568 0.08306847587273715]
231,751,300,0.6282697222339224,[0.9862258640200903 0.06970776576248254; 0.9999999844877044 -1.0; -1.0 1.0; 0.999999116034678 0.9999999484483217; -0.9978931001381192 -0.011492949006486348; -0.03865904518064464 0.8503946796303878; -0.0009330709653150518 -0.02400892330807052; -1.0 -1.0; 0.045727025001184377 -0.8998864553289831]
232,1426,300,0.6278270687324579,[0.9999999999964191 -0.9999999999999973; 0.009793058779193202 0.8713248750816257; -1.0 0.9999999999982377; -0.9999999999996296 -0.9999999999975484; 0.9580738387024628 0.020952691996166443; 1.0 0.9999999997320757; -0.04243329709047832 -0.03315340083450752; -0.9996850261804424 0.012295236893054659; 0.021147354713766293 -0.9056942126170295]
233,1675,300,0.6281536113465865,[0.021319087066891142 0.043082409788341124; 0.9998884061230873 -0.06248847665592275; 0.026934598609143903 0.9037586662237066; 0.9999999999990846 -0.9999999999999996; -0.03076889427245542 -0.8412782179223188; -0.9928912483213485 -0.005807787122689422; 0.9999999999999889 0.999999999999861; -0.9999999999982552 0.9999999999998027; -0.999999999999552 -1.0]
234,1122,300,0.6366329327470223,[0.9999975504615346 0.9999997786656205; -0.9999819405607486 0.1284806680569347; 0.9810134759468762 0.110996053338268; -0.9999335928953508 1.0; 0.9999863831856091 -0.9999987807442817; 0.024197528392284458 0.7707861259183894; 0.005936300457629602 -0.9917012443281756; -0.9999966293445539 -1.0; 0.0007187709806354217 -0.1392272612166869]
235,1032,300,0.628517947378775,[0.012870338711681768 -0.9999998211289755; -0.9097455197681747 0.028139976753641043; 0.8323295484739738 -0.03281251248474835; -0.9999999924086929 -0.999999999998984; -0.05578981928547579 -0.0059809500858257775; 0.9999999942532733 0.9999999159550187; 0.07065621685997883 0.9965133976559849; -0.9999999653503193 0.9999999993997465; 0.9999999402283852 -0.9999999535998004]
236,2413,300,0.6283139676443972,[0.036972350254043676 0.9343028566580762; 0.9999999999668793 0.9999999938352299; -0.041185424243834146 -0.9089596690216132; -0.9999999997260967 1.0; -0.9436549417321467 0.03264330703570902; -0.02128057249035236 0.04673624257242086; 0.9391778514052493 -0.0452157453289409; -0.9999999998564909 -0.9999999979574988; 0.9999999986676742 -1.0]
237,1619,300,0.6274035752912827,[0.008459622818887087 0.008429701970505995; -0.9983545482404672 -0.011126885967830881; -0.9999999999992296 -0.9999999999997016; -0.9999999999999002 0.9999999999999994; 0.01255479386234903 0.8884794933451046; 0.9999457369266447 -0.035482678945827587; 0.9999999999998787 1.0; -0.012255386461351967 -0.8525175403331586; 0.9999999999994308 -0.9999999999999176]
238,1157,300,0.6290339283953471,[-0.8213841050814588 0.022500157482572548; 0.9197289210898214 -0.020718679638298414; -0.9999999454638269 -0.9999996719182093; -0.07565557429589373 -0.9992199269643824; -0.03481740930213433 0.9996851477510126; 0.9999999429909977 0.9999999663559304; 0.061132455578314246 -0.008452737334365532; -0.9999999031197483 0.9999998089547243; 0.9999980538018939 -0.9999997982412003]
239,2558,300,0.629257104537165,[0.9999999999985967 0.9999999999984058; 0.09191238139816349 -0.9972849806974385; -0.9154400898423801 -0.04057123828899279; -0.9999999999996394 -0.9999999999998043; -0.0024272105246257126 0.9871283043252519; -0.049834003682934266 -0.013951740649476093; 0.9999999999885251 -0.9999999992739205; 0.8341670897130533 0.05664523086508662; -0.9999999999999153 1.0]
240,806,300,0.6299906349631418,[0.9999749094569885 0.9997918821966024; -0.027959412027960744 0.034656462074281504; -0.9999975746237868 -0.023093165050144304; 0.04179747705625356 0.9305687939062514; -0.9999957516762911 0.9999990552546075; 0.9390896677772185 -0.04638363516214709; 0.014645475473099084 -0.8663420711172102; -0.9999360135668166 -0.999653417314502; 0.9995218549152391 -1.0]
241,1512,300,0.6275052608020872,[-0.9999999999999911 0.9999999999980538; 0.9999999999361141 -0.9999999999963318; -0.9999999999971272 -0.9999999999999686; 0.010722626349432359 0.006286269228335615; 0.9999999999993165 0.9999999999983966; 0.0011022204498866476 0.9230634492098528; -0.9480582853252935 -0.008802184496010496; -0.00026250948626114183 -0.9066030731906072; 0.9510486921187766 -0.010315777181830911]
242,1909,300,0.6282840736487213,[0.0471632599752758 -0.9848457087324489; -0.999999999999997 0.9999999999999768; 0.893863033269089 0.054861229057822314; -0.04125148297486294 0.9543742595405358; 0.010990277364518047 -0.03861423108513543; -0.8954817782912169 -0.034343105699413755; 0.9999999999961295 -0.9999999999999319; 0.9999999999999947 0.9999999999853426; -0.9999999999995878 -1.0]
243,1221,300,0.6276896629569012,[1.0 0.9999995210598118; 0.024215374665948794 -0.8458280467633612; 0.9991550810477712 -0.008524799236823847; -1.0 0.9999999998431665; -0.9999999999999463 -1.0; -0.9991070802666745 -0.0485993415040993; 1.0 -1.0; 0.009522804522044041 0.026025440477580465; -0.017383546999022236 0.8948997995748201]
244,532,300,0.6364065889523427,[0.09070657225771166 0.961990816307831; -0.1607544833357922 -0.04300289801508029; 0.9999947807799111 -0.9999999999985177; -0.9999846961287391 0.9999955339643581; 0.7824179248463277 0.03644867333373676; -1.0 0.002239744743320661; 0.9999620444138125 0.9999289390223972; -0.9999332774307227 -0.9999976311598171; 0.13150387191502833 -0.999404486386007]
245,246,300,0.6284931788076414,[0.03363487183899168 0.014439759087983894; 0.03841276715742919 0.8665321217503191; -0.9996835450309401 -0.9990289590617489; 0.9999387940610345 -0.9997513010017969; -0.020719861443300954 -0.871905735547726; -0.9998291928244658 0.03503755794562397; 0.9985979100922611 0.9989887107131515; -0.9995649736001988 0.997667941811575; 0.9985130006536035 -0.021603993820823366]
