nPsoRun,n_iter,S,fgbest,optDes
286,4633,300,1.5386226154289746,[0.9999999996078399 0.8859818665727853 -0.6911630788136573; -0.9584101675123369 0.571779370967327 0.9999999993672379; 0.3670967956008171 -0.9999997532301566 -0.9999487396768529; 0.9993023816338288 0.9744657111248164 0.9999866609485084; -0.999999987863094 -0.04479455369293182 -0.17194401971870046; 0.9999998990086112 -0.9694023407890168 -0.05696332485252764; -0.6731714677418404 -0.999999993662214 0.3787397916243941; 0.5242654872028417 -0.6574783310724263 0.9997983816365733; -0.4100041362511478 0.9997957742517259 0.2608024242922977; -0.6779349501447912 0.9994967876241492 -0.9999999993250698; 0.20537821633487188 0.10840225633633473 -0.5020394266988214]
287,696,300,1.568334340451138,[0.38667905401507324 -0.1101130320473534 0.05002821729696628; 0.999690555333989 -0.9873937370770582 -0.9341249911316047; -0.4225326062103916 -0.8336204463616058 -0.610447975888582; -0.8725085643144163 0.7329699137691672 0.6419866765695221; 0.1327574481410595 0.37672143352531506 -0.9994083097324709; -0.9961330977358631 -0.9160956690399374 0.9652486150092489; 0.7269041880567874 -0.7745748103184668 0.875810986514516; -0.18532077789784937 0.9999141931792479 -0.5181978789147106; -0.9994493392860896 0.07597910467248957 -0.9978758100787808; 0.9856513714029016 0.8287779394080669 0.12360706068276507; 0.5389163634266161 0.9207052096519867 0.9990808763272649]
288,2103,300,1.7104997634240846,[-0.7579638489663503 -0.05876874219228833 0.29121385778056724; -0.3071778828435263 -0.7731346354025909 -0.32491704414469325; -0.8186299925072046 0.9924338063721072 -0.6305049955025206; -0.9999999201822549 -0.8958056758155182 -0.9998092983358294; -0.5735149119404471 0.999999315360374 0.9999999797859755; 0.12325135960902021 0.3918564043705725 -0.9988260937018163; -0.9999998336697077 -0.868966983059058 0.9999955024518928; 0.7451088826953132 -0.999999403845702 0.7815213618790083; 0.9999879047880981 -0.12914336679099753 -0.84179825837602; 0.6024552995466526 0.5803013027891765 0.9609059991568295; 0.9982996093222171 0.9999950962657984 -0.3371321819212617]
289,3847,300,1.649545222465454,[0.9687828973838429 -0.21661095834335678 -0.999998732054588; -0.8966166239316372 -0.7716384870720062 -0.9974030028518802; -0.09581152105184185 -0.08267597034885117 0.5811767681393991; -0.9182907688872762 0.2278540609820178 -0.020867046671500904; 0.11317276578991595 -0.997051090494649 -0.33198976494074056; 0.9403919975981202 0.9999292913281164 -0.763577086026155; 0.9999999944136172 -0.9999792796084522 0.5835466781095192; -1.0 0.9999655701737993 0.8478404510416003; 0.9915966471635577 0.9707935550135506 0.9774858459978737; -0.47162405829668275 0.999801164895186 -0.9999229443485667; -0.9313256146865019 -0.9051465736807017 0.9999999408079562]
290,3645,300,1.6698564825664581,[-0.8325980922941745 -0.9999999123090075 0.13162904579620266; 0.7037974563002308 -0.3574103003711566 -0.01240695404649034; -0.07123974253703809 0.9875425793630195 0.999997380430865; -0.08946568810422158 0.999632787925248 -0.3011573782058847; -0.9999577847183424 0.16212633482911187 0.6693286945371336; 0.34728083414002703 -0.8299032245108984 0.9999999899246537; 0.9999794482466056 -0.9999999815161963 -0.9991461216714512; 0.9999999890867476 0.9999997146983761 0.27975399763163766; -0.9999996031618036 0.9225446183204483 -0.966656122655016; 0.717284952471575 0.2800161155358847 -0.9999999971690281; -0.5445981409391413 -0.2521198821876677 -0.8589949801832918]
291,2609,300,1.5319684980726112,[-0.9894668190058794 0.38737311365172933 0.9573316412349838; 0.9999979958877336 0.6621006921541257 -0.5684942660461613; 0.996630493322508 -0.8019554022982162 0.8319650421209951; 0.29273104075198736 0.1811825714467256 -0.9999999975425441; -0.9999917576396017 0.9977156815814555 -0.9967783430230239; 0.35751024607431453 0.9999435564577887 -0.05651958690357271; -0.4353897327163045 -0.9999911734749688 1.0; 0.7541068383971453 -0.9999998054002079 -0.9274903589494159; -0.41555786454707533 -0.032156785179958035 0.07488209492062102; 0.8230720894949695 0.8726297291467658 0.9999995017453542; -0.9975549098604063 -0.9996216648576796 -0.287392024368291]
292,2836,300,1.5346848527485308,[-0.9967736264537294 0.5184006337221797 0.9286679113267167; 0.9999998853488824 0.49120353581481163 -0.5828883961339694; 0.6461736820242205 0.7700151551372442 0.9999999956989816; -0.4181045222348796 0.11107508706709172 -0.006302414190240143; 0.3351945252728594 0.14554156055098363 -0.9999999356187946; 0.6033131963491718 -0.9999976971864041 -0.844588070989663; 0.8407436821427696 -0.785822555018398 0.7911336023563089; 0.31320451963420065 0.9999999494047197 -0.06882147536007871; -0.9998406739871258 -0.8034605153974692 -0.37895152540299704; -0.5514867864535632 -0.9999998534519562 0.9999864546464909; -0.9999996918827109 0.9999547767580456 -0.9999847078058082]
293,6060,300,1.8002081014408409,[0.15507112751253382 0.9999940778890641 0.4951103276864547; 0.9716928275618979 -0.7175041027665224 0.7755463247551452; -0.16273930682462526 -0.9999999997938063 -0.35417614941808045; -0.9896139614917958 -0.04095679924848455 -0.43739819260881463; -0.24343156526246046 -0.2862734289029382 0.7593292781510792; -0.9999999999994541 0.9999999996392352 0.7278582564775236; 0.9998426898349887 0.3912866021631448 -0.2992947376809333; -0.9999999834461439 -0.9999999999802076 0.9999999990999081; 0.6512556211498153 -0.1911442144543107 -0.9999999999239465; -0.7002665890222342 0.9768573891393595 -0.9939578988594336; 0.9999999992092695 0.9804288516406863 0.9999999995848495]
294,3985,300,1.592215544509387,[0.17184979297915262 0.8773278531011552 0.9999999999167618; 0.9999990866638454 0.9999999999103761 -0.9999959403329607; 0.1642092384307262 0.9982331007938152 -0.2555755384498344; 0.9999798721704461 0.11277964645129412 0.5581523314289679; 0.8830222120630332 -0.9999987268910671 -0.113671079418715; -0.9999824008905082 -0.9999999569646177 -0.9999921883470726; -0.9999999983181365 0.9868003607689174 0.46785336608408257; -0.7235527971553758 0.4561570169982927 -0.9999984098211934; 0.5072705081343021 -0.11879223015426543 -0.9409227565377687; -0.29674648353356925 -0.9996863168432427 0.999999242550346; -0.6745309791529454 -0.45229923290864893 0.057018961088039326]
295,3706,300,1.5108900894856294,[0.9155823001113023 -0.9999719896045127 0.7008370839542384; 0.6510222706475137 -0.999995155228781 -0.9997685593104848; -0.444985879892671 0.34031949509015785 0.9981957427666824; -0.8710601514323615 -0.7196508448485545 -0.6896176153894112; -0.1205194878800581 0.9989329658259742 -0.14533173895836954; -0.9165124132658308 -0.9999994422350093 0.9535312933586916; -0.2989965519647464 0.7313461529570835 -0.9999999997782539; 0.9999959683393309 0.9940932833898554 0.978877614879663; 0.3591237520173352 -0.10911092367030596 0.14540865773479933; 0.994484962554562 0.11322480921791947 -0.8816084933307852; -0.9999986592523992 0.7923826208338474 0.10630332903940055]
296,3139,300,1.7445201336139795,[0.7438753200014061 -0.7948002592278618 -0.8088785189490258; -0.0024571462937558746 0.700166952774537 0.16059376562646488; 0.01123024249227484 0.07337622264384808 0.9577191975634581; -0.3237176680482681 0.9999955305897665 -0.9999989706417944; 0.5252156664115943 -0.9046378524465597 0.8071799646776895; 0.9994857187587702 0.6213604427297473 -0.8778038702161401; -0.9999977794929882 0.5760833547638331 -0.10432272959949157; -0.9445816831530911 -0.9999964081748456 0.1794821373113739; 0.9999999999185297 0.9583774563524879 0.867375131907477; -0.9482043995716027 0.9999870650546785 0.9999748934086439; -0.9996361222634322 -0.5529766094253311 -0.8304746588169033]
297,1545,300,1.5965361106151819,[0.8708646428679173 0.5287209945976296 -0.9997267148166208; -0.12347105150887695 -0.23380675464592673 -0.32548228485657676; -0.9985993268782196 -0.671623517781197 0.9872403063166209; 0.9266221302109127 0.17143445329271179 0.4838012847801057; -0.9991721148064467 0.9987946802163931 -0.999998128054279; 0.999987346800058 -0.9993767241640081 -0.3053459695330205; 0.9939526462495397 0.9996093129727353 -0.14830569688328638; -0.6417135724588948 0.947977868237743 0.35827857060253543; 0.4029873802157906 0.9064413821083875 1.0; -0.01589689343524028 -1.0 0.6500954092383456; -0.9262649568178363 -0.919922927208938 -0.7830734552054354]
298,1959,300,1.6448078968756852,[0.9999667774802408 0.48590394113337193 -0.1491080972591668; -0.999983309899023 -0.06009403416500811 -0.9999894432093483; -0.24049020197067858 0.6082579336101016 -0.9984752450748787; -0.72543710093349 0.9999499781761569 -0.41110012124957995; 0.2699693077891774 -0.07583027664946829 -0.025713820751470086; -0.6596649963368607 -0.9807618482199387 -0.6010160116802983; 0.6451028018883558 -0.80245600114499 0.8392589369666034; 0.999984333270285 -0.9827214941370007 -0.9991205398394151; -0.8396479078996189 0.6702303659358366 0.8047358506757404; 0.7500723090229464 0.9999735472225734 0.9723553176559867; -0.7489158646700776 -0.9999765261411353 0.999752378393004]
299,2770,300,1.5689649235284264,[0.08104856372869738 -0.4696729685096853 -0.18343140293544066; 0.8656143511443646 0.9874169859834894 -0.9999794356515356; 0.27413208276507883 -0.9675529954237859 0.9887016339757724; -1.0 -0.11434759162806372 0.18086919975483187; -1.0 0.9999968481973117 -0.4269378210063028; 0.9999843581802637 -0.20932371697490115 0.8670215573648561; -0.7082189999915975 0.13453924096944714 -0.9999911712978521; 0.49029398784146716 0.919513200017136 0.4036035830104397; -0.9461355112514279 -0.9999988384668973 -0.8213986996677376; -0.5263026529286126 0.5285249169877558 0.9999996231038727; 0.9999945110915863 -0.8452234886290603 -0.8941509785382767]
300,952,300,1.5208212731391852,[-0.9986237982641455 0.9996147318466345 -0.9564700100043986; 0.0942582736895411 -0.9949023792705024 -0.1813425782807105; 0.8321739131514646 -0.44771407466553453 0.9989147829114889; -0.9965236067616253 -0.9974873928593192 0.9996355209110426; -0.16767768092286892 0.13730673619894304 0.33829499157837345; -0.6683910211269661 0.9848802407733631 0.9374791255452453; 0.9998358790544729 -0.7545640068614352 -0.2636858467282983; 0.007755395608331211 -0.62565353326473 -0.9999943722804538; 0.7006013593815651 0.5876667737927703 -0.7326936646953007; 0.9977771518980502 0.9975282650613368 0.7971342198476646; -0.985778879093796 -0.27687401222417507 -0.5949530218730872]
301,2306,300,1.5969005334479311,[-0.9999851513149367 0.9890261677970684 -0.4347180313690893; 0.03305315132855753 -0.22008647063538747 -0.4234657262075303; -0.6589904386570147 0.06337661867022601 0.8826680354928162; -0.9985680486516982 -0.9997532294323436 0.3826415925127051; 0.9955205587514294 0.2416664408165044 0.3278802902218032; 0.8215457571935709 -0.7870149890885136 0.9999949359652442; 0.5681393163210989 0.9999939833458432 0.9026775097799662; -0.08419752508450612 0.9998498655031631 -0.8406225794276714; 0.7989918120989545 -0.9999793819155883 0.011570082181705073; 0.9999308594623596 -0.13529682903191834 -0.999968288397779; -0.9103398779520434 -0.8333074972983315 -0.9977699116855393]
302,3176,300,1.6441300316922247,[-0.021085422061251042 0.09736355658841324 -0.13182191189366096; -0.9242111582250246 -0.9999913335729032 -0.5717302167638303; -0.9999390769129523 -0.2550527734813844 0.5839487943433742; 0.849121383265607 0.9259866975962157 -0.9999373387699971; 0.9364436028645303 0.9996038716241479 0.7944725334488996; -0.21497120976443312 -0.11430645048508657 -0.9999581610212079; -0.9225040757267507 0.965119712865862 0.8892940014831776; -0.9112396869555377 0.9999993109844513 -0.46580696755359763; 0.9999813632797451 -0.8963443222289424 -0.43341270473033777; -0.12544994672393844 -0.999999993892757 0.7554997673607455; 0.9998815856804769 -0.8613063220273982 0.9345171570990143]
303,3120,300,1.5540612177419566,[-0.9911551856765547 0.9998461917979399 -0.9999481781362627; 0.28622757501898183 0.9999982448681781 0.9160716601990083; -0.999998756328472 -0.921778103076865 -0.3673348376169098; 0.9999946807452452 0.3647658437346715 0.9918440442556262; 0.16490853898334978 -0.9999985438578423 0.2618354858579316; 0.9999995940792298 -0.8591891608488447 -0.9211234319265097; 0.4790744661721301 0.1837584536642952 -0.11633680628294633; 0.8950552708133918 0.9999956648204114 -0.873002086759858; -0.3543613083916593 -0.5495187259546644 0.9999737651945941; -0.26802926587243814 -0.5338924129073055 -0.930265815439243; -0.8491982954741177 0.5729010802635851 0.5162442366291891]
304,5127,300,1.5533045614586278,[0.9969681321117869 -0.5600831395467709 0.9883873387921974; -0.9999999013475761 -0.48829537271419254 -0.43795644006648815; -0.32808739058318487 -0.9998418806584789 -0.1451713221075555; 0.9999999068400367 -0.9999826665069727 -0.9998960609414729; -0.3901038271182593 -0.05195079467820852 -0.999999992596225; 0.7457032889817101 0.9999992290047965 0.999999971233051; -0.7677116862551104 0.9999999629327723 -0.8180128375411994; -0.9292068946711184 0.7381583165740949 0.7724131401242167; 0.30699694556467294 0.010765032325243156 0.09967360114322077; 0.9611323987436134 0.8563490892977298 -0.2387210725821726; -0.5871372821691924 -0.9552120078405119 0.9999908087691184]
305,3501,300,1.6343663980470655,[-0.4624854597624657 -0.9978408755119605 0.9999948346272286; 1.0 0.9444291240790815 0.95680442928738; -0.9577349369126296 -0.9171883614087268 -0.6758495021783295; -0.7027301750657952 0.974245753908623 0.8910212054351024; 0.1126837114233337 -0.18991912450353177 0.056626217958226886; 0.8076012214241205 0.8337087478571921 -0.9986296095439475; -0.9999999971220593 0.1397926200866964 0.32006104108357575; 0.9999099882569774 -0.9808815716920393 1.0; -0.14941791596827486 -0.1015366684484403 -0.9999996718722445; 0.9999092417004586 -0.9999996110225869 -0.6301140426541134; -0.13474176510335922 0.9999999830872508 -0.261637754594881]
306,4377,300,1.5887293769650161,[0.08856673389943547 -0.9999999997763989 0.4775363659539126; 1.0 -0.07727709825107712 0.8664450523199678; -0.9943099223864719 0.17615769477156693 -0.7052720891388954; -0.9999886269353613 -0.7268979077842883 0.8694353376839683; 0.6863225947452946 0.9999632769713817 -0.2324945158041147; 0.9999974768984632 -0.7850815058127589 -1.0; 0.426436034864654 -0.17226001786897346 -0.29841350441116116; -0.9359012472315418 0.9999892137790437 0.4574095491333784; -0.18027294588936146 0.275057632050436 1.0; -0.20902543757847292 0.9976221874950404 -0.9999999779574709; -0.4225740319876757 -0.9999999825877629 -0.9810387751420266]
307,7189,300,1.6820818318531312,[0.7253358869716638 -0.6208869760909815 0.8991387016917882; -0.23587207445096164 -0.8954050370775604 -0.9999805677641376; -0.9999999013787187 0.9967850002073608 0.9999999970642414; -0.21152220428014185 0.2174385089906312 0.35455682959688106; 0.9969461177991485 -0.9999996450536454 -0.8210714528958667; -0.014316102621426454 0.9999901563898137 -0.2986160984491591; 0.8227925738613869 0.9999982785168241 0.6935718442398553; 0.9905153360377911 0.23141089014200278 -0.9958525486809764; -0.7405751413737013 0.4952006489028651 -0.9999873919227039; -0.9999999966597987 -0.4148196352181418 -0.10211018583333925; -0.9869812578165829 -0.9997925503309758 0.9999833936320646]
308,1319,300,1.7535153927094578,[-0.1618144189178055 0.9936574770944399 -0.9487120208236219; -0.9984185078359601 0.07239351678185345 -0.22930630690091935; 0.6317246533033779 0.9415861545749069 0.9909709960990716; 0.6942630010096591 -0.8047189229542404 0.9999971964749422; -0.9998591684719751 0.9901747351761881 0.7085387025832517; -0.9607316183951886 -0.999677167286022 -0.9914651080589792; -0.5722559168789318 -0.9012464167398686 0.757462408126975; 0.9999871188347389 -0.41592118180103516 -0.9999969260710462; 0.08908396819518057 -0.2982040343850875 -0.30653103607713456; 1.0 0.9628744408168078 -0.74490011751532; 0.8447003435472684 -0.9997551170038923 0.0805869829044451]
309,7659,300,1.470846687650119,[0.9999999991998589 0.99904706188938 0.9999892652163996; 0.8496548476627362 -0.9582602531667255 0.7995032935711567; -0.6140472886124614 -0.5066567843236722 -0.9950915219771234; -0.997244908341804 -0.9943402001078447 0.9998085492041594; -0.99999999999962 0.24226437017659236 -0.06746658505410248; -0.22862691409290298 -0.9999999988394397 0.0666202157002737; 0.07441428123147169 0.9999999998670797 -0.9999999999995856; 0.9999999999291387 -0.8354098686539111 -0.9999999979210368; -0.07332132046905024 -0.07397579975566602 0.9999999999999981; -0.3804891826923014 0.9999999996407664 0.7130795482071095; 0.6087073210748584 0.30814936996342096 -0.3830225971512934]
310,1136,300,1.5369554290079679,[-0.999961615561047 -0.2938621643645689 -0.9999991344337846; 0.9949586802791398 -0.9395307663487836 0.6994459577231152; 0.8292721141325821 0.9998957407135259 -0.9999754767216547; 0.5894418595732269 0.9975801755025404 0.9999994440627215; -0.17518263909626902 0.9999967829292934 0.1062747809182048; -0.5645147929032978 -0.7161215521817592 0.9947087378023348; -0.9996251137094943 -0.9999998314535583 -0.12908940569050595; 0.021572141713420156 -0.17668722021379812 -0.5374595316601245; -0.9999583620319966 0.5041666643440584 0.8271753328012978; 0.7558091131597311 -0.9999379579865743 -0.9976842311651315; 0.9987693840622323 0.5111394797868165 0.13026518383250607]
