nPsoRun,n_iter,S,fgbest,optDes
65,1307,300,-33.6981864837768,[0.016283429360313854 -0.763875637362435; -0.9987437612095024 0.9999999997867309; 0.6779178604117749 0.9999999796249529; 0.09985035900345154 0.2530165180283585; -0.9609589761341165 0.724319732310403; -0.9009522249402545 -0.9999999994207144; 0.9952533824426084 -0.9999999993358648; -0.9999998779333416 -0.6738926883986954; 0.9969829376935736 0.7955312494571404; 0.9999999765829514 -0.6616753708977398]
66,1210,300,-32.72246104887682,[-0.5788410535766172 -0.9994904510957683; -0.9999999999999382 -0.9991610064358483; 0.9999999999934488 0.9999999966073455; 0.1473498510045123 -0.09315079787307089; 0.989723395606954 0.5965662221157696; -0.9999999766953966 0.9999178270241749; -0.29760289263060286 0.9999999338487946; -1.0 0.3286622729562102; 0.9284484454106947 -0.7015204800741023; 1.0 -0.9999999993764073]
67,1894,300,-32.125207459905404,[-0.7823727390784989 0.8313634818774435; 0.9980427450295392 -0.006883468832337485; -0.0896905057928058 0.012616818212673287; 0.9999999964834505 -0.9178078332886526; -0.9999999985036316 -0.9999999991134576; -0.999997920195639 0.999999995807722; 0.5077268370493528 0.9999961108181178; 0.9999999933786935 0.9999989974255143; 0.49286806960625595 -0.9999999795277961; -0.9521845473808875 -0.6340190269228702]
68,5286,300,-32.83153148136788,[0.9999999999922309 0.31738442244103904; 0.9999999997376435 -0.9849401313074042; 0.9999999999975565 0.9999999996486016; 0.3283560846030382 0.999016768293062; -0.9999999999931143 -0.9999999999963602; -0.8629566694690485 -0.7458388075871175; 0.5827319691721914 -0.9985818002271294; -0.9999999999990881 0.9999999999992062; -0.9998692858070113 0.5914660697882852; -0.07101846482871799 -0.05115615851595649]
69,6564,300,-33.41538017807249,[0.8133104515771156 0.04286227657254554; 0.6633131900050458 -0.9999999999997282; 0.9999999999999992 0.9967829499864498; -0.9999999999999837 0.6514415884483659; 0.99999999999397 -0.9838183296577003; 0.6227026613073179 0.9999999999969654; -1.0 -0.9980830747998263; -0.6984981026401874 -0.998618148569377; -0.7548364751846504 0.9999999999999996; -0.18393285669486995 -0.07377730458358918]
70,303,300,-32.38755496604745,[-0.999993750738961 0.9999999689248705; 0.9998597594724592 0.9999238482214478; -0.119661140465063 -0.20067914833792747; 0.18397718541266414 0.9948964663511285; -0.9999999370139224 -0.9999964784153844; -0.9690559787088421 -0.6867612839989781; 0.9986479719102295 0.4066472190249455; 0.9999741174825394 -0.9999599108476739; -0.9999980434136523 0.5607312853279137; 0.591384478988982 -0.9998532618027834]
71,4775,300,-38.2870259049519,[-0.3424497625349244 0.3515619552158197; 0.16406772544211806 -0.16750269587487898; -0.7505409883133638 0.9999999999999999; 0.7517707070779518 -0.9999999999999947; 0.9999999999999996 0.7582756333108749; 0.7587383870113211 1.0; 0.9999999999999974 -0.7523138802587752; -0.7577924719335323 -0.9999999999999992; -0.9999999999999962 0.7505274691859319; -0.9999999999999528 -0.7582428392124588]
72,3574,300,-32.50221722535491,[0.9999696516902457 -0.5853784368028173; 0.6956184349722558 0.9371503212405119; -0.630259677730054 0.9716064958225195; 0.09913069571077344 0.14750823565985302; 0.949820348079334 -1.0; -0.9999999999999983 -0.9999999999999984; -0.9999999999999992 1.0; 0.9999999999999973 0.9999999999868887; -0.3736161583579697 -0.9996327769464282; -0.9597339669324355 -0.30119917898573473]
73,3434,300,-32.39356219792582,[-0.1971117622998818 -0.06465540251783278; 0.9999999999999998 0.9999617481825311; -0.9758925339883102 -0.6615170126066174; -0.995557090619073 0.5989490816418486; 0.5746319352843955 -0.9795567406604325; 0.3588689297121397 0.9999999999999956; -0.9999999999999799 0.9999999999999998; 0.9999999999999122 -0.9999644086717607; 0.9999975498621227 0.25209627204550805; -0.9999999999999871 -1.0]
74,2115,300,-32.355843798006525,[-0.999999999999429 0.9999999999965783; -1.0 -1.0; 0.394899518333915 0.9999999999982049; -0.219303024743803 -0.08417034084410285; -0.9612366349675924 -0.664057966693744; -0.999993318822446 0.5976598736447329; 0.5477066384641941 -0.9999999874493216; 0.9999999999925968 -0.9995051899410843; 0.999999979219507 0.1939214047916431; 0.9999999999997342 0.9995336460347196]
75,465,300,-32.2169490248804,[-0.5999470663759632 -0.999919618583586; 0.9838017592569702 -0.6748243401826017; 0.013938061597910972 -0.07947613828375014; 0.9946587500885123 0.999996466511857; -0.9999969334952353 0.47955447479437563; -0.9979250031068402 1.0; -0.1237220078886554 0.9658884980642658; 0.9985767903723105 0.5655749345359613; -0.9996446974317887 -0.999919835809266; 0.9986004014016026 -0.9999999888983824]
76,6054,300,-31.396403313997773,[-0.9999775481855875 1.0; 0.16794054218967577 -0.8406893747039743; 0.9999999999999998 -0.5513638235972812; -0.410681909810122 -0.00749466737668673; 0.9999999999999993 -1.0; -0.9932792683496833 0.6816853594885506; 0.6089678308982255 0.9999999999999996; -0.7533484919865624 -0.9999999999999993; -0.9999999999999993 -0.9999999999999986; 0.8464305394368307 0.7408636298914166]
77,1292,300,-32.680648471555244,[0.9993472842281352 -0.28582563398071154; -0.9987496797807294 -0.5890243845343517; -0.12922764206732973 0.06938957987658226; -0.9999999784534639 0.999999998843382; -0.9999999996765264 -0.999999995005154; -0.6955036781896676 0.9361022248528063; 0.5979436890189044 0.9764331132520692; 0.9999999962349401 -0.9998781399049205; 0.9999999919696615 0.9959260651823953; 0.3442986145570886 -0.9999999966401131]
78,4350,300,-32.309119979453634,[0.6821677368551082 0.9954051005574341; 0.9999999999999962 -0.9999999999999997; 0.9999151673260538 -0.6020737076132727; 0.11000858262341613 0.10045164643127137; -0.9999999999999983 0.9999999999577079; -0.5859865349566296 0.9999999999953068; -0.5053083444625965 -0.9999999999999999; -0.9310521252257105 -0.10948490646784426; -1.0 -0.9813121202942349; 0.9999999999999962 0.9999999999999761]
79,2865,300,-32.66246686186233,[0.63102380544975 -0.9999999998291665; -0.9999999995641193 0.6276404623299426; 0.09282572319996023 0.8721712042942876; 0.9999999999029151 -0.7396213311247968; 0.9999999970890898 0.5759111704628314; -0.7995501724561337 -0.7892989423008046; -0.95978346555358 0.9999999999889589; 0.05320110666820219 -0.14229596794745394; 0.9999999999348373 0.9999999996088207; -0.9999999996912394 -0.9999999998370245]
80,5674,300,-32.34238309322395,[-0.6289028164073074 -0.9219686019857211; 0.17144227753757643 0.0537503539152321; -0.9986675201157482 0.3399506751048889; 0.9999999999999991 0.9999999999999991; -0.999999999999991 0.9999999999999984; -1.0 -0.9999999999999925; 0.9999754822367858 -0.6621317213735659; 0.9908716972448927 0.6079756111655011; 0.9999999999999716 -0.9999999999999991; -0.30654689943485064 0.9979668784236445]
81,5675,300,-32.36303703339123,[-0.5695582111316106 -0.9969834010755846; -0.9999999981789311 0.9999999999989697; 0.999999999980102 -0.9999999994634508; -0.3355572175503608 0.9999999980505188; 0.9999999998642567 0.9999999999896012; 0.9976333124199767 -0.6501187926819098; 0.19165922059626822 -0.14806541370630064; -0.9994736683949462 0.2707121913752899; 0.9675982425335642 0.6139142696187176; -0.9999999999040391 -0.9999999999890485]
82,2738,300,-32.59569516334366,[-0.9849588653478203 -0.5958136878368167; 0.317319324720511 -0.9891359753843306; -0.99999999999989 0.9999999999999247; 0.9999999893148234 -0.34291760479067807; -0.9999895689191287 -1.0; 0.9999999999999943 -0.9999999999999996; 0.999999999999992 0.9999999999992216; -0.043871319536520445 0.04406742026322485; -0.6843507027982367 0.940229283019606; 0.5959910495698636 0.9908274306699824]
83,3047,300,-32.306527312534094,[-0.9999999999999994 -0.9999999999999085; -0.9976969963271217 0.9999999999999977; -0.5941933889045664 -0.9999800174380202; -0.14823921635544013 0.9995749919715758; 0.9999977563014786 0.999999999999973; 0.9618349617075171 -0.6844775498137372; 0.030034263070701856 -0.14013767712922903; 0.9995267919700256 0.548447736385275; -0.9999999999999963 0.4313024022234281; 1.0 -1.0]
84,4311,300,-32.12848645086471,[0.9999966497457816 -0.04320520608247399; -1.0 -0.999999999999995; 0.9999999999999999 0.960152195087044; -0.8087075574792926 -0.7943883297075648; -0.9999957953456019 0.6071912743337371; 0.4855701376091588 -0.999999999999999; 0.5035452327206422 0.999999999999482; 0.9999999999999998 -0.9851828180899118; -0.14070824474460658 -0.02017777059436326; -0.9999999999999967 0.9999999999999998]
85,4063,300,-32.74471721997681,[-0.717922617088857 -0.8927181671250448; 0.9999999999999767 -0.9999914694608608; 0.37888641609721224 0.9999999999999998; 0.9999999999997771 0.999997644378341; 0.9999989065218358 0.28105335247257696; 0.07271149199077218 -0.0807329012988575; -0.9999999991505513 1.0; -0.9999999999912526 -0.9999999999999989; -0.9989081514428748 0.5807857750884349; 0.6055510611486754 -0.9894923232535606]
86,3164,300,-35.54886930379892,[-0.6917909764820279 -1.0; 0.999999999999998 0.7043280208576662; -0.012760648418480727 0.6245568421160531; -0.9999999999999999 -0.9503267330327153; 0.9993482659711707 -0.7213844580425722; -1.0 0.757302693564317; -0.9999631794068792 1.0; 0.7047454562332224 -0.9999999715098129; -0.670188481251809 -0.15894179025153268; 0.7380244300691039 0.9999999965137987]
87,2664,300,-32.50438227879153,[0.6864176435470108 -0.9653780875642163; 0.17798776530581828 -0.1073776560218867; -0.9853192134608598 0.22211375960882696; -0.395883197275067 0.9999999999969993; 0.9999999999996213 -0.9999999999997367; -0.9999999999999354 0.9999785152217736; -0.9999999999999848 -0.999995776629372; 0.999999999999792 0.9999999999999195; -0.5740268442766492 -0.9989576477363784; 0.9999929843866511 0.5914416459592556]
88,4267,300,-32.46440959575981,[0.9980978377965827 -1.0; -0.9999987892401604 -0.5824526674824739; 0.9999999999999984 0.9999999999999892; -0.9983840348740428 -0.9999999999999988; -0.9841442409367283 0.6785399523882807; 0.2109078214528668 -0.9586909718904868; -0.06974248333055431 0.16095222399985365; 0.5989380089507841 0.9999742614987555; 0.9999999999999958 -0.4347933677625826; -0.9999999999999994 0.9999999999999994]
89,9982,300,-32.706155941491126,[0.9999999998249005 0.9999999999997505; -0.9999999990250484 -0.9999999999689455; 0.14212150297860188 0.1230241090038185; -0.5835419624783471 0.9999999999999973; 1.0 -0.5840496887405051; 0.7058983673041943 0.9250434542610676; -0.9978595558330181 -0.3029667372542453; -0.3266274073287676 -0.997149412137786; -0.9999999999999898 0.9999999999730461; 1.0 -0.99999999975009]
90,3181,300,-32.38011727520998,[-0.9999999999998235 1.0; 0.9999999999999637 0.9999999999999994; -0.09024677983330842 0.18720868419978595; 0.4498708666109833 -0.9999999999269528; -0.9665484902164114 -0.9999999999995279; 0.9999999999998307 -0.9999999999999912; -0.9999934905107448 -0.5943886628913014; 0.6274640224117425 0.9895350990468436; -0.6734701287079178 0.995500187071436; 0.9241828525932702 -0.24222846497229664]
91,4255,300,-32.2843179816119,[0.9964847470085381 0.6741407242652492; -0.9999999999999972 -1.0; 1.0 0.9999999999999996; 0.9999999999999983 -0.999999999999998; -0.5995315899848653 0.9999971524484411; -0.28441286011265277 -0.8876353957765362; 0.9999999999115287 -0.6439328844218096; 0.22807206961347667 0.08257023375277407; -0.9999999999999996 -0.46172629614257404; -0.9999999999999989 0.9341428149507688]
92,3117,300,-32.21659674998781,[0.999999999994845 -0.9999999381861554; -0.6862820260649511 0.9801559143871689; 0.9999999999920895 0.999999999982011; -0.9967373378299125 -0.6010265058465922; -0.26728713055928294 0.07297188814910238; 0.4353392747091566 -0.9999999999990183; 0.5358417675863523 0.9999185251971145; 0.9990279692234112 -0.11615126653862672; -0.9999999999921922 0.9999999998774683; -0.9999999998164439 -0.9999999999999432]
93,634,300,-32.48732773487109,[-0.9999996127909891 -0.9999982576156352; -0.21651219674935104 -0.9822474370134135; 0.9999367901247912 0.9999015361925402; -0.9997499952713866 -0.40907040334049777; 0.9951998759789258 0.6678282090845024; 0.9999989724824996 -0.9999789268731452; 0.9450537293312751 -0.6334313729270478; -0.999997898266582 0.9999957726575845; -0.5875008752011928 0.9995297368307516; 0.16176658531424448 0.10712123726458056]
94,4081,300,-38.41150577761195,[0.7663531433993529 -0.999999999999997; -0.9999999999999996 0.770698456471353; -0.5290923515331555 0.20699227308880846; -0.7787695065773912 -0.9999999999999998; 1.0 -0.7367646738156484; 0.9999999999996467 0.7540345857759704; 0.10309851794100798 -0.5517283857285198; -0.7311292868273274 1.0; -0.9999999999999998 -0.7751664346732987; 0.7602946521135763 0.9999516989255611]
95,5704,300,-32.71061694854475,[0.9999999999999999 -0.9999999999999998; -0.9999999999999997 0.9992904587214481; -0.28751820851310345 -0.9960882785302899; -0.9999999999999999 -0.9999999999999981; -0.9998318284620082 -0.3558953851810671; 0.9999999999999942 0.9999999999999999; 0.9118709205438388 0.7099122833121642; 0.17759335571389673 -0.02279586931200669; -0.5748821714697264 0.9986836588585584; 0.9999999698420688 -0.6010966565389088]
96,9177,300,-32.16805692096772,[0.9999999999999994 0.6092011170940475; 0.9999999999999996 -0.975287560306786; 0.9458373536150118 0.9999999999999999; 0.6251845244800857 -0.9999999999998351; -0.9999999999999905 0.5978223804290368; -0.9972494998565131 -0.6889561148516747; -0.9999999999999993 -0.9999999999999993; -0.9999389150983841 0.9999999999999937; -0.03389708774860089 0.8604933523947091; 0.0471172355366657 -0.024791777659254506]
97,3313,300,-32.297890487395456,[0.9999069834966574 -0.5472988595768535; -0.1646833997251513 -0.994326927442941; 0.9999741049655988 -0.9999999999999974; 0.9999999999999974 0.9999999999999937; -0.9999999999999996 -0.4184748578089942; -0.6014457662898686 0.9967037155807512; -0.9942780086682422 -0.9999999999999996; -0.9999999999999967 1.0; 0.043934610694713175 0.25244919460365134; 0.9648870376908044 0.6912677923081447]
98,10000,300,-32.67768222713489,[0.9999999999999997 0.9812822022539278; -0.07258082802192296 -0.04538824498967458; -0.991342500029611 1.0; 0.999999999836152 0.27690006357246005; 0.35890505742259654 1.0; 0.9999999999999994 -0.9997756885646284; -0.9999999998833877 0.5883687684906544; -0.8047060472609511 -0.7999013612294861; 0.5758797068251822 -0.9999999991300493; -1.0 -0.9999999999999976]
99,2972,300,-32.44714635946058,[0.9999999999999999 -0.9994271668215555; 0.6391873160087872 0.9405420348605037; 0.9638173359482697 -0.21349664991000017; -0.9984767031352649 -0.9999999999999994; -0.6644271941453704 0.9999006378697113; -0.999999999994992 -0.5959041038081481; 0.44439454479976753 -0.9999999999999993; -0.06254721682968509 0.06545346814804065; 0.9999999999999998 0.9999794626962769; -0.9999999999999997 0.9999999999995723]
100,6166,300,-32.841585662379536,[-0.5862506225795137 -0.9999999999999133; -0.999999999387874 0.9999813654081694; 0.9999999999997561 0.5894486122021119; 0.9987073078102409 0.9999999999999265; 0.006349190282967901 -0.004863766817347015; -0.9999999999840977 -0.9996158156260734; 0.8669778839253031 -0.7365619132258606; 0.999999999999959 -0.9999999999997754; -0.3308941322608991 1.0; -0.9999999999972593 0.3332180337420876]
101,2309,300,-32.64392482004035,[0.3271987621693204 0.9984258766181697; -0.9925589606564926 0.596169935792651; -0.9999999978913555 -0.9999999999930334; 0.9999950466449342 0.3087987778479305; -0.14930496003790186 -0.028266383491961283; 0.5953639246498428 -0.9769750128786571; -0.6873635298011517 -0.9457965060065696; 0.9999997663196145 0.9999999999664847; -0.9999999918149916 0.9999999989982581; 0.9999999868488799 -0.9999999942155253]
102,6109,300,-32.377920797612695,[-0.9999999576016622 0.4268439717851796; 0.9999999999991457 -0.9999999999075435; 0.08271841139079138 -0.26670371008282306; 0.9999999982100113 0.9999999999969172; 0.9847703943477941 -0.6840050500347126; -0.600401562241817 -0.9999588315261159; -0.999996046815132 0.9999999999949111; 0.9999887912764011 0.5631637659211942; -0.9999999941167896 -0.9999999997768694; -0.18034745479320563 0.975909024261309]
103,1367,300,-32.42728886331268,[-1.0 0.3697397300206468; -0.26183700005703126 0.9824580245318564; 0.08229931187953533 -0.21269354721544334; 0.6695498130803861 -0.9626441337690844; -0.9997148297489381 1.0; 0.99999999999027 -0.99999999999273; -0.9999999992872877 -0.9999999998216516; 0.999999725952523 0.5692331215104177; -0.5972844223473893 -0.999994199683908; 0.9998967842174326 0.9999999999456208]
104,6476,300,-32.58442481495282,[-0.9999999999481848 0.9999999987230892; 0.9999999995856352 0.9999999817557211; -0.9999999964870367 -1.0; -0.4037483681408988 -0.9999999999255852; -0.9645244142642568 -0.2577852607582142; 0.10056372536851257 0.11190814446022178; -0.6001247101354658 0.9929983693339871; 0.6788747329357386 0.9729789576216072; 0.9999369604861725 -0.9999999999049369; 0.9995416962501025 -0.5915851125782254]
105,2177,300,-32.80029855383106,[0.9999999999999558 -1.0; -0.5888774946586031 -0.9992510136855715; -0.9999999999999657 0.3185529787581408; 0.9945686007920561 0.9999999999999977; -1.0 -1.0; -0.3192343486140854 0.9990760082696775; 0.07964053389394678 -0.09324089417393193; 0.9999669524349091 0.5816780593504773; -0.9999803768866626 0.9999999999999908; 0.7235513206871288 -0.8939412193258206]
106,4050,300,-32.47019352721344,[0.15550905848373878 -0.044673967091783506; -0.9999999999999997 -0.9995672607096434; 0.999999999999994 -1.0; 0.9906185589524757 -0.6617181698047326; 0.9999999999999988 0.9999999999999919; -0.9999727924639379 0.3216765467691293; -0.9999999999999998 0.9985783368715255; 0.9706524828465424 0.6159091265664713; -0.3060265900263826 0.9999999999999997; -0.5981788563224206 -0.9647895071311376]
107,3003,300,-33.57128931782111,[-0.9999999999999969 0.9966823672082861; 0.785152001146541 -0.0017461366080403315; -0.7092929259079211 0.989495387960264; 0.9999999999963558 0.9999999063547784; 0.6622873634390016 0.9999999999999934; 0.6539627461309833 -0.9999999999999922; 0.9999999999996794 -0.9337389872438123; -0.7742698957923245 -0.9878548844655978; -0.9999999999995776 -0.6622123676110365; -0.21400660448797715 -0.06125173620572302]
108,5184,300,-31.774507461293272,[-0.9999999994586674 0.6030499918880982; 0.5128526319888786 -1.0; -0.7556777518118446 -0.8323320589373624; -0.9999999986558138 -0.9999999922185747; -0.07894151206487544 0.032373472639549955; 0.9836611704360277 -0.07599552151169126; 0.9999999998404152 -0.9999980517160639; 0.528569753524283 0.9999952017274611; 0.9999999999987254 0.9999996665396726; -0.8446498802664851 0.9999999999999954]
