nPsoRun,n_iter,S,fgbest,optDes
323,1274,300,0.5144521615699378,[0.1936262785768328 -0.9999999801291336; -0.9999999714746282 -0.999999945168944; 0.9999999472035506 0.9999999820466056; -0.9999999876992386 0.9999998620927842; -0.19261342337999734 1.0; -0.9999999974407945 -0.19210586114839104; 0.019221954818783187 0.010853267413672246; 1.0 -1.0; 0.9999999932717618 0.1940600104052766; -0.010857449714436999 -0.0016257029843632065]
324,833,300,0.5145731652801796,[0.9999956748676897 0.9999999629028496; 1.0 -0.9999911445267348; -0.0063961487668946 -0.012103389930494627; -0.19813628250754228 0.999999907860545; 0.1964457613734658 -0.9999998274867041; 0.9999997611956548 0.1958496696175157; -0.9999942840259896 -0.9999999827672313; -0.007195282792593716 -0.0014831603812519903; -0.999999867299411 -0.1987797185190438; -1.0 1.0]
325,1284,300,0.5124766310720359,[0.039547103239637886 1.0; -0.04042716415332345 -0.9999999999964428; 0.005068438285094218 0.0012681574014462556; 0.9999999999776916 -0.9999999999930186; 0.999999999995329 -0.03993326636983978; -0.9999999999668057 0.9999999999715459; -0.9999999999913215 -0.9999999999998852; -0.009516512622703586 -0.0009632127707754558; 1.0 0.9999999999997417; -0.9999999999931862 0.04004573691191076]
326,840,300,0.5143051252389931,[-0.9999999743979661 -0.9999990650449688; 0.18855866080708675 0.9999999922048455; 0.011398619215568694 -0.008840870447428924; -0.1881529442947387 -0.9999999927948149; 0.9999999897308508 -0.188330116688697; 1.0 -0.9999999106060417; -0.999999660579528 0.9999997153363336; 0.9999999507237038 0.9999998048367842; -0.9999999897289543 0.1883147745909056; -0.009169930001091325 0.009326821272230492]
327,1349,300,0.5138393589779213,[-0.9999994007083742 0.9999999997936435; -0.001090773838859549 0.00901400717023637; 0.9999999532331979 0.9999998157710229; -0.9999997371204845 -1.0; -0.17010759821144247 -0.9999999464808836; -0.009415922298801187 0.001487432167512412; 0.9999997283358938 -0.9999999874477438; 0.1686847912545517 0.9999999838234938; 0.9999998612745797 -0.16826626485078255; -0.9999999371770022 0.1705637680357613]
328,643,300,0.5139944187360871,[0.9999999231081557 -0.17535075995808463; -0.17610404788371598 -1.0; -0.0020474698519743384 0.010021515995797167; 0.9999860155726865 -0.9999271622015858; 0.9999985906692337 0.9999633609233086; -0.999667702890511 0.9999814340742024; -0.9999954363078882 0.1759391262986065; -0.004045283033404816 -0.008164926924045992; 0.17514828737503194 0.9999996955472276; -0.9999797963985424 -0.999970034186697]
329,618,300,0.5130755546664326,[-0.01754980841959004 0.010785175015203957; 0.12171962242588324 1.0; 0.010601258826627177 -0.02078513051011818; 0.9999984518468981 -0.12326673454960627; -0.12334823463673822 -0.9999999985987548; -0.9999999715067964 0.9999996775327196; 0.9999997089931523 0.9999885848264022; -0.9999982093551255 0.12162992664964245; 0.9999994014132485 -0.9999998222618085; -1.0 -0.9999492750122405]
330,559,300,0.5125858566239078,[0.9999966918204801 0.999991614358362; -0.05463451497685029 0.9999988032816428; 0.05769937179349358 -0.9999992460400394; 0.999999671839172 -0.9999977826490682; 0.025018816728802067 -0.020152190053434944; -0.9999882631086524 -0.9999988972845377; -0.999995229589884 0.9999982557161554; 0.9999986886409284 0.056767877868199534; -0.009201946770910291 0.023428151896062472; -0.9999992961647162 -0.05585829602020308]
331,765,300,0.5135232877820955,[0.99999863465618 0.9999995309464065; -0.9999988520795645 -0.15441347535773212; 1.0 -0.9999904435030617; 0.15454650133469164 -0.9999998050079737; -0.9999971468952086 -0.999999722880673; -0.9999887197775515 0.9999998119909631; 0.002575526544288591 0.003673268341492882; 0.9999978870084275 0.15351661201894815; 0.00259326909010861 -0.009731455097812501; -0.15337762883910305 0.9999967495384737]
332,1420,300,0.5130037437146724,[0.9999999997299688 -0.9999999999993158; -0.008410170540462437 0.004604850380594148; -0.00022994973634553833 0.012415952728498046; 0.9999999957641043 0.99999994424126; -0.11876193034426176 0.9999999997590556; -0.9999999999747298 -0.11619070690579644; 0.11659625308690495 -0.9999999961472459; 0.999999997501458 0.11912090439897077; -0.9999999999985428 0.9999999970252351; -0.999999522920788 -0.9999999942071344]
333,1409,300,0.5262820412432088,[-0.005323096357567276 0.006048523502775648; -0.9999975222279728 -0.37617049082589316; 0.99999998626591 0.37918989023883193; -0.3793398194371635 1.0; 0.37256474645026233 -0.9999997678914079; -0.010941786866029089 0.0004205081189613086; 0.8701240864086449 0.9999992340087899; 0.9999998312764505 -0.8896012921345039; -0.9999997576681106 0.9193426260556805; -0.9066074678846175 -0.9999920989444303]
334,750,300,0.5125223346877698,[0.012967082075203442 0.021306315801606433; -0.03182409890953563 -0.9999999622139247; -1.0 -0.9999990727123622; 0.9999999956759896 -0.9999998622218714; 0.03164978067948359 0.9999998014199522; 0.9999999685285504 0.9999999985859649; 0.9999999165233888 -0.028451644422453137; -0.015374049711173215 0.011887412924614564; -0.9999999856189783 0.9999994802685446; -0.9999999313064248 0.0350871086034324]
335,1749,300,0.512517575700705,[-0.9999999569102438 -0.050043290336939994; 0.04823663142052067 -0.9999999960426644; -0.04996736898942688 0.9999999154512901; 0.9999999758217782 -0.9999999959980211; 0.9999999929754663 0.04815447786647821; -0.0010242724985506657 0.0066622841771082734; 0.9999999970029857 0.9999998084535529; -0.9999994879880274 -0.9999999998773386; -0.9999999999206967 0.9999999851047617; -0.008358877807706814 -0.01553763550549349]
336,1287,300,0.5127675648759755,[-0.09318662466778635 -0.999999999558142; 0.09507193202293013 0.9999999975452399; -0.0006911923597777135 0.007087522921844686; -0.9999999190067526 0.9999999606140616; 0.9999999917015756 -0.09340236222708041; -0.999999999919243 0.09479667232333776; -0.9999999816841588 -0.9999999766747976; 0.9999999968572375 -0.9999999882709022; 0.9999999917039099 0.9999999987606786; 0.009310662073097862 0.0013018379811887894]
337,2158,300,0.515073355591221,[0.008790213553740371 -0.005899125974787666; 0.9999999999993694 0.21273809825990356; 1.0 0.9999999999237031; -1.0 -0.9999999992043417; -0.9999999999985829 -0.2125848445774932; -0.2112315626958473 1.0; 0.9999999998064312 -0.9999999994296364; 0.21410486884877714 -0.9999999999966459; 0.00746247492244209 0.0021715764844185536; -1.0 1.0]
338,1036,300,0.5148084600317471,[-1.0 0.20617862787949634; 0.9999923099114981 -0.9999972561695665; 0.20489319157574334 0.9999983434043547; 0.9999999998597389 0.9999978673402735; -0.9999959060420105 1.0; -0.0009961695090548743 0.008040842456475746; -0.003786331354164847 0.00474399371438508; 0.9999985044820184 -0.20381838004216934; -1.0 -1.0; -0.20508227880972782 -1.0]
339,974,300,0.5143419179867337,[-0.9999993025868392 -1.0; -1.0 0.18979599365938096; -0.007658011167298162 -0.0007413772893846562; -0.18946675461746848 -0.9999999975968572; 0.190230138758372 0.9999999969760113; 0.9999997111823993 0.9999998634145821; 0.9999999839901909 -1.0; -0.9999932907281252 1.0; 0.011950763996420876 0.0012940617460096867; 0.9999999733935521 -0.18989299885187885]
340,1060,300,0.5138589468220807,[0.9999999859622194 -0.9999999831327457; -0.999999999856111 -0.1701908394105358; -0.010032690228266078 -0.008367961985052257; 0.17083310812753488 -0.9999999999764353; -0.9999999935080981 0.9999999999004; 0.9999999930867246 0.16997606483595143; 0.017316991668630557 0.005434529893607423; -0.9999999245113321 -0.9999999186666334; 0.9999997102770237 0.9999999983975879; -0.1694224199633589 0.9999999820142776]
341,1441,300,0.5133007441073019,[-1.0 0.9999999951722405; -0.1408219828818784 0.9999999715096001; 1.0 -0.9999999993135459; -0.014751255831276388 0.009239139444679597; 1.0 0.9999999954350277; 0.13968006266825028 -0.9999999931747384; 0.999999994613732 0.14111918374179638; -0.9999999994696901 -1.0; 0.010556540197454329 0.0009874941554109807; -0.9999999986260462 -0.13939398151163268]
342,314,300,0.5171851625183408,[-1.0 -0.9997389567661447; 0.013381061810686752 -0.029346705198696445; 0.054649956306029764 0.03219065394335046; -0.22674728240480796 0.9992024191666121; 0.9979066692590339 -1.0; -1.0 0.9734815495053013; 1.0 0.2317588958790511; 0.9980586034952744 0.9991754875360701; -1.0 -0.23252695278489857; 0.23742157845883755 -1.0]
343,602,300,0.5136500755922407,[-0.005979136892357877 -0.011699977009207406; -0.9999998986709651 0.9999953199517185; 0.15938188693895497 -0.9999999665644261; 0.9999988603463557 0.15852560143194142; -0.16072853111765328 0.9999995728918281; 0.99999911769849 -0.9999983991899032; -0.9999992884427277 -0.16162432492752082; -0.004854158092962856 -0.0031592209282987143; 0.9999983897803074 0.9999999547643992; -0.9999999687138562 -0.9999989295577786]
344,855,300,0.5125304746689515,[0.9999999501823956 0.9999999648176574; 0.9999991284727812 -0.9999999624568239; -0.9999992819856112 -0.9999986685342342; -0.012554097161519324 0.006184700912135172; 0.9999995397981152 -0.053279005270637426; -0.05288535070916231 -0.9999999544369225; 0.05349991784661609 0.9999994964860849; -0.9999998603831567 0.9999999793228964; -0.999999965332917 0.05303176703779169; 0.01574312435180342 -0.007195844598421929]
345,2242,300,0.5137145873466541,[-0.011677345113366402 0.005155875391059924; 1.0 -0.9999999999841466; 0.9999999999927421 -0.16162711692520493; 0.015722893567213937 0.010647937074475854; -0.16227924030817475 -0.999999999989151; -0.9999999991229457 0.9999999999935272; 1.0 0.9999999999999983; -0.99999999975393 -1.0; -0.9999999999562547 0.1642841937597514; 0.16364189098363377 1.0]
346,1643,300,0.5124880932195323,[-0.9999999999998357 0.9999999999991668; -0.04044487072534933 -1.0; -0.9999999999999326 0.04112129749607655; 0.03926129004956432 0.9999999999997984; -0.010500923917634925 -0.001481233900571087; 0.9999999999997949 -0.038644117970497854; 0.9999999999942594 0.9999999999994132; 0.0038412335463699357 0.013558393058561; 0.9999999999999916 -0.9999999999999544; -0.9999999999997545 -0.999999999999979]
347,1195,300,0.5126307052080609,[-0.9999995998760963 0.07082270273309028; -0.06864146843147757 -0.999999999629329; -0.9999984287760816 -0.9999999277925713; 0.9999998767974492 -0.9999998281744206; -0.01273730064024735 -0.000732361639612955; 1.0 0.9999999247257613; 0.025925069595533465 0.010090900572729183; -0.9999952318611095 0.9999993847633927; 0.07141065687450135 0.9999998337218294; 0.9999999963064541 -0.0692534276438756]
348,742,300,0.5128622607776646,[1.0 -1.0; -0.008042812480330161 0.01799219262018098; -0.9999990905335082 0.9999898397841309; 1.0 0.9999999902434356; -1.0 -0.9999997806925568; 0.01807888015900163 0.0013778695716734222; -0.9999999185321689 -0.10012563537968437; -0.1013698596090323 1.0; 0.10274658799874642 -1.0; 0.9999999972572419 0.10410798521575336]
349,819,300,0.512504522492141,[-0.04647060378055633 0.9999964875505672; -0.9999988668523299 0.9999995049424402; 0.9999998891811891 0.047169138082115473; -0.999998414392065 -0.04575754243859854; 0.04647304957936858 -0.9999975822458017; 0.00451678821528147 0.011124892243629505; 0.9999178317484836 0.9999917795218477; -0.003925833254512423 -0.003996958055526809; -0.9999917346504269 -0.9999993458964064; 0.9999999642988235 -0.9999927669929696]
350,1522,300,0.5126756181011161,[0.9999999999575269 1.0; -0.007680777267306322 0.006796625207043821; 0.99999999994491 -0.9999999999706869; 0.9999999990674767 0.08306018087308074; -0.9999999999918839 -0.08105716512242023; -0.08207511869539126 1.0; -1.0 -0.9999999999965844; 0.00867942149109535 0.0034001320372250335; -0.9999999998755718 1.0; 0.08203345374461256 -0.9999999999946939]
351,1169,300,0.5125111758430363,[-0.04491693418755538 -0.9999999992051735; 1.0 0.9999995132285457; -0.0014625115534677962 -0.007294360140623377; -0.9999999302831452 0.046732059233032724; 0.014157340337790815 0.013171168157998087; -0.9999994989818317 0.9999999300134352; 0.9999997653027951 -0.9999984147132813; 0.9999999850180759 -0.04573707604316577; 0.0475100325770038 0.999998297339849; -0.999999219068549 -0.9999999075042071]
352,1440,300,0.5128166875247008,[-0.013589241628264533 0.009155545058979548; -0.9999999996753209 0.099224140457686; -0.09978051530230458 -0.9999999385340878; 0.09605776297745473 0.9999999979739225; 0.9999999944369842 -0.09665706059952316; -0.007296808927630769 0.0012826765476042692; -0.9999999588797106 -0.999999999802878; 0.9999999976380602 0.9999994140635867; -0.9999999994447284 0.9999992249746732; 0.9999999941601325 -0.9999999996116794]
353,757,300,0.512581358272247,[0.9999867783313114 -0.9999968123729647; -0.999999999950907 -0.06442004269809988; 0.006270190797868697 -0.010450172438194825; 0.9999982809583827 0.9999918963066687; 0.9999999145034063 0.06040184474968679; -0.9999998769687959 -0.9999981051473888; 0.0625856776022047 -0.99999985537961; -0.006309225517288908 -0.009966644803213773; -0.06223353053683525 1.0; -0.999999791607375 0.9999973297822312]
354,1112,300,0.5140900321160355,[-0.999999990133032 -0.18028393798814948; -0.9999947390561119 0.999999473362026; 0.0013534585171316 -0.004051645387451827; 0.9999996934482968 -0.9999986631609387; 0.007792267603639065 0.002477259716658495; -0.9999947013772406 -0.9999970249473842; 0.1811838358620423 -0.9999987553662879; 0.999998719124213 0.18040627525491912; 0.9999991242611487 0.9999999308521302; -0.17951724543440467 0.9999996911416182]
355,496,300,0.5125575933011287,[0.9999996532349821 -0.028357917552721875; -1.0 0.023016510653570472; -0.018090789261042 -0.0016230331974211578; 0.9998186034608463 1.0; -0.028081971921899637 -0.999999996665227; 1.0 -0.9999253240719628; -1.0 -1.0; 0.023473166422776696 0.9999924956928187; -0.9998791497853216 0.9999137052944072; -0.00350379050121754 -0.02640628427759821]
356,620,300,0.5124688532799926,[0.9999954144105584 -0.9999955804916024; 0.028064473637107786 -1.0; -0.026546685154711064 0.999999875446075; 0.01421947445025398 0.015906456768740345; -0.999999595928427 1.0; -1.0 -0.9999999839716277; 1.0 0.02808916269265547; 0.9999630499835789 1.0; -1.0 -0.02642116416330914; -0.006371596567221873 -0.007726391449771671]
357,1484,300,0.512542852543547,[-0.9999999999489079 -0.999999999895621; -0.0016343084425670261 -0.00746225781583525; 0.9999999999419757 -0.057602553279590414; -0.058559528711102204 -1.0; -0.004774920057285503 0.010465317110723432; 0.9999999997401183 -0.9999999999077653; -0.9999999998757252 0.9999999997759268; 0.9999999998916467 0.9999999995310928; 0.05734654545306578 1.0; -0.9999999999030201 0.058301215360611565]
358,480,300,0.5132582646955292,[0.004004077590837135 0.00480025089737563; -0.9999987298994761 -0.1362905843524531; 0.1383170042045985 -0.9999969310638637; -0.9999810280508742 0.9999999383480832; -0.13422409886464623 0.9999959862424317; 0.9999999174240223 0.9999881303584348; 0.01733833098298617 -0.009112499238846886; -0.9999974167549847 -0.9999999722129472; 0.9999998478342964 0.13625720719494555; 1.0 -0.9999634556850272]
359,1611,300,0.5124731879456339,[1.0 0.9999999999996162; 1.0 -0.033594207236934834; -1.0 0.032093142841105614; 0.034261247080673365 1.0; -0.001273589403697365 -0.00684539934694551; -0.9999999999972579 1.0; -1.0 -1.0; 0.9999999999998074 -0.99999999999947; -0.03138142982323469 -0.999999999999883; 0.016063637441712353 2.447564623538725e-5]
360,1027,300,0.512445430948778,[1.0 -0.020839028635747353; 0.9999989832023207 -0.9999999927479224; -0.9999975791558393 0.019262860414278507; -1.0 -0.9999987347546744; -0.02055482885381063 -0.9999976967389301; -0.007233398572897364 0.006824171808497753; 0.01959266494521774 0.9999991917731044; -0.9999962977052907 0.9999929818315908; 0.0026574465372589152 -0.014815614815786485; 0.9999997222970998 0.999998500816006]
361,465,300,0.5130166039860466,[0.017159696372636993 -0.010757301872171549; 0.9999998894060182 -0.9999999991770628; -0.11782453642532142 -0.9999947474427938; -0.9999997973711826 -0.9999999963657086; -0.9999988229790625 0.11845880553362684; 1.0 -0.11767342547295043; -0.014514414583646409 0.015337621773271408; 0.9999998678696185 0.999999857098325; 0.11846740983685751 0.9999843525253672; -1.0 0.999999970926906]
362,1557,300,0.5140830903060346,[-0.9999999999987192 -0.9999999999999161; -0.999999999999999 1.0; 0.9999999999819341 0.9999999999992203; -0.002323728178558312 0.0026077687457870067; 0.9999999999998973 -1.0; -0.9999999999716741 -0.17979452394866494; 0.9999999999997631 0.18072151657026717; -0.18059161656935968 1.0; -1.7976394571285037e-5 0.003290741684090834; 0.1799277360713453 -0.9999999999999539]
