nPsoRun,n_iter,S,fgbest,optDes
371,1497,300,1.6143302034158726,[-0.3254101466242702 0.033258580081052445; -0.8716301023677483 -0.6639830711371403; 0.1372654443013853 -0.9999999576009417; -0.9999998946890819 0.9992022039783807; 0.9999999715703181 0.8294026702244178; -0.22689204740507665 0.9368266412645174; 0.7878469822696076 -0.4269043129432847]
372,1053,300,1.6096841919784401,[-0.9999999051788447 -0.5767657671700573; 0.8531350337946116 0.29849489970077653; 0.29986485799986434 0.9999999304842935; -0.23887274455853358 -0.9731862088109632; -0.6697226081498414 0.5953735207033585; 0.999999849679672 -0.9999984133105023; -0.07682290076379522 -0.028090249702187195]
373,639,300,1.641102875159898,[0.42726250031748264 0.7865588763919663; -0.9967390436000234 0.9999865161988146; -0.9032322093262193 -0.28792433079082125; 0.02260418148684443 -0.36272474858689646; 0.8109751845657986 -0.9259017023349354; -0.9528312109824322 -0.9994903974101399; 0.999967816332929 0.26639611450781747]
374,768,300,1.6385675331984029,[0.9999155652512252 0.9639368301163488; 0.2671132838290558 0.8878895329478069; -0.9999005521072175 0.9627782187417931; 0.8478035273341067 -0.8023695980557514; 0.3370250245855626 -0.0587000800809741; -0.8307526280884718 -0.4421299029587229; -0.2534908932851727 -0.9999807620497704]
375,380,300,1.626288222329457,[-0.9985580407402396 0.8893483463801188; -0.16042741942440447 -0.9997977388072644; 0.9999731914961597 0.9610245140215852; 0.9252157162765482 -0.7409803068889064; 0.3360116869514533 0.018615969565455238; 0.2521444168727987 0.9115753855040848; -0.7624122859487769 -0.41376791316664013]
376,860,300,1.5975811038123742,[0.02864825655158788 -0.04898230587587526; 0.9999999946777935 -0.7232797048656138; 0.7331389319370035 0.574761433115517; -0.9999998445328411 -0.994683586516356; -0.7902868125441087 0.378217766534864; 0.11689273186367824 -0.9999901961042995; -0.09668832099887477 0.9999999588828155]
377,2414,300,1.6546303980267276,[-0.8410180194505356 0.46556697421910875; -0.9999564917657536 -0.9213682932335897; 0.26215584178410456 -0.8422103207068037; 0.9374923537445803 0.8661804974572807; -0.23998384741649575 0.9999994794328759; 0.38396222581887357 0.024595834762857764; 0.9999971832121359 -1.0]
378,1261,300,1.620592898619227,[-0.8468498192608548 0.2306878178948278; 0.296366842937369 -0.9616213091768326; -0.39965074282857876 0.999999932380494; -0.9999846500150146 -0.9999896910647202; 0.9999961995027453 -0.42767925193231704; 0.6640993376004619 0.617471201022926; 0.05342916659243761 -0.02625043073988171]
379,1860,300,1.5944153482584342,[-0.7073535258310643 -0.5445344886381117; 0.8324743507037957 -0.3579732814608108; -0.06431905230955985 0.09686034932709978; -0.15007389406368454 0.9992737963960804; 1.0 0.9999999979394475; 0.17871017597297553 -0.9999999282197003; -0.9999999199639931 0.6661933680047702]
380,3085,300,1.6050875179697912,[-0.9104598471181065 0.9999999946988369; -0.886913928317114 -1.0; 0.45072823407558277 0.7327747386420763; 0.011367015977488319 -0.17073651854098862; 0.5891139716860668 -0.8232093986819884; -0.9827718484417864 -0.13379395277456255; 0.9999999739487095 0.09985771704016402]
381,607,300,1.6701040246040788,[-0.9642791028313492 -0.9996941642660212; 0.9171907889347266 0.999479764617243; -0.8613050468104957 0.2958105547450921; 0.06676213915672052 0.4274763743268024; 0.43047143183721154 -0.7859924038095913; -0.9996143016840038 0.9999809642421654; 0.9999988138596674 -0.22755714910557145]
382,396,300,1.6216803355436529,[0.9884590150076308 -0.999917163312728; 0.9768885429139441 0.999999788609223; -0.39250408043520985 0.7663823739853067; 0.019061998652633548 -0.31249332169187033; -0.6940149942931183 -0.856758750201561; -1.0 0.18979268086061699; 0.9957932708863813 -0.24809200954673347]
383,1706,300,1.615043308518684,[-0.262002800956002 0.8704513374597179; -0.6923325859065311 -0.6810022651501568; -0.06333098457891133 -0.058552876968167925; -0.9999999997602508 0.45385009789283914; 0.8685602614261085 -0.3008654420866056; 0.9999999967633603 0.9999999999733687; 0.39172227284604005 -0.9999999991407842]
384,313,300,1.6083361469929043,[-0.9976592846003324 -0.9992486017562211; -0.6300742077196693 1.0; 0.34538589052119745 -0.890619222604407; 0.6067360549453783 0.6813526797878511; -0.926809093300592 0.2129035997656776; -0.04454332183363555 0.1126480112638022; 0.999990780564273 -0.25215509321796503]
385,1259,300,1.613366011236897,[0.28669131615375554 0.9211477624715863; -1.0 0.9999930094060944; -0.5833305600323169 -1.0; -0.994349705482172 -0.1300103493348266; 0.5586922646184245 -0.6223257313013858; 0.9999999990243048 0.1873090349786147; -0.1247344625146919 0.08270038195466388]
386,526,300,1.6683906738121244,[-0.2698152141736506 -0.8422020179806614; -0.996460502496746 0.8803630335665604; -0.39863751999902497 0.043796253464799054; -0.9999999923165351 -0.9667040493021212; 0.8100027849805767 0.47027784118724486; 0.2679148908631468 0.9989737522296126; 0.9999302370881141 -0.9603820717770015]
387,949,300,1.6321442876339916,[0.304660551026845 0.8428697451278293; 0.7190263091359707 -0.7254160542762147; -0.8858908310517654 -0.335761836745268; -0.47817423305253165 -0.9999914907653679; -0.9999634389440645 0.9994933098659957; 0.9999969786014624 0.5228509311218755; 0.1567707829465782 -0.12792542787481107]
388,1948,300,1.6222683038798595,[-0.914521289901809 -0.7232678557795051; 0.7840999044402898 -0.4749134001710299; -0.22018110419609369 0.904031615331708; 0.9999999999974053 0.8870782737737086; -0.9999999999976897 0.9995752612238077; 0.20141279235671292 -0.9999999999272848; -0.337721303565138 -0.020287832794297484]
389,2086,300,1.6375529659778405,[0.9999988067077826 0.9752582306569616; -1.0 0.9863052678931191; 0.7428225754137283 -0.4222011415933048; -0.2711708367254877 0.9235257008526974; -0.9574797323586124 -0.8051745229695139; 0.2106249800740253 -1.0; -0.350159837966722 -0.011500780484905576]
390,1137,300,1.623278155225886,[-0.19756254640402504 0.9720575800865356; -0.9999996733698808 0.9949037860947203; 0.714425417617607 -0.43111031403345873; -0.9232360674791467 -0.6974413578330437; 0.9998597717114359 0.9374416475244007; -0.28491610157300223 0.0018539189574412617; 0.13202117366774768 -0.9999995654975549]
391,1751,300,1.6035368918368638,[-0.4675342956565503 -0.7214754434103945; -0.5410092974935886 0.8778191095659599; 0.8254050305737215 -0.9999979331425856; 0.9700435196443449 0.9999996574325992; 0.9893835199015009 0.13636748458695327; 0.04284624058460019 0.2467162952142085; -0.9999999943050899 -0.09094154765777458]
392,133,300,1.662965053156512,[-0.9956338795945836 -0.5991064679769553; -0.14718799202844793 -0.8674115664578539; -0.7879237263058719 0.6941396395548897; -0.028298548805168175 0.07619132445606375; 0.17537018587278436 0.9948864071423308; 0.7771437049051665 0.40901612050032493; 0.9909390821833195 -0.9931321050965672]
393,1289,300,1.5984177221083855,[-0.999963021793459 0.999977467807166; 0.9999888492982636 0.6366959273612962; 0.10605555275817347 0.9555639633064392; 0.7052244350454002 -0.5321862663026943; -0.2080365000647716 -0.9999997769420559; 0.033842574540324626 0.06454229273014435; -0.8695502033069027 -0.419612072455122]
394,1727,300,1.5979557947981882,[0.9466263260399603 0.999999999998179; -0.48836421256599255 0.8536163417257737; 0.07851274286726063 0.19695972752389285; -1.0 -0.03911379094202368; 0.9940751835626715 0.09585763771158315; 0.7678889516701828 -0.9999999999994581; -0.46498774484489847 -0.7278248509673596]
395,1518,300,1.5998847304917094,[0.765577492121408 0.42348505341165343; 0.9999999987762554 -0.9320053235231276; 0.13741775542534557 0.9999999999999865; -0.999999999934997 -0.7954141799467046; -0.16408046694092554 -0.001284638241976697; -0.8070936901259435 0.6082709491649239; -0.1597778210977729 -0.9493601097051648]
396,928,300,1.6142505684062096,[-0.9999999966027021 0.16390024484909024; 0.9736658846622612 -0.1798194293364074; -0.6456330505604059 -0.8768488577962381; 0.9325248801076444 0.999999939968346; 0.9579709007480158 -0.9999999996013779; 0.007344280794918098 -0.2738632639206104; -0.44089949163454484 0.7541788437697726]
397,407,300,1.6081878266095084,[0.9999485614814348 0.9965465232277597; -0.07510322458249817 -0.0242379244485483; 0.8621412057306005 -0.36784370029588026; -0.19502322495433605 0.8988102711124085; -1.0 0.5971996116198277; 0.260570762947373 -0.9988275273523065; -0.703978545592279 -0.6406634403922945]
398,861,300,1.6048312779267944,[-0.9891122751667802 0.9999999124853328; -0.05478957113226786 0.2118820278176111; 0.5348664532937989 0.922674559052636; 0.46739912500172626 -0.6759954604872909; 0.9999999580296001 -0.011421328302336312; -0.9924848449766616 0.09944197374349238; -0.7999439154444086 -0.9999999016277489]
399,1598,300,1.6111256848534865,[-0.3344419080859868 -0.9999999999998187; -0.058952177186111 0.032093582401535176; -0.9256993832729237 -0.28760162742521306; -0.9999999999997993 0.9999999999992104; 0.9999999999999829 0.4414577608587204; 0.1839311037380153 0.919052366102587; 0.6315297299697141 -0.6026339999638369]
400,217,300,1.6441240046716121,[-0.331511721215314 0.03017720978668903; -0.25894707432850833 -0.901869670538064; 0.9986254771790274 -0.9927147719472158; -0.892811783094089 0.8178473234185315; 0.8022449395033049 0.412251715161359; -0.9997690746378498 -0.9457157147279655; 0.23997493247161314 0.9970247082527693]
401,1110,300,1.6247950120915677,[-0.39189036553476336 -0.8052241079948013; -1.0 -0.21674245822064325; 0.01408137151473614 0.30015667236457705; 0.9767160281650853 0.9999999998648978; -0.6847343007834558 0.8172408612552511; 0.9999578721258335 -0.999999814834544; 0.9998429877371857 0.23603302703113427]
402,335,300,1.616443896655701,[0.999395481483588 0.13414502378309068; 0.9090057153341122 -0.9996813903955352; -0.5534600236333875 0.8877160385345501; -0.4668229752823208 -0.704795061203703; -0.9999205923676937 -0.1283304754321464; 0.021956161610756662 0.23199881870704692; 0.9183246336490688 0.9998661548536774]
403,1015,300,1.630595830994146,[-0.8779575313610125 0.7858074801275955; -0.28190863872974103 -0.9247156305429148; 0.2198359665501645 0.9999218892751156; 0.7819674153080313 0.4055757056857452; 0.9998537225512606 -0.9697220576514459; -0.9999897262538685 -0.969099101516798; -0.3388044489170175 0.022530100019794608]
404,1791,300,1.6188608462045382,[0.9018728133743982 -0.2231792848428496; -0.021451229591111513 -0.3175168833024824; -0.7162016296675547 -0.8956415693324444; 0.8954470746394533 0.9999999999949488; 0.9516880425181944 -0.9999999999999497; -0.9999999999826026 0.1962589958690966; -0.45719761875244236 0.7842220022726645]
405,1869,300,1.6129046607168425,[0.9999999999999871 -0.5274649326319014; -0.8972201941119154 0.3327594505796671; -0.9999999999999483 -0.9999999999999791; 0.6724432490280241 0.647952965464441; -0.361067506513898 0.9999999999989339; 0.23911488666451838 -0.8863571631874355; 0.07982687292776454 0.04204512068248576]
406,496,300,1.6141557622906628,[0.17419000166959273 -0.98779829650716; 0.8584172946082566 0.6467371646941615; -0.11793364963021216 0.9997621903631075; -0.9998325913890974 -0.9052698631974113; 0.9999904214583113 -0.9999780395337446; -0.7451476606935372 0.4334588228197426; 0.2582612862992682 -0.00488093963849827]
407,1529,300,1.5955779305092423,[-0.9999999999943082 -0.03973693684633027; 0.9479518302080095 -0.04455861038397231; -0.49799208257355426 0.7164278037304768; 0.05127986444262836 -0.1515805248518505; 0.7026909968547127 1.0; 0.9747764663098827 -0.9999999999977394; -0.5007715241870359 -0.8804112934489148]
408,953,300,1.602009181273302,[0.6073862239593714 -0.7643137503743057; -0.9785070633734649 -0.20739855197982823; -0.9712935832517445 0.9999996362238599; 0.3673690922281564 0.7841511649872949; -0.7635797668519777 -0.9999968230776968; -0.03865401659978085 -0.16999588380309916; 0.9999999113313051 0.16686730121589824]
409,499,300,1.6212623661770686,[0.8795791785494004 0.26778717412333874; -0.9999680596928736 -0.4272833033496237; -0.059433899958469545 0.02997310744350223; -0.6783026154462476 0.7053075665350831; 0.3766930519379281 0.999985762660761; -0.2779332806281159 -0.848272459241773; 0.9997669785113271 -0.9996581743592151]
410,1671,300,1.6127391069899515,[-0.05179687256070764 0.032484630829456955; -0.9999999999998007 -0.4572534410643887; 0.9008952513188532 0.262014577127696; -0.6367015970713705 0.6639911327730176; -0.28751709902309014 -0.8919190268241141; 0.4046789335260878 0.9999999999998863; 1.0 -0.9999999999995358]
411,727,300,1.6251307717510926,[0.6971808496559692 -0.8282078492723255; 1.0 0.18479219871866084; 0.38068589137534176 0.8002838344053603; -0.9974713380602114 0.9999912129167623; -0.026451083000625177 -0.28545731673408054; -0.9981994601698112 -0.21423663692772965; -0.9775467920091824 -0.9999256030454955]
412,1076,300,1.5967426250528856,[-0.6732038778928798 -0.5526450062190494; 0.9999995636886385 0.9999774059306491; 0.8574836239962212 -0.36250234191773345; -0.14280234567193364 0.9983152748376445; -0.9999999758864219 0.670034087584852; -0.024723275184626248 0.05671481637960161; 0.18978116909573117 -0.9999967948012427]
413,215,300,1.643804768036523,[0.4353989411280015 0.8073024865375092; 0.04226427663569555 -0.33614823520620535; -0.9821283066168469 0.9999851415680844; 0.8103016888654183 -0.8878883863340542; -0.8925283851462469 -0.26268510221752156; 0.9999710100325546 0.24676404337078045; -0.9548729551687674 -1.0]
414,1929,300,1.5969905226677539,[0.9999999999990324 -0.9156359503176417; -0.0426580098796244 -0.013782816358756108; -0.08317826633754348 -0.9119855515092355; 0.12228310008911401 0.9999999999721865; -0.9999999999865391 -0.6997949458357541; -0.7553151614233686 0.5612050691139403; 0.8319936354151577 0.4548245386938807]
415,1910,300,1.614220922669511,[-0.8433734638637423 0.6717987899317956; 0.9999992088754118 -0.9908252211552256; 0.15959603085291882 0.9999999200999953; -0.18882019490260826 -0.9488848175044781; 0.7410592313298312 0.4178330409293728; -0.9999999155446709 -0.8213708085421874; -0.1995690332319998 0.022138279108655515]
416,1540,300,1.6504036567271783,[0.8597886700035691 0.7812368056018251; -0.863576474676104 0.4693420574092677; -0.9999943373909224 -0.9692572850733885; 0.9999995456203956 -0.9812830389211129; -0.30066211940811255 0.9999998329079972; 0.2749227588133474 -0.8873320773968858; 0.3748323039094592 0.04644247559277159]
417,1671,300,1.6181571825241163,[-0.9999930497720612 0.999999987151006; 0.2714065622298563 0.8805026954964622; -0.9062738430594074 -0.31601523598951636; 0.6592213224408009 -0.6640602729101089; 0.09181003707813347 -0.06716816797306631; -0.4102987935164307 -0.9999950261313035; 0.9999999955693901 0.5130091084092657]
418,1173,300,1.6252915355595823,[0.8236077762517892 0.6898182082692906; 0.316868361006223 -0.014646622675125565; 0.9999999499531831 -0.9998061521137841; -0.9999983554926936 -0.979161495088215; -0.8027808438104568 0.3943117415717008; -0.21212733497312578 1.0; 0.24907664406377658 -0.996105097906103]
419,721,300,1.6190733467358673,[-0.6791866480416158 -0.8454275951166281; 0.8338070224090464 0.9999973105815697; 0.9059622882226718 -0.20326347012367388; 0.9999946364028837 -1.0; -0.9999999830031037 0.1719445332227676; -0.4753855784378913 0.8167341889552641; -0.023906109180755683 -0.31137634521766017]
420,999,300,1.640439815215228,[0.8866497721842126 0.2822700611772691; -0.7972588935743797 0.9034817869472384; -0.009765996621699705 0.3886635867142355; 0.9256123078904807 -0.9995011578641485; 0.9968264198594804 1.0; -0.4379239783846645 -0.829506799794066; -0.9999990534020188 -0.2390366410593773]
421,714,300,1.5943308989779237,[-0.6959591763555066 0.9999998536079562; -0.9995173015646073 -0.9999999858718631; 0.4425467947794623 -0.8982036521540988; 1.0 -0.06144878014678285; -0.07762050282270372 -0.1396461397344028; 0.5147388343715605 0.6826471926815006; -0.9780461165127157 -0.005358030066110536]
422,831,300,1.612045108751666,[-0.9114139976688334 0.9999828704955875; 0.6227025794000375 0.7841505217121144; 0.9999650037205032 -0.17698974562058928; -0.9887700885988348 0.20243034894055692; -0.006676280340838889 0.239551613475835; 0.408596629866619 -0.7974884905059542; -0.9381560608769391 -0.9999990993413466]
423,1860,300,1.5975437215020558,[0.06889247534636803 -0.9602919249573678; 0.8385001280020595 0.5123387944230641; 0.16139031660337633 -0.05346616613572805; -0.9999999998238621 -0.6955069545098814; -0.7469251172556639 0.4790780796532726; 0.02934421996038371 0.9999999999728533; 0.9999999999983493 -0.9924670953512043]
424,1342,300,1.5921250060774275,[-0.01254564975666609 -0.9805445970989289; -0.9999999999976344 -0.8531155846190084; -0.04363622688441538 -0.03685573100304761; 0.7380884852897522 0.48228672921703397; 0.9999999999999921 -0.8195092573076963; -0.004388408297889551 0.9999999999996019; -0.8120797718572114 0.48346579721547245]
425,644,300,1.630408243511313,[0.9685475805592607 0.9998081117135548; 0.01929078236675711 0.31120409129533305; -0.9998870849474778 -0.1956783368489994; -0.7284819185547304 0.8270296426991441; -0.3589711230065705 -0.7857984008014107; 0.9883328106650674 0.2745525519329474; 0.9999946524257614 -0.9999691955939533]
426,1642,300,1.5932192770252236,[0.0351960938010987 -0.9734957852925176; 0.006254472750833974 0.999999999995296; -0.7188844165491063 0.49570030827996714; -0.9999999999795546 -0.7605737442905346; 1.0 -0.9296638714347248; 0.12385612163402848 -0.04357272683816987; 0.8496877070217213 0.4818616345465712]
427,229,300,1.6870545412579125,[0.9999789395601816 1.0; -1.0 0.938397966424314; -0.8377247079446887 -0.4441309123268209; -0.21596095433026682 -0.9999850696005212; 0.9996396315862 -0.9626133398026061; 0.2685479777682399 0.8173724457251982; 0.42034102930799244 -0.047412949692662666]
428,1038,300,1.6064973450242823,[0.9999354116327241 -0.9998400733374017; 0.5908929455419311 0.9999993435283955; 0.03253672403451763 -0.051652761952001115; -0.41828502333957984 -0.9287682862879701; -0.9999999962292601 -0.2034288362336419; 0.9124633313616654 0.08695509503475445; -0.5639610749943152 0.6681243562894179]
429,2038,300,1.5966345813152463,[-0.34430119644671847 -0.876808164012628; 0.08828566237239878 0.01971863617937978; -0.5543354464690609 0.6620727016451089; -1.0 -0.1799104369669231; 0.9999999999966392 -1.0; 0.9945275552606444 0.146922133402005; 0.6621720459237121 0.9999999999998627]
430,762,300,1.6170571881231188,[0.9999743622390759 0.9205307355018546; -0.901658008319068 -0.6340497564809531; -0.999997434686719 0.9973713848681616; -0.208745506626453 0.9894694908386588; 0.7342128075086777 -0.44469561883251646; 0.17241083307383762 -0.9999999986191889; -0.31182215478429776 0.020073131971213992]
431,498,300,1.6264211589207798,[-0.045417567000208735 -0.3229403542094482; 0.9137970277665604 -0.2464959715901064; -0.7548216389335621 -0.8548645500916103; -0.9999872910534428 0.22424991146691256; -0.44750322949647064 0.804320245520263; 0.9810246845607569 -1.0; 0.940099712562761 1.0]
432,1918,300,1.6114107686343635,[-0.23677588437677916 0.9999999994111165; -0.8238926164337659 0.37118716239026917; -0.999999989385839 -0.9986245021387579; 0.7523927727364129 0.663986426466038; 0.21707006585587196 0.00396053494520082; 0.9999998513055279 -0.7604048577539385; 0.25375193544337726 -0.9343561381505365]
433,383,300,1.6211379662038992,[-0.20470288528051642 -0.9999537832962828; 0.8376299925857748 -0.7032932609289447; 1.0 0.9502188389839396; 0.2913301903332628 -0.004131430080964382; -0.772855665115718 -0.3960360540245; 0.24470078930737146 0.9838075219574822; -1.0 0.99937545051881]
434,1601,300,1.5964563036851438,[0.7301107188793821 -0.9999999999496402; 0.8695940577374136 1.0; 0.9772176990710392 -0.0507201911888858; -0.5009853542322866 -0.7264687835539044; -0.40889885318386937 0.836276787943629; 0.0987637127638051 0.00976962573357077; -0.9999999999077548 0.0624739039951219]
435,1190,300,1.6174829675555409,[-0.6807368908526436 -0.6870124600278742; 0.9999995537774886 0.9999901022480067; -1.0 0.4104111062184001; -0.32091130150586694 0.8726523422106952; 0.508097637081555 -1.0; 0.8817651899591246 -0.27319879369621264; -0.09033801276717837 -0.09305206394236128]
436,1498,300,1.6018550900457176,[0.17567207484243538 -0.9634934003519707; 0.7785849560062955 0.5957215813573021; 0.999999999997802 -0.7402355730686766; -0.9999999925395745 -0.9998817697078383; -0.7862960937959562 0.4151707944629446; 0.1600656407973759 -0.008111002948294458; -0.2037421236152805 0.9999999999033947]
437,406,300,1.6012060001429105,[-0.1623785246954589 -0.04547332959458729; 0.9999796295703011 -0.7894843056171218; 0.714181904434374 0.4637099159725314; -0.08475155150883833 -0.9503682686991557; 0.016096891308607836 0.999813659035921; -0.9998158337001501 -0.8952491945465606; -0.8876256601602104 0.5387468101072088]
438,482,300,1.599505352673925,[0.9919126862040663 -0.9993186075712367; 0.055135093114699496 0.11940532859378707; -0.9995947500165252 -0.15738276192856837; -0.5628924660066714 0.7667906606688423; -0.3878467393501207 -0.7768870505510244; 0.9998356360673689 0.1510109174461614; 0.733667410064171 0.9999369244479578]
439,3476,300,1.6095278561619148,[0.027436851766498925 -1.0; -0.1552846528835493 0.9997981918202223; -0.922098231805056 -0.5770614240778207; -0.9999999999393591 0.9999999527454347; -0.24859759152746103 0.07189631062996792; 0.6862496133291337 -0.4291025867546812; 0.99999999996319 0.8168049276402246]
440,747,300,1.5976917288822745,[0.5262452104390294 0.7101848939284988; -0.9443389318635113 0.04144270524118734; 0.42930039773529466 -0.8793358422341238; -0.08602033779530024 -0.06641638365091855; -0.6177664819868885 0.9999695327071753; 0.9999248783120125 -0.13576822246060244; -0.9966734816128846 -0.9999519478744707]
441,1121,300,1.5971900387344762,[-0.7657932961787723 0.4333917500874187; 0.11063905095343807 -0.9959320023928444; 0.14695484021378435 -0.04547092325722335; -0.08409819116155309 0.9999910460561198; 0.7925679362213334 0.5313294940903416; 0.9999909679995971 -0.8645454089873168; -0.9999998651848099 -0.8613440796035163]
442,228,300,1.6350217128129607,[-0.9295496920776359 0.2553574212269664; 0.4119543241850401 -0.7871034571420849; 0.9992512960372809 -0.23773960845042177; -0.0025684603122388384 0.33775984062648484; -0.9461139753879299 0.9987491346674344; 0.7674718774813437 0.9107723651060909; -0.9977556630874949 -0.9996382223161681]
443,1186,300,1.627217041678016,[0.1917646538393529 -0.999997663478357; 1.0 0.9998249738223501; 0.747346809580098 -0.4132735216580967; -0.911210921469467 -0.7148497656551404; -0.31342991422504873 0.01657471355828321; -0.2195008840833524 0.9893507706402997; -0.9999999605339055 0.9992813606659514]
444,3310,300,1.6058592080827176,[0.5927458097837514 -0.9999999999381579; 0.9999391623799284 -0.18095510821528824; -0.9999999996455223 0.20791768499103522; -0.5627598963218908 -0.6913006675509121; 0.10762522675702123 -0.0383264834041435; 0.9999999994202895 0.9999999999993432; -0.30092271109690244 0.8329859307314159]
445,3992,300,1.6143743232930001,[-0.03447992059031287 0.8755124834748295; -0.7184069232447441 -0.5819580005937742; 0.10671944458584103 -0.9999989462557427; 0.9032408442917491 -0.47412394576046407; -0.9999999556088718 0.611189780963772; 0.9999999914763764 0.99993714401873; 0.09945659771104441 0.015976362695111265]
446,516,300,1.6148337282625096,[0.7894064302535728 0.40407288507756517; 0.1925712763413858 0.9999726294361562; 0.9997609308587279 -0.966651183584416; -0.9999666068252475 -0.9194637357906214; -0.20491214348459502 -0.9982842404575353; -0.8120311408373931 0.6286595376704451; -0.2612132516009158 -0.022018159371788356]
447,1706,300,1.6207692400798375,[0.03083347875022745 -0.31335813701339926; -0.9253238998940937 -0.24028060313902783; -0.96990767416383 -1.0; -0.9169383763213235 0.9999999999977648; 0.7140955102136749 -0.8350124209560894; 0.9999999999767472 0.21015739623492566; 0.43986427934350153 0.8102459602909454]
448,1400,300,1.5914178648526585,[0.967659985232982 0.0460713555717867; 0.9573978921933987 -0.9999999999710921; 0.7043426916653536 1.0; -0.44996676528312873 -0.8098756782400693; -0.9999999999996231 -0.09950252513003756; 0.04077077740397803 -0.010057278210436053; -0.5211866025707756 0.7457008163584541]
449,923,300,1.638380303422884,[-0.9322166167606912 -0.9999826814021325; 0.4418265936070151 -0.8058473857151921; -0.8941845149597544 0.2725419979537895; 0.7749645359515086 0.9117536790857864; -0.9719508012089078 0.9999951683631941; 0.025679227881667707 0.37487521871157753; 0.9998985433231579 -0.23779999780975833]
450,1008,300,1.6172556758827898,[-0.19079880708300212 0.9999999999960562; -0.8116619001583911 -0.6057997021813445; 0.7976533705605782 -0.42670139998544204; -0.27130114175206904 0.022698768004654556; 0.19121660572239668 -0.9999995240372304; -1.0 0.9540745224113274; 0.9999999635265511 0.9340891513222842]
451,1218,300,1.598138331699583,[-0.5311152837609605 0.8557740065716609; 0.7457926371303166 -0.9999994198722926; 0.9999945792716831 0.9999999943726933; -0.9999999999453283 -0.030752835677557877; 0.9634998042952645 0.09624218647039674; 0.03328528313970191 0.20989435189602418; -0.489262388329836 -0.7381020105114234]
452,2128,300,1.6013718308696099,[-0.45930285041896973 0.7221898080699087; -0.999999994758983 0.06539571141762676; 0.9653428184038909 -1.0; 0.9752353853683077 -0.13638334471711006; 0.05993204560151751 -0.24551584062149345; 0.7931956619263923 0.9999999995142658; -0.5431274382592142 -0.8899644334004423]
453,572,300,1.5929976490634528,[-0.9999989276194107 0.7012253973470047; 0.12310052456176589 -0.9999993233516585; -0.699714061853829 -0.5054453334118146; 0.04250002306528895 0.05371993036375798; 0.9999975125167111 0.9764557808769825; 0.8623432144583653 -0.45733494390460455; -0.033783514513680106 0.9758525135755717]
454,1519,300,1.609439794762845,[0.9999957808387029 -0.978536435386314; -0.9999999992568214 -0.8448560418122971; 0.8127148306639735 0.4015695645155208; -0.7450811766842712 0.6060028695009352; 0.1706190667293514 0.9999999980958509; -0.16743841109310884 -0.997042402809224; -0.16670286636122497 -0.0069666498716678266]
455,2217,300,1.6157076499145293,[-0.6969984591909748 -0.6426571711081223; 0.9999999992699087 0.999999999971215; -1.0 0.4701408914827402; -0.05580339521124518 -0.06577233897317014; -0.22710511634826455 0.8847789215297791; 0.8767444267240015 -0.34038431390482543; 0.3998580451580618 -0.9999999995266613]
456,847,300,1.6176345809896815,[0.29982635851375955 0.01505366211665444; -0.7355882090698131 -0.40256460742914874; 0.8759276426573679 -0.6774603373897616; -0.16389604520149717 -0.9999999999155436; -0.9999951608457993 0.947445332996935; 0.9999999303121023 0.9645658941279572; 0.24421908271365486 0.9863592768487951]
457,536,300,1.644777626657971,[-0.9037306246388404 0.26581687498004375; -0.9992140795256831 1.0; 0.4408638236936373 -0.8015733743408935; -0.991193135751626 -1.0; 0.8274509660519772 0.9442069825421711; 0.015093950296248309 0.3726946799509908; 0.9999874546020538 -0.2613388229652839]
458,324,300,1.5977342193711985,[-0.6817511411461916 0.5081038586200336; 0.9978471137959192 -0.9632727133245709; 0.879250449609904 0.41116908401710456; -1.0 -0.6884532249902892; 0.14759392976464406 0.9999038524470679; -0.073200211253409 -0.9870913178366921; 0.01105909916517069 -0.0903371986106483]
459,579,300,1.6210155772416446,[0.13560519444568583 -1.0; -0.9256457070039239 -0.6747191864912403; -0.3026961859575049 0.04067415228202808; 0.7300727005976779 -0.415963413064225; -0.9999787161183085 0.9987781795909936; -0.200534622651476 0.9831118381602594; 0.9996176140687225 0.9282063208572079]
460,808,300,1.5944080997848014,[0.7899929834909638 0.9999999973894768; 0.9721213037193621 -0.034453957245784386; 0.04644504568010738 -0.08118623709838817; -0.4735709955668504 -0.7824899939510971; 0.8618183240287354 -0.9999999995868033; -0.9999999869716458 0.0395160051987599; -0.4877510930411751 0.7771654446402276]
461,1980,300,1.6273063511864871,[-0.029269838225714193 -0.3282405600853109; -0.9999603051536604 0.9999999969038476; 0.7055066078224298 -0.8634174522432903; 0.3839944104971518 0.7840110064962016; -0.9805299990386319 -0.26507714871649485; 0.9999999998725411 0.22318743454558138; -0.9537415633771721 -0.9999999999917243]
462,336,300,1.6111279038173092,[-0.8326123996611279 0.9980969783413873; 0.43756958249719285 -0.7520412685867085; 1.0 -0.11723337396352493; 0.01213690410216764 0.16162230424379365; -0.9593948535534887 0.13618034371551485; -0.9373801372944597 -0.9998054753600736; 0.6128980480809545 0.8204212000593186]
463,160,300,1.6059514677554456,[0.9998353560985547 -0.5994524010729346; 0.6880356723758381 0.5151673571931483; 0.06415660565797413 -0.971306939585862; -0.06079492310389878 -0.09434866881341475; -0.8837690980553501 0.3839089805787401; -0.1733813310416708 0.9999816232891944; -0.9999261708429408 -0.9721786664589221]
