nPsoRun,n_iter,S,fgbest,optDes
467,2015,300,-10.154402898800553,[1.0 -0.4340370521051118; -0.9999999999999994 -0.9494289643512246; -0.9999999999999999 0.9999999999999917; 0.9999999999999991 0.9999999999999948; 0.09408356815973373 -0.9999999999999999; -0.22520844631032794 0.9999999999999997; -0.4584274634072024 -0.29558646032908936]
468,1866,300,-10.18499682105949,[0.999999999999999 -0.14015167366010334; 0.9999977884393491 0.9999999999999999; -0.9999999999999993 -0.9999999999999992; 0.381433848411306 -0.9999999999999969; -0.9999999999999982 0.27377003123182886; -0.9999999999999921 0.9999999999999976; 0.287863065947945 0.5149229600781254]
469,1630,300,-9.889636587090695,[-1.0 0.9999994055221312; 1.0 0.9999997991805961; -0.22250275953207793 0.6694959984426233; 0.9530522698124694 -0.9573040508158522; -0.26641735966573604 -0.9999283668199501; 0.9999710702974973 0.36585576452573837; -0.9953577063989296 -0.18394482285649036]
470,2692,300,-10.156176000996684,[-0.9999999999999999 0.09562551609464573; 0.999999999999999 -1.0; 0.9999999999999999 -0.2285125485390751; -0.29340505547627654 -0.46223370458019186; 0.999999999999997 1.0; -0.9526731510926022 -1.0; -0.42987175771724684 0.9999999999999997]
471,1410,300,-9.907820684304607,[-0.5726665108740637 -0.9943526663108835; -0.3690669590967751 0.3807381762397619; 0.9778824046329354 -0.9999997778983879; 0.9999997222304772 0.1258058458962164; -0.9999999490375033 -0.08544770500462265; 0.9999979655879987 0.9999999976553178; -0.8206688137321434 1.0]
472,2504,300,-10.089814018860897,[0.999999999997118 0.8945604335479899; -0.9999999999977193 -0.9999999999812237; -0.0914900643266728 0.9999999999946187; 0.1722137299534033 -0.9999999999236302; 0.999999999987148 -0.9999999999571879; -0.9999065569434338 0.5119334883298835; 0.4076430729718969 0.3454560371759665]
473,1827,300,-10.181212916403842,[-0.9999999999999994 -0.9999999999999994; -0.26148521264279806 -1.0; -0.9999999999999994 0.9841306095264105; 0.11163590284022261 0.9999999999999997; 0.9999999999999983 -0.9999999999999996; -0.5001826661680082 0.2730770550691678; 0.9999999999999999 0.38909877584820407]
474,5041,300,-10.132296352688881,[0.19571564180238102 0.9999999999999993; -0.9999999999999993 0.9999999999999982; -1.0 -0.47565112826810596; -0.09178863319693936 -1.0; 0.9999999999999984 0.9999999999955324; 0.42744913418984043 -0.3264491557620606; 0.9999999999999994 -0.9206522402780464]
475,2615,300,-9.954680542865143,[0.9998523275234036 -0.12839568043898505; -0.5809575131319366 0.9996067073893968; -0.37349534694825026 -0.382544849250099; 0.9999999944722383 0.9999999999897852; -0.999999999472722 0.09687683965580332; 0.9999999999850505 -0.9999999999623064; -0.8332777760119551 -0.9999999999769169]
476,3559,300,-10.031084182999235,[-1.0 0.1654717744941467; 0.9999999999993959 -0.08532923702482866; 0.5210485021002631 -0.9816456638957293; 0.3597715322748096 0.37736356193060505; -1.0 0.9999999999999944; -0.9999999999999057 -0.9999999999999952; 0.8988915986631786 0.9999999999999355]
477,7016,300,-10.206747984719408,[0.2832620365482109 -1.0; 0.5242780219546664 0.24095814513352445; 0.9999999999999979 -0.9999963722319527; -0.10352408765993189 0.9999999999999993; -0.9999867888276749 -0.9999978497092551; 1.0 0.999999999999989; -0.9999999999999962 0.3567326168418623]
478,3438,300,-9.96297797323565,[0.9999999995553552 -1.0; -0.9999999999999998 0.09152634350800051; 0.9909734265724298 0.9999999999999998; -0.8376219472902885 -0.9999999999999991; -0.5654380962723268 0.9995300091674703; -0.3653397290716152 -0.38821721594440306; 0.9999999999999993 -0.13505217891421809]
479,2110,300,-10.173170069972453,[-1.0 0.24945565171603587; 0.9999999999999998 -0.10036975657106074; -0.9999999999999987 -0.9999999999999999; 0.9720125813466359 0.9999999999999997; 0.2749016230510696 0.4857262731376558; -0.9999999999999987 0.9999999999999999; 0.4020546492877803 -0.9999999999999993]
480,594,300,-9.750311437365575,[-0.9999663434615927 0.7725025287519689; -0.11657767753966163 -0.9998832037784126; -0.3881257021451629 0.34615654873781937; 0.05000852074500779 0.9999995944557856; 0.9891545287109345 0.5460926963403501; -0.9999586246968752 -0.9997399028352806; 1.0 -0.9052123329894821]
481,4934,300,-10.13758623713117,[-1.0 0.997366262980949; 0.9999999999939257 -0.3377887750569754; -0.5596077742176161 -0.24619914060280032; -0.30105262242866077 0.9999999999999272; -0.9999999941009237 -0.9999999999408897; 0.9893686358554544 0.9831662788264669; 0.12851971971625917 -0.9999999999997303]
482,2025,300,-10.205727756495136,[1.0 0.9999999999999999; -0.24219753201381825 -0.5230672287222224; -0.35816977723108473 1.0; -0.9992334927505112 -0.9999999999999996; 0.999999999999986 -0.9999999999999999; 0.9999999999999999 -0.2822189210653945; -0.9999999999999997 0.10360857087032548]
483,349,300,-10.15620411509004,[-0.2691249885031151 -0.9999976770876082; -0.9999846942290913 -0.9999968497487974; 0.16302985784469412 0.9999955970414952; -0.9999906468341518 1.0; -0.5107430917506333 0.314102328943538; 0.9999695283583719 0.3949145853120745; 0.999985826200342 -0.9986710907122468]
484,987,300,-10.108968556677768,[0.9999999609952996 -0.49090097749112777; -0.9999999856456045 -0.904079361718684; -0.18481779906329196 0.999999987817067; 0.09180970486304513 -0.9999999994028089; -0.9999999838636097 0.9936531411183303; -0.41750615617256376 -0.33330653966083584; 0.9999999975338246 0.9999949616677833]
485,3184,300,-10.125700163554168,[-0.32973133444247615 -0.4238630997157638; -0.9163952938442684 -0.9999999999999998; 0.9999994692849679 -0.999999999999997; 0.9999999999999996 -0.19169347352289398; -0.999999999999998 0.09160529123178589; 0.9999999799109175 0.999999999999995; -0.4817927290466825 0.9999999999999973]
486,2081,300,-10.170451098403115,[-0.47969072024055004 -0.2760980034921973; 0.09611687005798458 -0.9999999999999994; -0.9999999999999982 0.9999999999999979; -0.2444975256845907 0.9999999999999988; 0.9999999999999987 -0.40755250917604063; -0.9999999999999977 -0.9670653075812984; 0.9999999999999996 1.0]
487,1872,300,-10.15253828410984,[0.9999999999999941 -0.9999999999999984; -0.999999999999998 -0.999999999999996; -0.9999999999999994 0.9520798906201051; 0.09913015086425538 1.0; -0.22737964755020987 -0.9999999999999997; -0.4616211720173856 0.2980722793404416; 0.9999999999999997 0.43265333766000147]
488,2275,300,-10.140137387306494,[0.09210667436089384 -1.0; -0.4377764511145406 -0.3153912843986112; -0.20587035970575715 0.99999999999998; -0.999999999999981 -0.9307762116633393; 0.9999999999999866 -0.46103361553853495; -0.9999999999999856 0.9999999999999775; 0.9999999999999909 0.9999999999999984]
489,161,300,-10.164161823471456,[-0.3571574051815174 0.9999048594747038; 0.999991850933393 -0.9998494486821133; 0.9999980309620723 -0.2858497755072141; -0.99919040500125 -0.9996743578247647; -0.2486946031541173 -0.5376539046252599; -0.9999922693796182 0.11136631541284438; 0.9999861422154108 0.9903005409893717]
490,2479,300,-10.082694744506414,[-0.5147770288740466 -0.998899569796473; 0.9999999999999746 -0.9999999999999992; -0.3472165278081788 0.4048972559922892; 0.999999999938173 0.1703169806012115; -0.9999999999999997 -0.09122031278165396; -0.892800610019569 0.9999999999999994; 0.9999999999999997 0.9999999999999994]
491,2066,300,-10.140927286094987,[0.9999999999999999 0.20693198703077587; -0.9999999999999998 -0.0921561980765787; -0.31424265644984356 0.4388782290309676; -0.45952072687676515 -0.9999999999999987; -0.9318189358681029 0.9999999999999997; 0.999999999999999 -0.9999999999999997; 0.9999999999999988 0.9999999999999991]
492,1188,300,-10.205936370041794,[0.9998427296299964 -0.9999999985402916; -0.24235235073120215 0.5243015580893021; 0.9999999986291122 0.28316993717754374; -0.999992939846078 -0.10479333668404062; -0.9999999601666435 0.9999999999998971; 0.9999224380412682 0.9999999999961392; -0.35723168343047734 -0.999999999942973]
493,2715,300,-10.202459239820143,[-0.999999999998635 0.9999999999986068; -0.5224510999013073 0.25340357311953543; 0.9999999987534778 -0.9999998016133914; 0.1134838094437605 0.9999999992422495; -0.9999999999972701 -0.9996119848662295; -0.2811813257652859 -0.9999999999999997; 0.9999999999997654 0.3627311159218704]
494,771,300,-10.13737747141219,[0.20542152417308016 -0.9999999999445937; -0.9999998297660406 -1.0; 0.9999999401274287 -0.999995883829147; -0.999999641020303 0.4624498536651567; -0.09437358690850059 0.9999997904075068; 0.4378426668573998 0.31802503109020847; 0.9999999136347538 0.9305570072195976]
495,2187,300,-9.561956112201374,[0.2191216609677247 -0.3860834935434049; -0.9999999999972266 0.9770725231300648; 0.9999999999952026 0.8949466697362588; -0.9181982366024991 -0.5920663317893261; 0.9999894506613043 -0.7311627214165888; -0.07194709025521874 -0.9999999999796124; 0.08036566361986013 0.9999999999963906]
496,530,300,-10.173358182457301,[-0.9999866577573646 0.9999999742215412; 0.9999834644714128 -0.11181607792978573; 0.3491231539246196 -1.0; 0.2417577010240661 0.5422455386903272; -1.0 0.290468270030983; 0.9999949413052607 0.9999864254941209; -0.9962211974453045 -0.9900935491403193]
497,3514,300,-10.1992108720282,[0.999999999772217 0.9975853163198504; 0.28392884164625315 0.9999999998114619; -0.9999999999940699 0.999999620138302; -0.11326151112903277 -0.9999999987946525; 0.9999999996800056 -0.9999999996278963; -0.9999999999885 -0.3587722023241013; 0.5256941130873136 -0.2488597764980101]
498,1400,300,-10.176351276174394,[0.9940349055769031 -0.9999983223634349; -0.24647080736055352 -0.5385152587617539; 0.9999999995875198 -0.2916390057970494; 0.9961866954219664 0.9973369490169427; -0.9999999780600772 -0.9999996364577666; -0.3500273094439836 0.9999997778995374; -0.9998089331318935 0.12138656934389887]
499,4509,300,-9.7836132920782,[0.09899729620827917 1.0; -0.14368770577418755 -1.0; -0.36495903682464287 0.300596137383284; -1.0 -0.896313724633411; 0.9860717599333356 0.5190594555045583; 0.9999999999999989 -0.9999999999972284; -0.9999999999999999 0.7679392373087287]
500,737,300,-10.175533247955403,[0.9998813515718805 -1.0; -0.2705312360587564 -0.9999949335742612; -0.9996720854816936 0.9951100030873331; 0.1314008467736904 0.9999999135814887; -0.5120800082734368 0.2844819279481667; -0.9999992280700438 -0.9999796783950279; 0.9998977193416241 0.3833471467203657]
